gene	rewiring
ENSMUSG00000059824	0.4697499642894606
ENSMUSG00000023885	0.4611721547255324
ENSMUSG00000039639	0.4584531636225184
ENSMUSG00000042745	0.4514613648502428
ENSMUSG00000027533	0.4470897200458187
ENSMUSG00000000326	0.44386390335306813
ENSMUSG00000004730	0.4434625403947814
ENSMUSG00000080465	0.44342906392062664
ENSMUSG00000033327	0.44033546278924596
ENSMUSG00000044986	0.43816417374573335
ENSMUSG00000028957	0.43634181382097736
ENSMUSG00000059070	0.43340433000321976
ENSMUSG00000089960	0.4327922313218977
ENSMUSG00000028369	0.4316382510732506
ENSMUSG00000040488	0.42860747323705484
ENSMUSG00000064356	0.4263378479549754
ENSMUSG00000093989	0.42383646401325037
ENSMUSG00000021281	0.4221795914172053
ENSMUSG00000074577	0.4214708143293172
ENSMUSG00000074733	0.4214111246573621
ENSMUSG00000028073	0.41871531172156407
ENSMUSG00000119892	0.41814949075895125
ENSMUSG00000026676	0.41808476915360815
ENSMUSG00000038624	0.41500127689829536
ENSMUSG00000026043	0.41476196566478907
ENSMUSG00000030432	0.41438009901229633
ENSMUSG00000031075	0.4131925858208383
ENSMUSG00000034226	0.41294950508587636
ENSMUSG00000057722	0.412897860339867
ENSMUSG00000062545	0.4126941597104
ENSMUSG00000026922	0.41237594600389293
ENSMUSG00000028031	0.4117895846751437
ENSMUSG00000031740	0.4107120607715523
ENSMUSG00000061959	0.41057112589500644
ENSMUSG00000031770	0.40981085197797196
ENSMUSG00000030717	0.40967681195979744
ENSMUSG00000020839	0.40903372785715575
ENSMUSG00000040249	0.40848907381809385
ENSMUSG00000064351	0.4079978080968575
ENSMUSG00000020027	0.40770094146956903
ENSMUSG00000022010	0.40766125723282254
ENSMUSG00000091705	0.4074240491638246
ENSMUSG00000064358	0.40670614263484417
ENSMUSG00000067586	0.4066959783403318
ENSMUSG00000020062	0.4064770188150294
ENSMUSG00000005125	0.40626664706815385
ENSMUSG00000042747	0.4053985188889714
ENSMUSG00000029778	0.4053387570660857
ENSMUSG00000042453	0.4052718375632438
ENSMUSG00000112188	0.40520668424685247
ENSMUSG00000033676	0.405132738473601
ENSMUSG00000057425	0.4046131844784592
ENSMUSG00000033960	0.40431504387813777
ENSMUSG00000030987	0.40404542231997054
ENSMUSG00000002043	0.40401268777965427
ENSMUSG00000115420	0.40397409360873193
ENSMUSG00000040569	0.40389735718879394
ENSMUSG00000021950	0.4034987185190596
ENSMUSG00000034311	0.40304851767403393
ENSMUSG00000062554	0.4028413188744394
ENSMUSG00000079042	0.40280816284838994
ENSMUSG00000119662	0.40184096780049894
ENSMUSG00000040694	0.4016855545164114
ENSMUSG00000064451	0.4009000612280973
