gene	rewiring_mean	rewiring_std	rank_std	high_rewiring	logFC	FDR	low_DE	q_BH	supported
ENSMUSG00000022894	0.4701923359713603	0.0446830463493832	18.69652374105946	True			True		
ENSMUSG00000024620	0.4509823788601097	0.0385104022819753	14.051690289783645	True			True		
ENSMUSG00000114279	0.4449562381412627	0.0404410119923026	29.007585214905436	True			True		
ENSMUSG00000023067	0.4444379657873774	0.0457863984150128	24.850754515708367	True			True		
ENSMUSG00000048997	0.439611398426459	0.0469730895188324	22.471315048301022	True			True		
ENSMUSG00000036856	0.4376300735639617	0.0611949641709869	30.18542694745264	True			True		
ENSMUSG00000079494	0.4372517267859777	0.034238039509406	15.807909412695912	True			True		
ENSMUSG00000032786	0.434720453438251	0.0385695363282909	25.1414001201206	True			True		
ENSMUSG00000039062	0.4342142022253324	0.0625737439187465	96.63001604056578	True			True		
ENSMUSG00000040952	0.4333006053110811	0.0477745392438061	28.705574371539758	True			True		
ENSMUSG00000039982	0.433170189746925	0.0283352894396733	20.40612653102004	True			True		
ENSMUSG00000030218	0.4317175380631955	0.0354087796124654	17.448495637160242	True			True		
ENSMUSG00000031503	0.4258483656293486	0.0246039590663763	15.644807445283565	True			True		
ENSMUSG00000115888	0.4225041726767248	0.0445317397910738	30.391446164998467	True			True		
ENSMUSG00000032060	0.4141501021393456	0.0565477527594424	92.99188136606334	True			True		
ENSMUSG00000062825	0.4135455416259198	0.0355541182760976	60.245248775318366	True			True		
ENSMUSG00002074955	0.4087393886861005	0.0473175379620328	123.55419863363606	True			True		
ENSMUSG00000033020	0.40728713908501	0.0509255179523331	74.18328652735737	True			True		
ENSMUSG00000000402	0.4071352292151976	0.033793696336315	81.41252974819048	True			True		
ENSMUSG00000090165	0.4067514052301558	0.0594626190379722	133.54714523343432	True			True		
ENSMUSG00000101599	0.4048217281713112	0.0469101822955013	56.58975172237461	True			True		
ENSMUSG00000006542	0.4033865974581629	0.0418202757816697	52.75499976305564	True			True		
ENSMUSG00000093445	0.4030045258534908	0.0521160518836471	61.37629835693906	True			True		
ENSMUSG00000047822	0.402682642611825	0.0393076817936716	69.90393408099432	True			True		
ENSMUSG00000118790	0.4009431667972373	0.024022907141434	29.75046218128384	True			True		
ENSMUSG00000109314	0.3983632746446839	0.0469321688892093	71.22246836497595	True			True		
ENSMUSG00000006235	0.3947832080956631	0.0331875519750402	47.25462940284264	True			True		
ENSMUSG00000007872	0.3926190029581312	0.0483554416345684	154.9801277583678	True			True		
ENSMUSG00000090264	0.3906581746946097	0.039240825013114	68.76336233780312	True			True		
ENSMUSG00000033855	0.3895035387715158	0.0446548601985901	118.35269325199152	True			True		
ENSMUSG00000095675	0.3879039052484739	0.0410299511439413	85.00023529379197	True			True		
ENSMUSG00002074875	0.3877814346699917	0.0304536214476118	70.65238849465742	True			True		
ENSMUSG00000047586	0.3873472498831426	0.0212534396967331	32.85133178426713	True			True		
ENSMUSG00000033209	0.3871611455612618	0.0437074609504011	108.32455861899462	True			True		
ENSMUSG00000010044	0.3865530958036158	0.0487301135838405	177.3410555962719	True			True		
ENSMUSG00000000120	0.3864534361604503	0.0505941374974448	121.25201029261328	True			True		
ENSMUSG00000023046	0.3853329251468967	0.0351395781856838	71.42660568723674	True			True		
ENSMUSG00000054385	0.3817448060274204	0.0461346464733801	93.27936534947052	True			True		
ENSMUSG00000010406	0.3808203827686296	0.0400082801990608	112.06159020824218	True			True		
ENSMUSG00000044349	0.3805828472452882	0.0461690696435949	107.6336843186184	True			True		
ENSMUSG00000075232	0.3799279206296718	0.0391782110304718	148.14236396115732	True			True		
ENSMUSG00000034159	0.3798707008312886	0.0228369911696587	44.22906284333865	True			True		
ENSMUSG00000075031	0.3793208502157074	0.0460703767925966	83.18773948124807	True			True		
ENSMUSG00000025723	0.3787159863721095	0.0387893059345041	98.8384540550893	True			True		
ENSMUSG00000018171	0.3774838975862787	0.0484934322379843	143.17038799975364	True			True		
ENSMUSG00000109814	0.3768682963807744	0.0297763393042951	53.75872022286245	True			True		
ENSMUSG00000033852	0.3768539021786112	0.0231844183804079	67.68929014253288	True			True		
ENSMUSG00000031328	0.3767969941279565	0.0419291302647615	83.24427908270934	True			True		
ENSMUSG00000053303	0.3763899230328641	0.0308160084068084	62.46030739597749	True			True		
ENSMUSG00000078650	0.3758982492996625	0.0459342871912771	155.1503786653452	True			True		
ENSMUSG00000028262	0.3756410602011982	0.0466621204565819	125.384249409565	True			True		
ENSMUSG00000073640	0.3755138886496056	0.0397670215568497	80.43065336051922	True			True		
ENSMUSG00000024610	0.3746384243309308	0.0294463245534603	56.793045348880526	True			True		
ENSMUSG00000044313	0.3729449752789255	0.0370063865217604	74.68366621959584	True			True		
ENSMUSG00000024140	0.3726830188695779	0.0437305353877221	140.2058843272992	True			True		
ENSMUSG00000103593	0.3723246671592622	0.0385005883872411	68.95099709213783	True			True		
ENSMUSG00000023043	0.3722978433857171	0.0453300509418136	83.06623862918075	True			True		
ENSMUSG00000021464	0.3720962914840903	0.0293452515599977	70.1031383035025	True			True		
ENSMUSG00000022949	0.3716698223487776	0.0336879265436527	117.9845752630402	True			True		
ENSMUSG00000042312	0.3708129762626802	0.0339712987956592	116.1654423656192	True			True		
ENSMUSG00000009013	0.3705986903948496	0.0485783112961687	167.07905314550953	True			True		
ENSMUSG00000039058	0.3692248915624552	0.0262730767705106	91.02246975335268	True			True		
ENSMUSG00000041605	0.3692000567911528	0.0273152922374105	93.100161116939	True			True		
ENSMUSG00000033880	0.3691228839495843	0.0361351163314732	167.89389506471045	True			True		
ENSMUSG00000030717	0.3689402686786777	0.0349809531842081	88.00249996448964	True			True		
ENSMUSG00000016942	0.3681707372796644	0.041233758915743	151.4121527487143	True			True		
ENSMUSG00000020241	0.3680968318453789	0.0435186276022231	130.5793245502518	True			True		
ENSMUSG00000059901	0.3665694628790484	0.0450690319724942	123.94293041557474	True			True		
ENSMUSG00000049303	0.3658527141434095	0.0497605225523284	158.8310108259719	True			True		
ENSMUSG00000005553	0.3651893358245713	0.0373719556340884	145.06236589825772	True			True		
ENSMUSG00000049511	0.3651577518150499	0.0420524179230057	155.86263182687503	True			True		
ENSMUSG00000040260	0.3647558232054536	0.0520450096183169	209.86424183266664	True			True		
ENSMUSG00000027698	0.3647307714938989	0.0384321920222568	129.84948979491602	True			True		
ENSMUSG00000032122	0.3643536223609708	0.0495666655636158	211.2322181865257	True			True		
ENSMUSG00000083405	0.3641494411977598	0.0365070779637683	106.93568160347604	True			True		
ENSMUSG00000102411	0.3639969493707955	0.0557263090620501	255.13259297863135	True			True		
ENSMUSG00000013584	0.3624982843424678	0.0326303157682912	141.8768832474128	True			True		
ENSMUSG00000022836	0.3619555619152675	0.0328425099352833	143.59164321087772	True			True		
ENSMUSG00000028834	0.3611294682498168	0.038314045255738	144.3275441487175	True			True		
ENSMUSG00000032515	0.3610359061845681	0.0377152007192077	114.68844754376964	True			True		
ENSMUSG00000069008	0.360151976438391	0.0583069236976662	242.96263087149845	True			True		
ENSMUSG00000112148	0.3599419497463232	0.0367814260454509	139.41951082972568	True			True		
ENSMUSG00000046516	0.3597859326738549	0.0273976855894198	80.6897763040647	True			True		
ENSMUSG00000064254	0.3594667396135576	0.0376940602915802	182.7479411648733	True			True		
ENSMUSG00000052837	0.3586930328743372	0.0468524259147245	180.94186911823363	True			True		
ENSMUSG00000026725	0.3586014374023117	0.0349131773746231	177.36899390818002	True			True		
ENSMUSG00000040562	0.3577551597045419	0.0412408875394936	192.0631146264165	True			True		
ENSMUSG00000022840	0.3552947076991324	0.0416882579710665	234.63853051022969	True			True		
ENSMUSG00000075706	0.3541487133870486	0.0305937848802261	100.58931354771242	True			True		
ENSMUSG00000020798	0.3534237128998769	0.0230276812093582	80.6538281794485	True			True		
ENSMUSG00000121171	0.3533522369155363	0.0328958894820503	116.36601737620823	True			True		
ENSMUSG00000109498	0.3526748132912353	0.0416232275820253	135.09641001891944	True			True		
ENSMUSG00000079495	0.3519645362895222	0.0412209050175898	157.27011794997804	True			True		
ENSMUSG00000045932	0.3514734458292392	0.0435902997071125	206.1750712380136	True			True		
ENSMUSG00000030064	0.351299071348403	0.0409230560131223	150.11292416044662	True			True		
ENSMUSG00000032418	0.3505386733339289	0.0269483147849211	121.86287375570954	True			True		
ENSMUSG00000079042	0.350222107896155	0.0440100877951996	185.291365152292	True			True		
ENSMUSG00000027750	0.350143180041398	0.0278342302774766	155.1884016284722	True			True		
ENSMUSG00000061787	0.3495927271878454	0.034597095143252	144.13313290149492	True			True		
ENSMUSG00000045294	0.3474898346624327	0.0181503335861559	89.59330332117462	True			True		
ENSMUSG00000027875	0.3473934257021441	0.0350953257895627	152.1481186212961	True			True		
ENSMUSG00000090733	0.3470803639610769	0.0281340877189347	143.50989512922098	True			True		
ENSMUSG00000016763	0.3470703023092407	0.0305115366008917	107.90407777280709	True			True		
ENSMUSG00000074415	0.3470581919642075	0.0235068244410549	99.82584835602452	True			True		
ENSMUSG00000028337	0.3470537376156601	0.023830508750745	87.81007914812514	True			True		
ENSMUSG00000000753	0.3464063021480689	0.0285063932284461	86.98183718455249	True			True		
ENSMUSG00000058620	0.3460650006681727	0.0300169568664607	141.02840139489632	True			True		
ENSMUSG00000000628	0.3457778808365525	0.0274952711603828	111.05242005467508	True			True		
ENSMUSG00000033634	0.3456803724460086	0.0412299494749114	196.74879923394704	True			True		
ENSMUSG00000105517	0.3456102790298231	0.0513389029213981	267.9098542420565	True			True		
ENSMUSG00000028655	0.3455808569593355	0.0347175847453686	135.49350537940924	True			True		
ENSMUSG00000104094	0.3455137998056414	0.0490502405873674	183.5234045019872	True			True		
ENSMUSG00000090021	0.3454795859471537	0.0332591496462595	132.13860147587457	True			True		
ENSMUSG00000071637	0.3452966288898335	0.0408374095554114	200.8817811549868	True			True		
ENSMUSG00000046743	0.3452841848281729	0.035227736949945	115.7283025020241	True			True		
ENSMUSG00000044258	0.3449849392216534	0.0290547302798688	151.23719780530186	True			True		
ENSMUSG00000041559	0.3449832407994274	0.0552254679638613	272.37261242643325	True			True		
ENSMUSG00000112478	0.3447992348389011	0.0320471327592138	129.07629526756645	True			True		
