gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000040204	0.14894309449981077	0.3514384566934107	0.2024953621935999
ENSMUSG00000114501	0.1411717535359519	0.4096977162609372	0.2685259627249853
ENSMUSG00000002409	0.11738949176859059	0.4633023843639481	0.3459128925953575
ENSMUSG00000021509	0.11678012617376371	0.308568128916613	0.1917880027428493
ENSMUSG00000020538	0.1167608886836981	0.430694064421501	0.3139331757378029
ENSMUSG00000000149	0.1153462251659256	0.3622894038192369	0.2469431786533113
ENSMUSG00000027230	0.11397088100965702	0.3273319984696331	0.2133611174599761
ENSMUSG00000060032	0.11252649225258549	0.3810439701543008	0.2685174779017153
ENSMUSG00000085154	0.11041009052621409	0.3760215287020466	0.2656114381758325
ENSMUSG00000121818	0.11001130376048773	0.3888411804006942	0.2788298766402065
ENSMUSG00000032334	0.10683611922165759	0.4700661004374348	0.3632299812157772
ENSMUSG00000002416	0.10468571709496638	0.428984109678125	0.3242983925831586
ENSMUSG00000041741	0.10145296225735548	0.3432729898509351	0.2418200275935796
ENSMUSG00000089960	0.10113842204503237	0.3792470282056335	0.2781086061606011
ENSMUSG00000028681	0.09496121435648752	0.3546710963714691	0.2597098820149816
ENSMUSG00000042608	0.09451517253296499	0.335759801880706	0.241244629347741
ENSMUSG00000064363	0.09383112826131462	0.381292896434681	0.2874617681733664
ENSMUSG00000034739	0.0930842447906805	0.2997016610360283	0.2066174162453478
ENSMUSG00000091705	0.09241127592335929	0.4024863070896476	0.3100750311662883
ENSMUSG00000003051	0.09101704170762143	0.4016104316394431	0.3105933899318217
ENSMUSG00000106951	0.08994398076039362	0.4232268197147217	0.3332828389543281
ENSMUSG00002076161	0.08990504694122431	0.3365912961183065	0.2466862491770822
ENSMUSG00000103857	0.08767962700007165	0.4123166423968859	0.3246370153968143
ENSMUSG00000028571	0.08718289331794271	0.3463280019682745	0.2591451086503318
ENSMUSG00000006958	0.086655376951287	0.3895005416415477	0.3028451646902607
ENSMUSG00000120992	0.08612379323495362	0.3647653063226887	0.2786415130877351
ENSMUSG00000089694	0.08593872894794641	0.3005765548348444	0.214637825886898
ENSMUSG00000049577	0.08541973758559152	0.3727400182591597	0.2873202806735682
ENSMUSG00000024501	0.08498024584532751	0.2441664109524221	0.1591861651070946
ENSMUSG00000020455	0.08449075807079487	0.4156237641520148	0.3311330060812199
ENSMUSG00000107722	0.08448085621029727	0.4098850668684177	0.3254042106581204
ENSMUSG00000051147	0.0842553381990182	0.3493612097582061	0.2651058715591879
ENSMUSG00000034926	0.08408433843759816	0.3517387750473043	0.2676544366097061
ENSMUSG00000120543	0.0839870328490166	0.3855603939686018	0.3015733611195852
ENSMUSG00000051811	0.08393814325297341	0.3144622476454849	0.2305241043925115
ENSMUSG00000038264	0.08393760795531119	0.4385858580623223	0.3546482501070111
ENSMUSG00000028470	0.08360142578525387	0.4180440359188132	0.3344426101335593
ENSMUSG00000003345	0.08335526073426991	0.3775387211552124	0.2941834604209425
ENSMUSG00000030862	0.08293469179489998	0.4051892980521144	0.3222546062572144
ENSMUSG00000016942	0.08279180604938213	0.4015284042931818	0.3187365982437997
ENSMUSG00000036602	0.08118045466550511	0.2644549134915673	0.1832744588260622
ENSMUSG00000102644	0.0811711296537257	0.3362958165135068	0.2551246868597811
ENSMUSG00000065208	0.08072239893314248	0.3272170673963984	0.2464946684632559
ENSMUSG00000110136	0.08022911232157831	0.3559500001755206	0.2757208878539423
ENSMUSG00000061787	0.0801164674969625	0.3211197253459061	0.2410032578489436
ENSMUSG00000074264	0.07973493931676201	0.352238643822953	0.272503704506191
ENSMUSG00000030731	0.0795935059680522	0.3315599362227541	0.2519664302547019
ENSMUSG00000041945	0.07933887829613928	0.2781557470540233	0.198816868757884
ENSMUSG00000022445	0.0781555533499827	0.354266505481445	0.2761109521314623
ENSMUSG00000102813	0.07771596659123581	0.379368517413115	0.3016525508218792
ENSMUSG00000025204	0.076732567633643	0.3751091556297849	0.2983765879961419
ENSMUSG00000077254	0.07629384667438349	0.3861273762100118	0.3098335295356283
ENSMUSG00000087259	0.07579325519387989	0.299085205770616	0.2232919505767361
ENSMUSG00000032280	0.0754642029635865	0.293039118814299	0.2175749158507125
ENSMUSG00000104713	0.07531315806071129	0.2778649776376908	0.2025518195769795
ENSMUSG00000019768	0.07375695303161839	0.3278957889687574	0.254138835937139
ENSMUSG00000024621	0.07375066426694499	0.3854080150746372	0.3116573508076922
ENSMUSG00000105186	0.0736638587549158	0.3022487391732886	0.2285848804183728
ENSMUSG00000069300	0.07304604723220942	0.3698741251453731	0.2968280779131637
ENSMUSG00000044468	0.072618409711455	0.3657616894267551	0.2931432797153001
ENSMUSG00000078880	0.0721991529403439	0.378833849744206	0.3066346968038621
ENSMUSG00000016995	0.0710466610128441	0.221432718899733	0.1503860578868889
ENSMUSG00000031502	0.07100178780151209	0.2952822675787007	0.2242804797771886
ENSMUSG00000029723	0.0708300499711958	0.262300106578701	0.1914700566075052
ENSMUSG00000089774	0.07040580054775158	0.3618032150644937	0.2913974145167421
ENSMUSG00000021998	0.06999629403976981	0.3161329327791345	0.2461366387393647
ENSMUSG00000079042	0.06917063662748874	0.3519821913891049	0.2828115547616162
ENSMUSG00000020163	0.06903852499302848	0.3522380272235677	0.2831995022305392
ENSMUSG00000106320	0.06894193589628006	0.3645734775282379	0.2956315416319578
ENSMUSG00000002769	0.06862906760333037	0.3580369137577625	0.2894078461544321
ENSMUSG00000105842	0.0685556791654841	0.3298648135982129	0.2613091344327288
ENSMUSG00000036372	0.06849753150574367	0.3846563234941461	0.3161587919884024
ENSMUSG00000115888	0.0683937569845601	0.2792932122090679	0.2108994552245078
ENSMUSG00000031441	0.06838745350694236	0.3706486369948376	0.3022611834878952
ENSMUSG00000023915	0.0682358564599004	0.2358944352947817	0.1676585788348813
ENSMUSG00000019338	0.06814262825196843	0.293324662179659	0.2251820339276906
ENSMUSG00000053730	0.06786928859800928	0.3147610464806881	0.2468917578826788
