gene	delta_interaction	delta_old	delta_yng
ENSMUSG00000104091	0.1716187041788268	0.4241364809842832	0.2525177768054564
ENSMUSG00000060678	0.1537535285112801	0.3318485170408138	0.1780949885295337
ENSMUSG00000024201	0.1524203814455102	0.3704109126638514	0.2179905312183412
ENSMUSG00000029482	0.14906881829660662	0.424278837154619	0.2752100188580124
ENSMUSG00000029575	0.1465745689449247	0.4095436547697126	0.2629690858247879
ENSMUSG00000021214	0.14548886352950563	0.4109254445504018	0.2654365810208962
ENSMUSG00000078122	0.14231850900100868	0.3538505754979099	0.2115320664969012
ENSMUSG00000049241	0.14081062154687263	0.489796072084694	0.3489854505378214
ENSMUSG00000032997	0.1399953880317646	0.3452583746025589	0.4852537626343235
ENSMUSG00000085419	0.13419858731436232	0.3614860720317146	0.2272874847173523
ENSMUSG00000030647	0.1320382298453991	0.4247965995365527	0.2927583696911536
ENSMUSG00000121818	0.1317977275974484	0.2788298766402065	0.4106276042376549
ENSMUSG00000008036	0.1312225270394346	0.3884294334858325	0.2572069064463979
ENSMUSG00000037010	0.1301197178553117	0.3625447558599395	0.2324250380046278
ENSMUSG00002074846	0.13000072317652878	0.4206569505529932	0.2906562273764644
ENSMUSG00000039239	0.12983075830171914	0.4180999169749283	0.2882691586732092
ENSMUSG00000097137	0.12930372479184388	0.3538525324620337	0.2245488076701898
ENSMUSG00000030109	0.12881574879872032	0.2556749059650856	0.3844906547638059
ENSMUSG00000002289	0.1286186768765032	0.4731002637574993	0.3444815868809961
ENSMUSG00000064356	0.12585209525286922	0.3622077948406752	0.236355699587806
ENSMUSG00000030766	0.1256424670384586	0.3938435062076634	0.2682010391692048
ENSMUSG00000005611	0.12541486168742683	0.3005852605520006	0.4260001222394274
ENSMUSG00000051669	0.1251027129225315	0.3479000513393608	0.2227973384168293
ENSMUSG00000054675	0.12509708569927258	0.3954529213803047	0.2703558356810321
ENSMUSG00000042541	0.1249680499388508	0.4310188981757218	0.306050848236871
ENSMUSG00000026135	0.1245656535428466	0.3833455489111385	0.2587798953682919
ENSMUSG00000027330	0.12419628364120394	0.4072760885211578	0.2830798048799539
ENSMUSG00000029188	0.12378256919579972	0.3818705184654701	0.2580879492696704
ENSMUSG00000002608	0.12232697838923479	0.3909904649391763	0.2686634865499415
ENSMUSG00000068196	0.12093145599240207	0.4080277636403984	0.2870963076479963
ENSMUSG00000024866	0.12064934916671288	0.3518521828535935	0.2312028336868806
ENSMUSG00000074063	0.1202538234363224	0.3661163014241922	0.2458624779878698
ENSMUSG00000118815	0.11966751104307494	0.4282936135420035	0.3086261024989286
ENSMUSG00000030786	0.11790936432957311	0.4268735894096785	0.3089642250801054
ENSMUSG00000109061	0.11736670288504797	0.4016435540649875	0.2842768511799395
ENSMUSG00000047586	0.11715056625392259	0.3261675048329288	0.2090169385790062
ENSMUSG00000096852	0.11710461696049662	0.2733421902332451	0.3904468071937417
ENSMUSG00000035045	0.11608720309131021	0.464376637343816	0.3482894342525058
ENSMUSG00000058620	0.11589626559279581	0.402777205253266	0.2868809396604702
ENSMUSG00000002020	0.11545669072723191	0.3375551577969133	0.2220984670696814
ENSMUSG00000007603	0.11545599475460308	0.3111071459787468	0.1956511512241437
ENSMUSG00000029819	0.11450911348433629	0.4144143496781026	0.2999052361937663
