gene	delta_interaction	delta_old	delta_yng
ENSMUSG00000044477	0.18805213712978563	0.365503478787651	0.5535556159174366
ENSMUSG00000120992	0.16675747001731173	0.3647653063226887	0.198007836305377
ENSMUSG00000095675	0.16078196665392347	0.3080942762954521	0.4688762429493756
ENSMUSG00000024301	0.15792329193627014	0.4372224250178479	0.2792991330815778
ENSMUSG00000096852	0.1546459698522103	0.2826404817269939	0.4372864515792042
ENSMUSG00000038264	0.1433647730041216	0.4385858580623223	0.2952210850582007
ENSMUSG00000085396	0.14134316675022518	0.2178960083917158	0.359239175141941
ENSMUSG00000063730	0.13998612643226432	0.2530929150564233	0.3930790414886876
ENSMUSG00000029570	0.1389925969684176	0.4404999505764866	0.301507353608069
ENSMUSG00000028108	0.13763605158421993	0.2885368061210899	0.4261728577053098
ENSMUSG00000099927	0.13742380200778598	0.2266848262662583	0.3641086282740443
ENSMUSG00000107722	0.13724491650417248	0.4098850668684177	0.2726401503642452
ENSMUSG00000023031	0.1365274076841584	0.3340457067410973	0.4705731144252557
ENSMUSG00000026435	0.13599293707904542	0.3035566372758894	0.4395495743549348
ENSMUSG00000032741	0.13299795396322772	0.2556705378539822	0.3886684918172099
ENSMUSG00000034930	0.13122484538885543	0.3168239144102889	0.4480487597991443
ENSMUSG00000017747	0.13064339211978376	0.4029576351247038	0.27231424300492
ENSMUSG00000093445	0.1279730335883133	0.4718256348789083	0.343852601290595
ENSMUSG00000027330	0.12653393998910883	0.4185260266841843	0.2919920866950755
ENSMUSG00000037894	0.1259798358105999	0.279513234131192	0.4054930699417919
ENSMUSG00000059901	0.1259181418571238	0.3177471001954594	0.4436652420525832
ENSMUSG00000049577	0.12438595179114101	0.3727400182591597	0.2483540664680187
ENSMUSG00000030109	0.12350812866872529	0.2717472313766862	0.3952553600454115
ENSMUSG00000039477	0.12315987485422641	0.2856320760440917	0.4087919508983181
ENSMUSG00000024621	0.1226870461808604	0.3854080150746372	0.2627209688937768
ENSMUSG00000020196	0.12210393278084719	0.4031668558008184	0.2810629230199712
ENSMUSG00000032334	0.12137580225713912	0.4700661004374348	0.3486902981802957
ENSMUSG00000121171	0.12117271585511868	0.2958003034227426	0.4169730192778613
ENSMUSG00000034171	0.12034301989307311	0.4341052321169657	0.3137622122238926
ENSMUSG00000020609	0.1201674422140887	0.3589296614752851	0.4790971036893738
ENSMUSG00000020048	0.11890167270709306	0.3298602138630256	0.4487618865701187
ENSMUSG00000037563	0.11866678440263212	0.4229970960690742	0.3043303116664421
ENSMUSG00000072664	0.1181995357737981	0.3869148932624103	0.5051144290362084
ENSMUSG00000091345	0.11789503778553992	0.2460624707213526	0.3639575085068925
ENSMUSG00000041841	0.11687675738202002	0.4164304326063073	0.2995536752242873
ENSMUSG00000114501	0.11551386142201953	0.4096977162609372	0.2941838548389177
ENSMUSG00000006641	0.11542767504720372	0.2112197716254892	0.3266474466726929
ENSMUSG00000020181	0.1152431249989056	0.3303084068976257	0.4455515318965313
ENSMUSG00000031849	0.11300747626778984	0.3723630787395402	0.2593556024717504
ENSMUSG00000029819	0.1125738547072006	0.412831533974018	0.3002576792668174
ENSMUSG00000005611	0.11204655407138148	0.2835440816180682	0.3955906356894497
ENSMUSG00000017723	0.11090518107886932	0.3508738062595906	0.4617789873384599
ENSMUSG00000028527	0.10783483163583607	0.3894260892351504	0.2815912575993143
ENSMUSG00000001349	0.107514764245776	0.3358067982134407	0.4433215624592167
ENSMUSG00000065947	0.10749492122903148	0.262988270848046	0.3704831920770775
ENSMUSG00000019338	0.10739656172449843	0.293324662179659	0.1859281004551606
ENSMUSG00000020679	0.10737402235229401	0.339359100948238	0.231985078595944
ENSMUSG00000030228	0.1069346531306945	0.2735000469689718	0.3804347000996663
ENSMUSG00000089774	0.10637189269359842	0.3618032150644937	0.2554313223708953
ENSMUSG00000108037	0.10602996197617331	0.2496287980255626	0.3556587600017359
ENSMUSG00000030825	0.1058401701917566	0.2163210419617648	0.3221612121535214
ENSMUSG00000054555	0.10571898200449878	0.2255434343648812	0.33126241636938
ENSMUSG00000026064	0.10507498182030678	0.2749500005973145	0.3800249824176213
ENSMUSG00000036372	0.1044236862245203	0.3846563234941461	0.2802326372696258
ENSMUSG00000005774	0.1043145405684314	0.2014002648325808	0.3057148054010122
ENSMUSG00000006542	0.10330464628183778	0.2540225938277446	0.3573272401095824
ENSMUSG00000047246	0.10317389105558322	0.2798993285216847	0.3830732195772679
ENSMUSG00000055691	0.10291411591366609	0.2259179939607542	0.3288321098744203
ENSMUSG00000109279	0.10260517486424353	0.4052943346024127	0.3026891597381692
ENSMUSG00000029060	0.10238691722838189	0.4146634822583716	0.3122765650299897
ENSMUSG00000069305	0.10220206033809986	0.335959030329042	0.4381610906671419
ENSMUSG00000025188	0.1020585033935254	0.2856747733772311	0.3877332767707565
ENSMUSG00000106320	0.10193375692392248	0.3645734775282379	0.2626397206043154
ENSMUSG00000064120	0.10171072706218537	0.2703047144161864	0.3720154414783718
ENSMUSG00000021904	0.10165614808716361	0.2132913711471739	0.3149475192343375
ENSMUSG00000062248	0.10131242319424719	0.304854494856818	0.2035420716625708
ENSMUSG00000024220	0.1009055242327574	0.3170768679320838	0.4179823921648412
ENSMUSG00000118841	0.10075030704551913	0.3699189114480849	0.2691686044025658
ENSMUSG00000026043	0.09973669990720785	0.2913272105830477	0.3910639104902556
ENSMUSG00000102594	0.09924539923365239	0.2268029432712178	0.3260483425048702
ENSMUSG00000030862	0.09891130757898631	0.4051892980521144	0.3062779904731281
ENSMUSG00000075031	0.0977769070243164	0.300949546548978	0.3987264535732944
ENSMUSG00000023266	0.0977066122990749	0.3182852868268719	0.4159918991259468
ENSMUSG00000035699	0.09733190543732778	0.4028403762090948	0.305508470771767
ENSMUSG00000034311	0.09679355104188969	0.3116861598047338	0.4084797108466235
ENSMUSG00000049336	0.09649315885526771	0.3607957813640633	0.2643026225087956
ENSMUSG00000104586	0.0962312742200957	0.2620800096124384	0.3583112838325341
ENSMUSG00000004105	0.09601319624285748	0.4170948619950873	0.3210816657522298
ENSMUSG00000078350	0.09584546671348482	0.3688740417760043	0.2730285750625195
ENSMUSG00000003051	0.09536213413687239	0.4016104316394431	0.3062482975025707
ENSMUSG00000002416	0.0952929452769462	0.428984109678125	0.3336911644011788
ENSMUSG00000054662	0.09519595615326015	0.304612931855171	0.3998088880084312
ENSMUSG00000028211	0.09507807847459271	0.2113459399680972	0.3064240184426899
ENSMUSG00000065653	0.09445758867748466	0.4369824571035368	0.3425248684260521
ENSMUSG00000026365	0.09444676727457851	0.2734309713135786	0.3678777385881571
ENSMUSG00000061787	0.09358191521471051	0.3211197253459061	0.2275378101311956
ENSMUSG00000032327	0.09348203321217041	0.2508417112607123	0.3443237444728827
ENSMUSG00000040943	0.0933973205805807	0.3527320899618286	0.2593347693812479
ENSMUSG00000068263	0.09318652032799357	0.3414863659599375	0.2482998456319439
ENSMUSG00000033326	0.09209968585120659	0.3316898599898575	0.4237895458410641
ENSMUSG00000041741	0.09190769689076178	0.3432729898509351	0.2513652929601733
ENSMUSG00000028571	0.09162027814081714	0.3463280019682745	0.2547077238274574
ENSMUSG00000025743	0.09158499980468249	0.3645692078726031	0.2729842080679206
ENSMUSG00000020776	0.09111729623928022	0.3151148960275585	0.4062321922668387
ENSMUSG00000044700	0.08961705988319452	0.2364620869212396	0.3260791468044341
ENSMUSG00000028369	0.08922482774373558	0.2445212466929248	0.3337460744366604
ENSMUSG00000042834	0.08914141163247183	0.2492864425259119	0.3384278541583837
ENSMUSG00000018861	0.0883822812785297	0.3408335023953672	0.4292157836738969
ENSMUSG00000028497	0.0880861869162442	0.2411823104148353	0.3292684973310795
ENSMUSG00000060032	0.08776421705045201	0.3810439701543008	0.2932797531038488
ENSMUSG00000035045	0.08761694164198608	0.3878908337642319	0.3002738921222458
ENSMUSG00000081604	0.08707092954994439	0.2546978698727307	0.3417687994226751
ENSMUSG00000038624	0.08675504510411247	0.3515477587206456	0.2647927136165331
ENSMUSG00000109061	0.08670431191901112	0.3827166969444584	0.2960123850254473
ENSMUSG00000049775	0.08645719392494222	0.3111144895353278	0.39757168346027
ENSMUSG00000022179	0.08638734554599647	0.2628789543056954	0.3492662998516919
ENSMUSG00000021765	0.0862881523061445	0.2479784092440518	0.3342665615501963
ENSMUSG00000020810	0.08605286228527059	0.234842350038877	0.3208952123241476
ENSMUSG00000119851	0.08576652579793642	0.3624172291010676	0.2766507033031312
ENSMUSG00000032633	0.08554558900384579	0.3104386972987271	0.3959842863025729
ENSMUSG00000066640	0.08553437469064029	0.3329230276315114	0.2473886529408711
ENSMUSG00000085180	0.08544644785574562	0.2602680122999293	0.3457144601556749
ENSMUSG00000102411	0.08537401396396788	0.2982871045439424	0.3836611185079103
ENSMUSG00000121092	0.0851330543073529	0.3445548269213945	0.2594217726140416
ENSMUSG00000085683	0.08502018339198719	0.2640309636472305	0.3490511470392177
ENSMUSG00000021509	0.0846796321831246	0.308568128916613	0.2238884967334884
ENSMUSG00000119776	0.08451588618465727	0.2418905628629891	0.3264064490476464
ENSMUSG00000117879	0.08443705135534402	0.2858761800721203	0.3703132314274643
ENSMUSG00000118669	0.08387834361429258	0.295986895228726	0.3798652388430186
ENSMUSG00000020889	0.0836651616382234	0.3911848332318682	0.3075196715936448
ENSMUSG00000029321	0.08340362753767011	0.2365960436486314	0.3199996711863015
ENSMUSG00000079465	0.08336293503817221	0.2963415694754057	0.3797045045135779
ENSMUSG00000024087	0.0832762728717445	0.2621713777268136	0.3454476505985581
ENSMUSG00000046541	0.08302667377314368	0.214755059924249	0.2977817336973927
ENSMUSG00000034739	0.08295199052822541	0.2997016610360283	0.2167496705078029
ENSMUSG00000042608	0.0829440360276793	0.335759801880706	0.2528157658530267
ENSMUSG00000032532	0.08213230449106179	0.2108241901467242	0.292956494637786
ENSMUSG00000089694	0.0818400247936803	0.3005765548348444	0.2187365300411641
ENSMUSG00000044468	0.08179175781393438	0.3657616894267551	0.2839699316128207
ENSMUSG00000110136	0.08163474710416779	0.3559500001755206	0.2743152530713528
ENSMUSG00000022894	0.08141683590642251	0.267332385076909	0.3487492209833315
ENSMUSG00000082063	0.08134321487825022	0.1822968344793984	0.2636400493576486
ENSMUSG00000011008	0.08133514480024681	0.2243586799677512	0.305693824767998
ENSMUSG00000042747	0.0808939085942098	0.2719251824154395	0.3528190910096493
ENSMUSG00000052407	0.08056195957807571	0.3577006046091904	0.2771386450311147
ENSMUSG00000034855	0.0803638173878316	0.3205047164140919	0.2401408990262603
ENSMUSG00000102555	0.07978870536751098	0.3415405013035857	0.4213292066710967
ENSMUSG00000110195	0.07935553831573827	0.2602684873343724	0.3396240256501107
ENSMUSG00000025577	0.07891718671393483	0.360071082897193	0.4389882696111278
ENSMUSG00000069516	0.078720232453897	0.1663486238186221	0.2450688562725191
ENSMUSG00000053730	0.0784806432916414	0.3147610464806881	0.2362804031890467
ENSMUSG00000055737	0.07791532345755192	0.2689235006548374	0.3468388241123893
ENSMUSG00000020654	0.0779123740408586	0.2200905346072774	0.298002908648136
ENSMUSG00000025362	0.0777932591992595	0.1913535290838786	0.2691467882831381
ENSMUSG00000034926	0.07729188249328778	0.3517387750473043	0.2744468925540165
ENSMUSG00000045252	0.07725508928783609	0.4075065657221491	0.330251476434313
ENSMUSG00000024608	0.07710763676558341	0.2984083994532578	0.2213007626876744
ENSMUSG00000051149	0.07693283373791021	0.4717373731747832	0.394804539436873
ENSMUSG00000028158	0.07692630323082589	0.3266737838762897	0.4036000871071156
ENSMUSG00000032602	0.0768245366489243	0.3482904101098834	0.2714658734609591
ENSMUSG00000025225	0.07672972990165039	0.2873782632753284	0.210648533373678
ENSMUSG00000024613	0.076705513812174	0.3019993910833941	0.3787049048955681
ENSMUSG00000020538	0.07660450891983367	0.430694064421501	0.3540895555016673
ENSMUSG00000091021	0.07656469748317019	0.3255068397072048	0.402071537190375
ENSMUSG00000052040	0.0764913480647964	0.4187953680763634	0.342304020011567
ENSMUSG00000074403	0.0763843683628897	0.2630717391387662	0.3394561075016559
ENSMUSG00000063171	0.07627494770754506	0.2894739928497687	0.3657489405573138
ENSMUSG00000078348	0.0762440808004401	0.2557427236865825	0.3319868044870226
ENSMUSG00000016194	0.07589812960311287	0.2844128485538222	0.3603109781569351
ENSMUSG00000020053	0.07581163017294329	0.2731100760648955	0.3489217062378388
ENSMUSG00000074715	0.0757294160144105	0.206411851358523	0.2821412673729335
ENSMUSG00000062619	0.0753603129747275	0.2986678797266777	0.3740281927014052
ENSMUSG00000026193	0.0753155854414489	0.297542367920827	0.3728579533622759
ENSMUSG00000041219	0.07524587744442385	0.2962839628180792	0.3715298402625031
ENSMUSG00000009013	0.07523800893686902	0.1974003108246382	0.2726383197615072
ENSMUSG00000112289	0.07522854531689921	0.3115923682563776	0.3868209135732768
ENSMUSG00000035561	0.07522396365980819	0.1519076209181474	0.2271315845779556
ENSMUSG00000015981	0.07515222223470774	0.2753914015721012	0.3505436238068089
