gene	rewiring_mean	rewiring_std	rank_std	high_rewiring	logFC	FDR	low_DE	q_BH	supported
ENSMUSG00000032060	0.4577790838564451	0.0381056046494027	9.5420123663722	True			True		
ENSMUSG00000118790	0.4497146286155747	0.0380367846817056	23.292917378465063	True			True		
ENSMUSG00000039982	0.4478397304359219	0.0330781381977345	17.045820602130014	True			True		
ENSMUSG00000023067	0.4463043207274514	0.0528359357129713	34.038360712584264	True			True		
ENSMUSG00000109314	0.4458608399297976	0.0391100435277705	22.092758994747577	True			True		
ENSMUSG00000022894	0.4372284546903153	0.0337186350385043	21.335416564951338	True			True		
ENSMUSG00000031503	0.4319169139977502	0.0341005893691677	25.68053737755501	True			True		
ENSMUSG00000047586	0.4282752269079964	0.0240907300086786	33.32206476195615	True			True		
ENSMUSG00000030218	0.4264436524836317	0.0543751925061903	84.4852649874521	True			True		
ENSMUSG00002074955	0.426137024649325	0.0440324657952978	35.539274049985885	True			True		
ENSMUSG00000036856	0.4258047156740713	0.0480121471161775	75.36312095448277	True			True		
ENSMUSG00000079494	0.4204911024320559	0.0433435613839834	38.38814921300583	True			True		
ENSMUSG00000040952	0.418592111207109	0.0608129788220803	191.4882764035438	True			True		
ENSMUSG00000048997	0.4175686129190268	0.0472195049291582	53.881815114192285	True			True		
ENSMUSG00000047822	0.4175327051112671	0.0430444576622579	93.34157701688996	True			True		
ENSMUSG00000090264	0.4168468055149416	0.0561030592541458	62.9288487102696	True			True		
ENSMUSG00000039062	0.4166196052687165	0.04886478581035	54.10175597889592	True			True		
ENSMUSG00000006542	0.4162852110483102	0.0479742321957801	57.71559581257045	True			True		
ENSMUSG00000010044	0.4158014081793072	0.0450319160859189	64.08775234005324	True			True		
ENSMUSG00000024620	0.4140232775658113	0.0401419723412779	45.058184606129	True			True		
ENSMUSG00000114279	0.4104466451771751	0.046120509559227	58.19140830053866	True			True		
ENSMUSG00000093445	0.4078936074804959	0.0351753968509757	66.42808141140311	True			True		
ENSMUSG00000044349	0.4078519216304793	0.0388912781423075	42.3869083562366	True			True		
ENSMUSG00000000402	0.4050920019561969	0.0612482523009837	71.2	True			True		
ENSMUSG00000101599	0.4045503764119395	0.0365792558193715	96.55236920966776	True			True		
ENSMUSG00000073640	0.4034915900443436	0.035164702796903	56.44652336503994	True			True		
ENSMUSG00000090165	0.4022860252936865	0.0323998574377337	50.88034984156457	True			True		
