gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000002250	301.8532999306917	85.39229583740234	880.1757354736328
ENSMUSG00000078875	293.74826461821795	172.938232421875	534.8309005737304
ENSMUSG00000030680	249.92457974515855	146.49505157470702	562.9572967529296
ENSMUSG00000021250	240.23876633495092	112.89481353759766	683.9638809204101
ENSMUSG00000084803	234.38936226256192	175.49951095581054	484.9265724182127
ENSMUSG00000040564	227.91086766682565	158.0166862487793	454.35995864868147
ENSMUSG00000095648	223.50508107431233	139.03348197937012	379.6443107604979
ENSMUSG00000029368	215.40597297996283	73.45302352905273	505.1023719787597
ENSMUSG00000112324	214.3956312313676	141.18154373168946	463.4953750610351
ENSMUSG00000029752	207.86394062265754	98.8148790359497	556.7852020263672
ENSMUSG00000112165	204.16323298960924	161.13181915283204	355.02201461791987
ENSMUSG00000119286	199.17525567114353	109.34387168884277	358.5058151245116
ENSMUSG00000033470	197.55797779932618	152.81972122192383	417.90681228637686
ENSMUSG00000074527	197.20661843195558	119.48736152648925	464.14630126953125
ENSMUSG00000038155	192.0376966111362	132.4112377166748	375.4335632324219
ENSMUSG00000078880	188.33645445480943	105.19497909545899	438.7585754394531
ENSMUSG00000043144	180.6122230142355	104.89055118560792	441.92284164428696
ENSMUSG00000095079	180.35558527335525	136.73589363098145	344.79616470336913
ENSMUSG00000074634	180.19556742161512	159.69574317932128	399.2834777832029
ENSMUSG00000083012	179.9796949289739	87.94406814575196	501.8247535705566
ENSMUSG00000034785	179.3460995554924	122.09005203247071	389.8277359008789
ENSMUSG00000104336	179.14732016064227	84.3209270477295	375.22350311279297
ENSMUSG00000097702	177.93295704759657	144.93917961120604	370.55992355346666
ENSMUSG00000053141	176.83780140057206	81.60385150909424	406.73181838989257
ENSMUSG00000044645	175.3638497069478	98.78370513916016	405.43239517211896
ENSMUSG00000099927	173.62965885456651	75.85306186676026	537.8012100219726
ENSMUSG00000027487	172.8806373309344	97.21368980407715	423.7651557922363
ENSMUSG00000070469	168.5574855953455	130.6756217956543	295.7519699096679
ENSMUSG00000074768	168.39714174717665	115.23262367248535	337.3529808044433
ENSMUSG00000102644	167.2275060415268	94.88802242279053	432.2117614746094
ENSMUSG00000056501	166.52750643342733	73.39840698242188	426.8580192565918
ENSMUSG00000067736	166.2582735735923	81.05324382781983	345.20876846313433
ENSMUSG00000037411	163.57241671904922	107.92712955474853	462.54808425903315
ENSMUSG00000100975	163.25345591874793	124.83609237670899	356.1724159240722
ENSMUSG00000116358	160.85788752138615	115.56476020812988	372.9250793457031
ENSMUSG00000032578	160.4312343969941	64.15058832168579	490.5126678466797
ENSMUSG00000078122	160.30165433883667	49.23243026733399	442.7132652282715
ENSMUSG00000038393	158.47008015960455	102.43018970489501	412.3890937805175
ENSMUSG00000073125	158.28794180974364	158.28794860839844	326.74028472900375
ENSMUSG00000030256	157.65025163441896	55.66379165649414	413.0744934082031
ENSMUSG00000040715	157.6412958370056	81.81443977355957	365.0896827697753
ENSMUSG00000069008	157.32037010788918	129.0120849609375	272.3884582519531
ENSMUSG00000058297	157.1969914957881	67.78363628387451	348.5066909790038
ENSMUSG00000091021	157.18468579649925	91.53739261627197	345.2579521179198
ENSMUSG00000090165	156.64056427031755	138.6844425201416	346.1660408020017
ENSMUSG00000066632	155.92590790614486	131.42438507080078	272.45800857543935
ENSMUSG00000109814	155.87016254663467	123.16764755249024	318.3796966552734
ENSMUSG00000118653	155.0367842875421	59.72641525268555	388.7901550292969
ENSMUSG00000022949	154.08509495854378	49.30195455551147	418.4168716430663
ENSMUSG00000040584	153.69114921242	126.17259864807129	282.4663185119628
