gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000078896	335.64781953394413	66.7641212463379	954.5454559326172
ENSMUSG00000078875	212.18076755478978	67.78765811920167	541.3215698242186
ENSMUSG00000120777	210.84194203652442	92.80703468322754	439.22183151245093
ENSMUSG00000076617	210.3143088966608	72.23324031829834	559.0849731445312
ENSMUSG00000112689	206.95868586748838	112.14097938537597	462.8145080566406
ENSMUSG00000108833	206.39820022508502	49.8802152633667	534.0424743652343
ENSMUSG00000006574	204.01919555664062	117.37272033691406	440.01681747436504
ENSMUSG00000035186	201.31222973018885	84.98145751953125	539.2887268066406
ENSMUSG00000069307	197.91732355207205	92.55989112854004	529.493928527832
ENSMUSG00000099927	193.87801119871438	85.53855934143067	526.3025756835932
ENSMUSG00000057836	190.14452384784818	111.31977195739746	438.92824020385734
ENSMUSG00000073640	183.53900103271008	55.03949899673462	449.82557754516597
ENSMUSG00000027487	181.06475381925702	117.24699325561524	421.24709854125956
ENSMUSG00000094306	176.90372952260077	149.14452476501464	407.77900924682604
ENSMUSG00000098306	171.23775358125567	113.84488487243652	358.217584991455
ENSMUSG00000118734	167.94826041534543	119.53617095947266	402.66267166137686
ENSMUSG00000095616	167.10182854533195	81.67394523620605	465.84173583984375
ENSMUSG00000112324	164.9082565670833	83.66120529174805	393.603938293457
ENSMUSG00000111655	158.44583390280604	71.83282260894775	370.8972381591796
ENSMUSG00000074634	154.67288056761026	88.57870483398438	343.3102210998535
ENSMUSG00000052749	148.7388651445508	91.59823265075684	317.72983779907224
ENSMUSG00000097702	144.931671846658	119.66862487792969	291.1854484558105
ENSMUSG00000037548	144.4679364450276	47.16579666137695	448.2878448486328
ENSMUSG00000101678	142.28371806629002	67.64076805114746	293.1496437072754
ENSMUSG00000095079	142.18965615332127	80.8685869216919	260.6599639892577
ENSMUSG00000107068	139.36971026286483	84.62646923065185	307.18817977905263
ENSMUSG00000119286	139.08502181060612	113.17120990753173	297.1363395690918
ENSMUSG00000098950	137.99012243933976	82.95098114013672	291.4174247741699
ENSMUSG00000110386	137.5441133286804	92.05981884002685	294.4536094665527
ENSMUSG00000078898	136.5796818435192	83.2902265548706	310.28686752319334
ENSMUSG00000099241	136.46107437834144	81.04575386047364	353.0988464355469
ENSMUSG00000044645	134.91316147521138	92.08805561065674	303.8661918640137
