condition	n_genes	dim	num_seeds	mean_std_norm	median_std_norm	edge_weight_mean	edge_weight_99pct	edges_dropped
Pred_OLD_ISS_T_FLT	2500	128	10	2.6564011345863343	2.666081428527832	0.4946361184120178	0.9800957131385803	0
Pred_OLD_ISS_T_GC	2500	128	10	2.685771040630341	2.682369351387024	0.4188971519470215	0.9441035461425782	0
Pred_OLD_LAR_FLT	2500	128	10	2.6877110759735108	2.6910046339035034	0.42795002460479736	0.9604013437032701	0
Pred_OLD_LAR_GC	2500	128	10	2.6869125160217284	2.687338948249817	0.4280881881713867	0.9634681427478792	0
Pred_YNG_ISS_T_FLT	2500	128	10	2.6547549825668333	2.6582499742507935	0.48055678606033325	0.9679848051071169	0
Pred_YNG_ISS_T_GC	2500	128	10	2.666303861284256	2.66896653175354	0.4448116421699524	0.9426672220230105	0
Pred_YNG_LAR_FLT	2500	128	10	2.6883445740699767	2.6846988201141357	0.4250276982784271	0.9569163405895236	0
Pred_YNG_LAR_GC	2500	128	10	2.668409264278412	2.673836588859558	0.453959196805954	0.9628014266490937	0
