gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000116993	ENSMUSG00000116993	0.5107319116232611	0.0516051709079023	28.77168747223562
ENSMUSG00000002289	Angptl4	0.500569503248509	0.0623895879329104	24.670832981478352
ENSMUSG00000030278	Cidec	0.4977249133945451	0.0431734186048549	17.366922582887273
ENSMUSG00000064354	mt-Co2	0.4966540486403681	0.0448119909337032	21.866869917754578
ENSMUSG00000119776	Gm23849	0.4896788239132174	0.0628600103754933	65.49931297349613
ENSMUSG00000043144	Aqp6	0.4878290656258358	0.0523200823600665	36.40123624274318
ENSMUSG00000055116	Bmal1	0.4845110344619249	0.0456499910563561	24.896586111352697
ENSMUSG00000031994	Adamts8	0.4705039970910226	0.0731546947710294	79.77493340642786
ENSMUSG00000060093	H4c1	0.4682517842636836	0.0667866969615774	59.37347892788497
ENSMUSG00000038775	Vill	0.4658477197328186	0.0396461945616148	36.60396153423834
ENSMUSG00000073418	C4b	0.4639791096847648	0.0345657341897759	28.909514004908488
ENSMUSG00000000628	Hk2	0.4618333960318955	0.0652349925448906	91.29737126555176
ENSMUSG00000022010	Tsc22d1	0.4602925172527069	0.0653940518103311	60.7395258460255
ENSMUSG00000068744	Psrc1	0.4541315430235323	0.0438171503233773	36.51643465619282
ENSMUSG00000042985	Upk3b	0.451894634491823	0.0419513118018807	40.18967529104956
ENSMUSG00000026837	Col5a1	0.4513850334039018	0.0273781679766565	23.88074538200179
ENSMUSG00000121505	Gm4956	0.4500287427439873	0.0302696592002105	22.64155471693585
ENSMUSG00000057137	Tmem140	0.4458845661870247	0.0487773336850177	56.03784435539968
ENSMUSG00000027699	Ect2	0.4456405204996161	0.0458222057285704	51.88920889741912
ENSMUSG00000102602	ENSMUSG00000102602	0.4437744434625648	0.0405656667217247	42.866770347204834
ENSMUSG00000015981	Stk32c	0.4408573671623724	0.052715816836465	64.09336939184895
ENSMUSG00000076609	Igkc	0.440747194722594	0.0498709743396765	70.69964639232647
ENSMUSG00000069267	H3c2	0.4407396608874985	0.0422426634582872	58.34457986822768
ENSMUSG00002075453	ENSMUSG00002075453	0.4401563331209054	0.0379419188345395	48.06547617573345
ENSMUSG00000038264	Sema7a	0.4400681010761337	0.0216313409579362	21.944475386757368
ENSMUSG00000118837	Rnu2-10	0.4396292819588123	0.0383880804641097	52.34166600329034
ENSMUSG00000023067	Cdkn1a	0.4389961420193535	0.0376686589410382	41.21759333100369
ENSMUSG00000046794	Ppp1r3b	0.4351797211235174	0.0386098820098659	59.90166942581818
ENSMUSG00000121782	Gm9797	0.4342849264407153	0.0297474073513802	43.6467639121161
ENSMUSG00000048546	Tob2	0.4338974826863306	0.0323331280995631	37.33845203004538
ENSMUSG00000042834	Nrep	0.4304708784960058	0.0297114768881601	43.15379473464645
ENSMUSG00000040808	S100g	0.4302391244070804	0.0380199729248669	73.91380114701178
ENSMUSG00000118841	Rn7s2	0.4263840814117333	0.0403937560229747	67.40778886745952
ENSMUSG00000067149	Jchain	0.4260394829927804	0.0612686755083092	105.87804304953885
ENSMUSG00000073988	Ttpa	0.4248539668829985	0.038428309101521	78.4344312148689
ENSMUSG00000059201	Lep	0.4246821881265858	0.030876819688746	46.98042145404828
ENSMUSG00000032575	Manf	0.4245123331804025	0.0427302833469536	52.63040946069107
ENSMUSG00000010064	Slc38a3	0.4242835792731444	0.0485592109766628	83.86900500184797
ENSMUSG00000023272	Creld2	0.4228708537748669	0.0408925937713149	54.35439264677695
ENSMUSG00000097421	ENSMUSG00000097421	0.4208770369776388	0.0408768049639001	79.61714639447963
ENSMUSG00000074634	Tmem267	0.419819350513149	0.0434436720689662	68.97535791860743
ENSMUSG00000020108	Ddit4	0.4195915036269689	0.0340619836560575	54.16724102259594
ENSMUSG00000067736	Gm10222	0.4187355018619113	0.0583272478039857	113.43174158938052
ENSMUSG00000069300	H2bc11	0.4171845794920575	0.0341891752832478	58.63181730084784
ENSMUSG00000064945	Rny3	0.4167112667936091	0.0324597707536686	55.58776843874919
ENSMUSG00000048572	Tmem252	0.4161346288941697	0.046281015265042	80.1
ENSMUSG00000030087	Klf15	0.4154677073077361	0.039876581046363	69.60380736712612
ENSMUSG00000031775	Pllp	0.414784550925723	0.0267209376587178	51.82431861587762
ENSMUSG00000040564	Apoc1	0.4140053279786936	0.0306301442647803	52.46560778262271
ENSMUSG00000021390	Ogn	0.413534002237482	0.0531040327715056	89.79732735443744
