gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000032978	ENSMUSG00000032978	0.4924570286960817	0.0391362632815723	11.157508682497182
ENSMUSG00000026389	ENSMUSG00000026389	0.4558217015978186	0.0595405826567261	53.72150407425317
ENSMUSG00000120254	ENSMUSG00000120254	0.4521473269919822	0.0543525901120055	45.823574718696925
ENSMUSG00000109291	ENSMUSG00000109291	0.449696799916353	0.0442838377193843	21.29812198293549
ENSMUSG00000085875	ENSMUSG00000085875	0.4316241455306008	0.0488423676709524	56.59514113419986
ENSMUSG00000026205	ENSMUSG00000026205	0.4298394189830228	0.0200411187485333	23.08354392202376
ENSMUSG00000038305	ENSMUSG00000038305	0.4272500084307953	0.0368118377666931	58.87987771726433
ENSMUSG00000028150	ENSMUSG00000028150	0.4244315858277026	0.0268155331991103	43.60745349134709
ENSMUSG00000030677	ENSMUSG00000030677	0.4193968613018745	0.0493901952342836	100.15807506137486
ENSMUSG00000059070	ENSMUSG00000059070	0.409106226422877	0.0365930078784144	64.77105835170521
ENSMUSG00000016763	ENSMUSG00000016763	0.408974031912708	0.060713762380716	153.22992527571105
ENSMUSG00000034522	ENSMUSG00000034522	0.4065124794393396	0.0488477511626426	124.1966585701886
ENSMUSG00000091498	ENSMUSG00000091498	0.405522289564697	0.0280647045346821	44.78716333951057
ENSMUSG00000121504	ENSMUSG00000121504	0.404937307151313	0.0562226076026851	189.5594893430556
ENSMUSG00000024292	ENSMUSG00000024292	0.4043866165352224	0.0383388189883061	77.3925060971668
ENSMUSG00000037211	ENSMUSG00000037211	0.4030018708261639	0.0599546435842084	159.55065026504906
ENSMUSG00000056724	ENSMUSG00000056724	0.4020078480499293	0.0308393749524416	59.50504180319513
ENSMUSG00000021416	ENSMUSG00000021416	0.3994906802209094	0.0346271153530881	83.21081660457371
ENSMUSG00000043770	ENSMUSG00000043770	0.3983352343668015	0.0383755143921981	80.97314369591932
ENSMUSG00000023915	ENSMUSG00000023915	0.3979138887019101	0.0445896623615225	120.21401748548294
ENSMUSG00000028214	ENSMUSG00000028214	0.3978440444328298	0.0242510394412202	61.169355072617854
ENSMUSG00000034472	ENSMUSG00000034472	0.3970118048195367	0.0426315181988009	96.54848522892526
ENSMUSG00000030214	ENSMUSG00000030214	0.3967509149972381	0.0553629914371935	101.55904686437344
ENSMUSG00000060802	ENSMUSG00000060802	0.3967071654262864	0.0314264229293639	83.861552573274
ENSMUSG00000096215	ENSMUSG00000096215	0.3959130113904575	0.0369052159207432	114.58835019320246
ENSMUSG00000114310	ENSMUSG00000114310	0.395412020568669	0.0418554541860679	117.91844639410748
ENSMUSG00000064354	ENSMUSG00000064354	0.3953607280371649	0.0426610882614211	107.073619533478
ENSMUSG00000036504	ENSMUSG00000036504	0.394061065869095	0.05663306333223	212.64395124244655
ENSMUSG00000009418	ENSMUSG00000009418	0.3932441107387057	0.0319093855762167	78.33319858144439
ENSMUSG00000071551	ENSMUSG00000071551	0.3927667199921907	0.0366429342620985	105.42433305456572
ENSMUSG00000033985	ENSMUSG00000033985	0.3924338672997511	0.0212526346424489	55.939699677420506
ENSMUSG00000017929	ENSMUSG00000017929	0.3924260464488033	0.0540453398603533	199.66381745323807
ENSMUSG00000033938	ENSMUSG00000033938	0.3902245508804194	0.035729811825354	84.96358043303024
ENSMUSG00000089762	ENSMUSG00000089762	0.3894291221718866	0.047631490994707	144.62434096651918
ENSMUSG00000021520	ENSMUSG00000021520	0.3886595509217945	0.0429624709918225	139.1597642998866
ENSMUSG00000045294	ENSMUSG00000045294	0.3885126162982052	0.0348419352150448	102.87220227058424
ENSMUSG00000050552	ENSMUSG00000050552	0.3884170977335289	0.038229375819458	113.54734695271397
ENSMUSG00000119851	ENSMUSG00000119851	0.387937883414487	0.0515846843025356	155.11160498170344
ENSMUSG00000028834	ENSMUSG00000028834	0.3878440629895198	0.0389919014655161	92.49762159104418
ENSMUSG00000054555	ENSMUSG00000054555	0.3874485869554009	0.031245346030441	86.04185028228996
ENSMUSG00000119996	ENSMUSG00000119996	0.3874242611566308	0.0237786231391863	71.88435156555285
ENSMUSG00000021763	ENSMUSG00000021763	0.3855369474994924	0.0434904281296498	175.5893219988049
ENSMUSG00000028970	ENSMUSG00000028970	0.3852484029854092	0.0459478264706678	118.09826417013927
ENSMUSG00000092220	ENSMUSG00000092220	0.3850777849178974	0.0489028976819575	157.50838072940752
ENSMUSG00000026726	ENSMUSG00000026726	0.3847768228618322	0.0388643298572564	137.95800085533278
ENSMUSG00000043681	ENSMUSG00000043681	0.3845414709029147	0.0345824964106723	98.5819456087168
ENSMUSG00000079478	ENSMUSG00000079478	0.3841817538822525	0.0439908718618716	118.5853700926046
ENSMUSG00000026941	ENSMUSG00000026941	0.3839400052831087	0.0404937678346001	107.21142662981406
ENSMUSG00000056209	ENSMUSG00000056209	0.3837694200107188	0.0332560081665596	103.31413262472854
ENSMUSG00000121785	ENSMUSG00000121785	0.3834690786334789	0.0327152412942122	118.72695565877194
