gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000056724	ENSMUSG00000056724	0.4542222478108225	0.0498368616277192	52.99471671780122
ENSMUSG00000021620	ENSMUSG00000021620	0.4523739079364323	0.0499932511503034	15.725457068079136
ENSMUSG00000058351	ENSMUSG00000058351	0.4267823003203664	0.059881655458192	49.78845247645281
ENSMUSG00000119996	ENSMUSG00000119996	0.4240490970374678	0.0332230503580612	28.605069480775605
ENSMUSG00000032978	ENSMUSG00000032978	0.4173038555595283	0.0446131418806238	75.0269284990396
ENSMUSG00000029714	ENSMUSG00000029714	0.4146991353433458	0.0316551905460086	32.66802718255267
ENSMUSG00000106320	ENSMUSG00000106320	0.4138918079419495	0.054807254279649	96.4680776215635
ENSMUSG00000114279	ENSMUSG00000114279	0.4077695722142022	0.0566890191522497	69.9839981710105
ENSMUSG00000105703	ENSMUSG00000105703	0.4043246246175881	0.0452743878522288	117.60956593746955
ENSMUSG00000033938	ENSMUSG00000033938	0.4018038536607861	0.0484977165426033	102.1725990664816
ENSMUSG00000024552	ENSMUSG00000024552	0.3991457869770079	0.0462562747134404	51.19023344349975
ENSMUSG00000034472	ENSMUSG00000034472	0.39756995354942	0.0791244639997	207.7978825686152
ENSMUSG00000016763	ENSMUSG00000016763	0.396848529283265	0.0533900459049111	67.77971673000707
ENSMUSG00000018796	ENSMUSG00000018796	0.3940761491014473	0.0335997678431176	52.12830325264769
ENSMUSG00000061947	ENSMUSG00000061947	0.3923914495834777	0.0311948604879975	35.46885958132852
ENSMUSG00000033618	ENSMUSG00000033618	0.3916639922285069	0.0424867436408088	71.84817325443981
ENSMUSG00000043681	ENSMUSG00000043681	0.3909775036886331	0.0396479732518549	47.45355624186664
ENSMUSG00000086549	ENSMUSG00000086549	0.3908351606386527	0.0397427817957389	104.29170628578284
ENSMUSG00000026676	ENSMUSG00000026676	0.3890936976300597	0.0569268110550142	88.58803530951569
ENSMUSG00002076161	ENSMUSG00002076161	0.3889858689929264	0.039995354849789	63.510943938820496
ENSMUSG00000088990	ENSMUSG00000088990	0.3884054165057628	0.0540251140643877	115.8628499563169
ENSMUSG00000023861	ENSMUSG00000023861	0.3862347909343144	0.0397162245552859	75.75255771259476
ENSMUSG00000038156	ENSMUSG00000038156	0.3832943005173824	0.0294426490493566	65.42789924795079
ENSMUSG00000069267	ENSMUSG00000069267	0.3825880591387133	0.0485937554391184	210.15948705685403
ENSMUSG00000038305	ENSMUSG00000038305	0.3797885993209698	0.044766762839312	76.09231235808252
ENSMUSG00000009013	ENSMUSG00000009013	0.3788245804278386	0.0294263083034595	71.37513572666604
ENSMUSG00000094932	ENSMUSG00000094932	0.3788098661212614	0.0455183133787959	85.77674510028928
ENSMUSG00000091405	ENSMUSG00000091405	0.3784160787153798	0.0281044420508947	68.78953408767936
ENSMUSG00000028713	ENSMUSG00000028713	0.3774046702345814	0.0525866709588901	124.81169816968278
ENSMUSG00000111497	ENSMUSG00000111497	0.3770461442705091	0.058916339545341	166.43944844897794
ENSMUSG00000115275	ENSMUSG00000115275	0.3755447119605976	0.0411164136386904	99.37786473858252
ENSMUSG00000008307	ENSMUSG00000008307	0.3744059218946737	0.0399686005076044	76.51248264172324
ENSMUSG00000025197	ENSMUSG00000025197	0.374311247596464	0.0303906195120716	67.02574132376307
ENSMUSG00000053964	ENSMUSG00000053964	0.373814190667885	0.0414608504734456	78.63739568424174
ENSMUSG00000034855	ENSMUSG00000034855	0.3736367845476326	0.0665099154550934	209.42492688311964
ENSMUSG00000006641	ENSMUSG00000006641	0.3731301391437432	0.0390479605907809	62.836374815866016
ENSMUSG00000041351	ENSMUSG00000041351	0.3714681019525506	0.0358065597268797	81.33025267389743
ENSMUSG00000059070	ENSMUSG00000059070	0.3713696988996898	0.0280756208272383	77.93612769441397
ENSMUSG00000074218	ENSMUSG00000074218	0.3707703065921691	0.0568928503599827	155.71130337904182
ENSMUSG00000041084	ENSMUSG00000041084	0.3689165984770655	0.0572082366133708	180.7096012944525
ENSMUSG00000030004	ENSMUSG00000030004	0.368661611351845	0.046022680075039	108.7119588637791
ENSMUSG00000060969	ENSMUSG00000060969	0.3682805121560373	0.0443656649921139	145.02720434456427
ENSMUSG00000014599	ENSMUSG00000014599	0.3666327478364294	0.0314234159517139	69.43169305151646
ENSMUSG00000053141	ENSMUSG00000053141	0.3664940208311552	0.0458502419386951	162.5417177219436
ENSMUSG00000066026	ENSMUSG00000066026	0.3664630917901202	0.0488521564007902	138.3408833281037
ENSMUSG00000120233	ENSMUSG00000120233	0.3658116958372112	0.0450971878568395	151.49508242844055
ENSMUSG00000029641	ENSMUSG00000029641	0.3651031101480836	0.0318341609847807	114.65879817964252
ENSMUSG00000009418	ENSMUSG00000009418	0.3649927889654146	0.0349525393257683	173.34707958312998
ENSMUSG00000108884	ENSMUSG00000108884	0.3649905992459312	0.0360229854514134	100.29835492170346
ENSMUSG00000056973	ENSMUSG00000056973	0.3647815031235389	0.0495450948944735	152.95411076528805
