gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000002985	ENSMUSG00000002985	0.4583432143429878	0.0360696110811133	9.593747964169166
ENSMUSG00000062248	ENSMUSG00000062248	0.4443565794597114	0.0312573966998262	23.63493177481162
ENSMUSG00000022010	ENSMUSG00000022010	0.4421822854447573	0.0399355912637753	28.074187432586537
ENSMUSG00000070808	ENSMUSG00000070808	0.4380278324289378	0.0405940392925469	32.91139620253143
ENSMUSG00000033763	ENSMUSG00000033763	0.4312902154756827	0.0445053874376944	19.07065809037538
ENSMUSG00000038567	ENSMUSG00000038567	0.4304902845013768	0.0494713045141956	42.80478945164898
ENSMUSG00000030214	ENSMUSG00000030214	0.4270110242964092	0.0563193065051921	93.76251916410948
ENSMUSG00000041841	ENSMUSG00000041841	0.4234646134735965	0.0501734455041406	59.25740460060666
ENSMUSG00000107928	ENSMUSG00000107928	0.4196647578830325	0.0398228068947603	37.54210969031975
ENSMUSG00000045725	ENSMUSG00000045725	0.4160784103284261	0.0415604139464137	42.18779444341693
ENSMUSG00000060802	ENSMUSG00000060802	0.4136480717299773	0.0267723754093913	32.878716519961664
ENSMUSG00000063412	ENSMUSG00000063412	0.4130440651267541	0.0465096396011243	70.82485439448499
ENSMUSG00000079478	ENSMUSG00000079478	0.4102827953822486	0.0660548173902508	126.07462076088116
ENSMUSG00000047793	ENSMUSG00000047793	0.4095324413790933	0.0509059187083578	88.73359003218567
ENSMUSG00000110282	ENSMUSG00000110282	0.3997452179533722	0.0172894397109337	23.95078286820705
ENSMUSG00000111497	ENSMUSG00000111497	0.3984719813755176	0.042346445703104	123.00910535403465
ENSMUSG00000007872	ENSMUSG00000007872	0.3976723051870016	0.0554586169036563	132.83538685154645
ENSMUSG00000091498	ENSMUSG00000091498	0.3970897990087739	0.0370249430259644	46.30993413944788
ENSMUSG00000101174	ENSMUSG00000101174	0.3960352571591565	0.0496682395384402	102.46833657281648
ENSMUSG00000115252	ENSMUSG00000115252	0.3937978234329069	0.0423452865555748	82.98246802789129
ENSMUSG00000110755	ENSMUSG00000110755	0.3921370744148577	0.0414441717503608	101.22153920979468
ENSMUSG00000014599	ENSMUSG00000014599	0.3912934765254467	0.0427154668167653	115.7648046687766
ENSMUSG00000029321	ENSMUSG00000029321	0.391258010821679	0.0418963875632183	97.86909624595498
ENSMUSG00000050552	ENSMUSG00000050552	0.3909968043652293	0.0353422914160968	82.95209460887652
ENSMUSG00000105517	ENSMUSG00000105517	0.390201382852632	0.0414560639646571	106.90350789380112
ENSMUSG00000004151	ENSMUSG00000004151	0.3891807420322793	0.0386980820274919	77.77146006087322
ENSMUSG00000120254	ENSMUSG00000120254	0.3889800229420254	0.0639070053077413	160.362215000916
ENSMUSG00000036098	ENSMUSG00000036098	0.3876387491029777	0.0295606968305278	82.84588100805013
ENSMUSG00000024552	ENSMUSG00000024552	0.3872414079007602	0.0525044509393934	122.7567106108664
ENSMUSG00000039639	ENSMUSG00000039639	0.3862384417209314	0.0313419829449525	66.78360577267448
ENSMUSG00000021620	ENSMUSG00000021620	0.3861990925309307	0.040321602449557	85.51192899239263
ENSMUSG00000028031	ENSMUSG00000028031	0.3860209070059472	0.0420071740311722	100.99846533487523
ENSMUSG00000089774	ENSMUSG00000089774	0.3859165439132831	0.0411737019770281	150.47528036192526
ENSMUSG00000064043	ENSMUSG00000064043	0.3855943108275318	0.0434011832916804	91.70283528877393
ENSMUSG00000100005	ENSMUSG00000100005	0.3850889505056604	0.0481755715098098	128.89332798868992
ENSMUSG00000106320	ENSMUSG00000106320	0.3846366425421784	0.0415894445606634	71.36918102374442
ENSMUSG00000037995	ENSMUSG00000037995	0.3839535511236995	0.0344013029777214	90.16900797946045
ENSMUSG00000053279	ENSMUSG00000053279	0.3838553982074611	0.0409152422126036	92.64043393680753
ENSMUSG00000022206	ENSMUSG00000022206	0.3836831157371078	0.0362203545911936	119.092611021843
ENSMUSG00000090877	ENSMUSG00000090877	0.3833984605060192	0.0365713985014951	83.30642232145131
ENSMUSG00000022853	ENSMUSG00000022853	0.382360682286939	0.0475754596185098	143.78111837094605
ENSMUSG00000009418	ENSMUSG00000009418	0.3811584119378097	0.0488926813078288	151.821474106926
ENSMUSG00000032978	ENSMUSG00000032978	0.3806944627458614	0.0289400994742169	91.46152196415716
ENSMUSG00000025317	ENSMUSG00000025317	0.3801139881849748	0.0484149966074098	87.1593942154258
ENSMUSG00000078896	ENSMUSG00000078896	0.3783868592316727	0.0429954799281158	131.44538789930974
ENSMUSG00000079523	ENSMUSG00000079523	0.3781252247662675	0.0310242890542662	105.63848730458044
ENSMUSG00000009013	ENSMUSG00000009013	0.3766169039582921	0.0598214581948287	170.49894427825646
ENSMUSG00000025934	ENSMUSG00000025934	0.3763805019321015	0.0278302667311055	79.7781925089808
ENSMUSG00000023861	ENSMUSG00000023861	0.3756337841825947	0.0310519193595238	83.96284892736787
ENSMUSG00000120233	ENSMUSG00000120233	0.3755253376565216	0.0239159854573145	64.58242795064305
