gene	symbol	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000076617	ENSMUSG00000076617	258	-0.3762282945215692	-0.4716938850941438	9.395997303540682e-06	0.0011984634997325
ENSMUSG00000027133	ENSMUSG00000027133	83	-0.9254904985427828	-0.9724033022021856	9.587707997860129e-06	0.0011984634997325
ENSMUSG00000114247	ENSMUSG00000114247	89	0.5600446046330012	0.8086385267691593	1.0849511825838933e-05	0.0012429165170817
ENSMUSG00000026154	ENSMUSG00000026154	82	-0.7217986732721304	-0.9736081654828884	1.0937665350319035e-05	0.0012429165170817
ENSMUSG00000095041	ENSMUSG00000095041	94	0.4454936046153301	0.4959634409903104	1.2138185603416396e-05	0.0012915625870653
ENSMUSG00000032060	ENSMUSG00000032060	80	0.7668224817141884	0.8998093867585923	1.2399000835827678e-05	0.0012915625870653
ENSMUSG00000077391	ENSMUSG00000077391	118	0.309748138021678	0.356919892764062	1.8994311036801825e-05	0.0018994311036801
ENSMUSG00000034566	ENSMUSG00000034566	81	-0.7918093204498267	-0.944654895483917	2.0208770669882803e-05	0.0019431510259502
ENSMUSG00000025743	ENSMUSG00000025743	89	-0.572058051824572	-0.6671175004563543	3.109948148660724e-05	0.0028795816191303
ENSMUSG00000087935	ENSMUSG00000087935	126	0.5287078587338309	0.6333903652520414	5.229937149364705e-05	0.0045371099972831
ENSMUSG00000041734	ENSMUSG00000041734	86	-0.6928692167624824	-0.7977106642443615	5.26304759684848e-05	0.0045371099972831
ENSMUSG00000079165	ENSMUSG00000079165	85	0.625311361253262	0.75932707757861	6.595232155071074e-05	0.0054960267958925
ENSMUSG00000108037	ENSMUSG00000108037	112	0.4258871790021663	0.4388209217446395	8.551423277691761e-05	0.0065744312833608
ENSMUSG00000119838	ENSMUSG00000119838	169	0.4285264641046512	0.7206841866665855	8.590421919318914e-05	0.0065744312833608
ENSMUSG00000023089	ENSMUSG00000023089	83	-0.7822230339050291	-0.943818722889822	8.678249294036267e-05	0.0065744312833608
ENSMUSG00000021917	ENSMUSG00000021917	81	-0.7808766953647127	-0.8589221990789591	0.0001063934758296	0.007639948699686
ENSMUSG00000040441	ENSMUSG00000040441	239	-0.0441617835313064	-0.0552935609447352	0.0001069592817956	0.007639948699686
ENSMUSG00000012443	ENSMUSG00000012443	81	0.5488755125552383	0.7764582492193159	0.0001363685499394	0.0094609793713154
ENSMUSG00000064604	ENSMUSG00000064604	134	0.6490649969317027	0.7965186905006011	0.0001400224946954	0.0094609793713154
ENSMUSG00000020053	ENSMUSG00000020053	94	0.3503062557429086	0.3994356112169661	0.0001462796006514	0.00955774593328
ENSMUSG00000038690	ENSMUSG00000038690	81	-0.8005655169486998	-0.9549772780253404	0.0001491008365591	0.00955774593328
ENSMUSG00000033880	ENSMUSG00000033880	157	0.0085651762783527	0.0133514155754751	0.0001653558707627	0.0103347419226698
ENSMUSG00000087881	ENSMUSG00000087881	93	0.7933845996856688	1.1479216461378157	0.0001833878462303	0.011182185745756
ENSMUSG00000073421	ENSMUSG00000073421	91	-0.3514245685189954	-0.4462737518264424	0.0002195251270266	0.0127064838787955
ENSMUSG00000070720	ENSMUSG00000070720	105	-0.2411741308867924	-0.4118427789812022	0.0002204585904436	0.0127064838787955
ENSMUSG00000102602	ENSMUSG00000102602	81	0.7776168793439848	0.8659842981289162	0.0002236341162668	0.0127064838787955
ENSMUSG00000052516	ENSMUSG00000052516	89	-0.5033145616296681	-0.6883140691569924	0.0002689020804664	0.0149390044703601
ENSMUSG00000096956	ENSMUSG00000096956	84	-0.6383386335801317	-0.7224910108662965	0.0004625942147647	0.0251409899328695
ENSMUSG00000037625	ENSMUSG00000037625	101	0.0968444948084649	0.1447140322513223	0.0004784734160661	0.0254507136205375
ENSMUSG00000036781	ENSMUSG00000036781	84	-0.8102792585268593	-1.0368366702192335	0.0005324005096426	0.0277291932105546
ENSMUSG00000079357	ENSMUSG00000079357	158	0.0424960810691125	0.0557627483729748	0.0006246925029846	0.0313853969521382
ENSMUSG00000047215	ENSMUSG00000047215	82	-0.7663304507732372	-1.045972521607243	0.0006277079390427	0.0313853969521382
ENSMUSG00000115161	ENSMUSG00000115161	102	0.458349892497062	0.6074715669071484	0.0006531277029764	0.0320160638713936
ENSMUSG00000018417	ENSMUSG00000018417	80	-0.4668242648243892	-0.6227094804326323	0.0006747820635757	0.0324414453642183
ENSMUSG00000109206	ENSMUSG00000109206	102	0.4940045677125452	0.6015604823139833	0.0009672044513107	0.0456228514769203
