gene	symbol	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000064427	ENSMUSG00000064427	83	1.137054675072431	1.167123684115145	5.898434113360551e-07	5.084856994276337e-05
ENSMUSG00000120777	ENSMUSG00000120777	430	0.1999256562441592	0.2314028645749443	6.703055099865907e-07	5.479212102849611e-05
ENSMUSG00000066366	ENSMUSG00000066366	224	-0.0830983541323797	-0.1093518062311004	6.794223007533517e-07	5.479212102849611e-05
ENSMUSG00000029442	ENSMUSG00000029442	96	-0.4047567058354617	-0.4267393286763918	9.239319589404716e-07	7.218218429222434e-05
ENSMUSG00000064387	ENSMUSG00000064387	87	0.8969188928604115	1.0858373872350624	1.0934918789340389e-06	8.284029385863929e-05
ENSMUSG00000118734	ENSMUSG00000118734	234	0.1764001568779359	0.2046064014298527	1.279111097707286e-06	9.405228659612398e-05
ENSMUSG00000064655	ENSMUSG00000064655	81	1.0548664689064018	1.1527098462952965	1.3216132080939855e-06	9.440094343528468e-05
ENSMUSG00000092819	ENSMUSG00000092819	82	0.8790555089712134	1.0105332210145372	1.39070446325551e-06	9.657669883718818e-05
ENSMUSG00000043822	ENSMUSG00000043822	133	-0.3869944006204598	-0.4258994997836823	1.907118270305652e-06	0.0001233310791456
ENSMUSG00000019232	ENSMUSG00000019232	129	-0.0813969062641233	-0.1507108889589125	1.9172178025161912e-06	0.0001233310791456
ENSMUSG00000118936	ENSMUSG00000118936	264	0.4392993727698914	0.3609156555269235	1.923964834671388e-06	0.0001233310791456
ENSMUSG00000064604	ENSMUSG00000064604	128	0.5411376163363447	0.646736175132322	2.8022186256970727e-06	0.000175138664106
ENSMUSG00000064382	ENSMUSG00000064382	82	1.050502233207225	1.0517830608672047	4.406112457555622e-06	0.0002686653937533
ENSMUSG00000001986	ENSMUSG00000001986	95	0.1397237781435246	0.2507122306287968	5.29028421036859e-06	0.0003148978696647
ENSMUSG00000022146	ENSMUSG00000022146	91	-0.8259343743324271	-0.8403944275794335	7.929511496640451e-06	0.0004610181102697
ENSMUSG00000020407	ENSMUSG00000020407	152	-0.1422063741178117	-0.1971501004137513	9.22379741563617e-06	0.0005240793986156
ENSMUSG00000118751	ENSMUSG00000118751	90	0.799778826534749	0.9260598735390744	1.085036352654889e-05	0.0006027979736971
ENSMUSG00000064994	ENSMUSG00000064994	80	0.8805525535717594	0.9940798396760422	1.1526402429962168e-05	0.0006264349146718
ENSMUSG00000064945	ENSMUSG00000064945	132	0.7405705466866486	0.7895037102984763	1.2457676317301214e-05	0.0006626423573032
ENSMUSG00000021943	ENSMUSG00000021943	84	-0.5401152674108745	-0.6642472032892057	1.3070293359507268e-05	0.0006807444458076
ENSMUSG00000020644	ENSMUSG00000020644	138	-0.21675097963307	-0.3110615956044039	1.8352539305710455e-05	0.0009363540462097
ENSMUSG00000046318	ENSMUSG00000046318	80	-0.6564462585374701	-0.6985811969746367	2.9456156765972352e-05	0.0014728078382986
ENSMUSG00000118815	ENSMUSG00000118815	102	0.8322371020913129	0.9799107822350266	3.370024461724075e-05	0.0016519727753549
ENSMUSG00000001349	ENSMUSG00000001349	150	-0.5544326001778228	-0.6071482933382757	3.518189755191692e-05	0.0016914373823036
ENSMUSG00000088990	ENSMUSG00000088990	86	1.020308986306189	1.1091387585609	3.837668056616561e-05	0.0018102207814229
ENSMUSG00000069307	ENSMUSG00000069307	128	0.8408155620098108	0.9446614940196008	3.934873034594499e-05	0.0018217004789789
ENSMUSG00000076609	ENSMUSG00000076609	156	0.1907529501477235	0.209750729785603	4.175690003815902e-05	0.0018980409108254
ENSMUSG00000049751	ENSMUSG00000049751	82	-0.8238297104835494	-0.9965678024456612	4.313748872808443e-05	0.0019257807467894
ENSMUSG00000009281	ENSMUSG00000009281	133	-0.2861618632450703	-0.4355938831197271	5.767689618230154e-05	0.0025296884290483
ENSMUSG00000119227	ENSMUSG00000119227	88	0.981864687800406	1.0180713324871296	8.965307784492005e-05	0.0038643568036603
ENSMUSG00000070304	ENSMUSG00000070304	155	-0.2739652663469312	-0.3981664734112945	0.0001042947955357	0.0044192709972776
ENSMUSG00000040569	ENSMUSG00000040569	174	0.1017290072515597	0.1183188861262626	0.0001164713138961	0.004852971412339
ENSMUSG00000065686	ENSMUSG00000065686	84	0.9086508739739634	0.952066712191967	0.0001212063155121	0.0049674719472195
ENSMUSG00000119895	ENSMUSG00000119895	81	0.99361770302057	1.0935917506598016	0.0001420275775643	0.0057269184501741
ENSMUSG00000077714	ENSMUSG00000077714	89	0.7511736949905752	0.790374987291274	0.0001512388345109	0.0059134177789081
ENSMUSG00000065232	ENSMUSG00000065232	87	0.884174059331415	0.9807566671655744	0.0001515336180829	0.0059134177789081
ENSMUSG00000065353	ENSMUSG00000065353	86	0.9063058208441352	0.7706397253268522	0.0001537488622516	0.0059134177789081
ENSMUSG00002074955	ENSMUSG00002074955	87	0.8265168905258162	0.9852339874734404	0.0001821805050685	0.0069007767071429
ENSMUSG00000069516	ENSMUSG00000069516	137	0.1020782258361563	0.1547128288578858	0.0001959910576935	0.0073130991676687
ENSMUSG00000119011	ENSMUSG00000119011	97	0.5018017438240338	0.557685860483281	0.0002326536670267	0.0085534436406889
ENSMUSG00002076896	ENSMUSG00002076896	81	0.9878488272428512	1.0524842717207143	0.0002484330893963	0.0090011988911728
ENSMUSG00000119662	ENSMUSG00000119662	109	0.6834011875092957	0.8791289724990724	0.0002659356756261	0.0094977027009343
ENSMUSG00000118859	ENSMUSG00000118859	84	0.9089516520500164	0.9911252332746964	0.0002757642920484	0.0097100102833962
ENSMUSG00000030579	ENSMUSG00000030579	100	-0.0720891777426009	-0.1187323056908536	0.0002965955670415	0.0102984571889422
ENSMUSG00000022679	ENSMUSG00000022679	82	0.0673136062920107	0.0789122752142584	0.0003123772103754	0.0106978496703927
ENSMUSG00000064451	ENSMUSG00000064451	93	0.5802114866673942	0.6184386202221458	0.0003482594002343	0.011765520278186
ENSMUSG00000065226	ENSMUSG00000065226	93	0.7819587528705569	0.9004758521933842	0.0003618828506402	0.0120627616880068
ENSMUSG00000080465	ENSMUSG00000080465	84	0.9492788389325134	1.0623151894373906	0.0004061625830299	0.0132339223638771
ENSMUSG00000004098	ENSMUSG00000004098	138	0.0836351700127119	0.1070601320019322	0.0004076048088074	0.0132339223638771
ENSMUSG00000067377	ENSMUSG00000067377	93	0.4634422004222867	0.5663068783025473	0.0004608388877057	0.0147704771700564
ENSMUSG00000065118	ENSMUSG00000065118	81	1.006175732612608	1.0791817587532189	0.0004813684209279	0.0152331778774664
ENSMUSG00000035042	ENSMUSG00000035042	172	0.0141258727759139	0.0208954221910146	0.0004940032688429	0.0154376021513427
ENSMUSG00000030786	ENSMUSG00000030786	156	-0.0082693468313669	-0.0056121088358011	0.0005107141437263	0.0155911770014356
ENSMUSG00000033633	ENSMUSG00000033633	140	-0.1579670355655263	-0.2039722978876607	0.000511390605647	0.0155911770014356
ENSMUSG00000006777	ENSMUSG00000006777	89	0.4724373668432248	0.6777501005296375	0.0005879381398631	0.0177089801163593
ENSMUSG00000065637	ENSMUSG00000065637	94	0.844744774699212	0.9399278932605736	0.0006336337943407	0.0188581486410947
ENSMUSG00000074521	ENSMUSG00000074521	293	-0.071479581296444	-0.092394570172576	0.0006602339076495	0.0193127121886091
ENSMUSG00000115423	ENSMUSG00000115423	176	0.0345586409792292	0.0365273798046191	0.0006643572992881	0.0193127121886091
ENSMUSG00000070167	ENSMUSG00000070167	96	0.8314705254510042	0.9132264971474586	0.0007638101163506	0.0219485665617996
ENSMUSG00000041828	ENSMUSG00000041828	82	-0.7646262474358081	-0.8616061711932881	0.000776910497798	0.0220713209601717
ENSMUSG00000026712	ENSMUSG00000026712	129	0.0745847344398521	0.0982870224427043	0.0008291564623074	0.0232909118625677
ENSMUSG00000100153	ENSMUSG00000100153	199	0.3247000522911531	0.3841628803793355	0.0010711315043709	0.0297536528991942
ENSMUSG00000060586	ENSMUSG00000060586	107	0.3665269527584312	0.4374055470819415	0.0011037754654167	0.030323501797163
ENSMUSG00000041734	ENSMUSG00000041734	105	-0.5185916870832424	-0.53467520008656	0.0011382702593801	0.0309312570483744
ENSMUSG00000030218	ENSMUSG00000030218	112	-0.228156761080026	-0.2540649432770873	0.0013653675174393	0.0367034278881537
ENSMUSG00000015533	ENSMUSG00000015533	88	0.3356231585144997	0.3868188947736757	0.0013852172768235	0.0368408850219016
ENSMUSG00000065176	ENSMUSG00000065176	89	0.7253600865602468	0.8294202860167107	0.0014422358906867	0.0379535760707027
ENSMUSG00000050621	ENSMUSG00000050621	105	-0.4835015133023261	-0.5609827533444998	0.001526489432822	0.0397523289797415
ENSMUSG00002074875	ENSMUSG00002074875	130	0.4849383103661228	0.4981046453509281	0.001628388734544	0.0419687818181462
ENSMUSG00000118790	ENSMUSG00000118790	83	0.978372871875762	0.9824198578126664	0.0017128129252448	0.0436942072766539
ENSMUSG00000065701	ENSMUSG00000065701	103	0.6666180107742551	0.671127494065643	0.0017746956271955	0.0448155461413021
ENSMUSG00000086859	ENSMUSG00000086859	82	0.8376246916130172	0.8186658808976077	0.0018393290516653	0.0459832262916348
