gene	n_edges	median_beta	median_t	p_stouffer	q_BH	symbol
ENSMUSG00000077254	85	1.01243363022804	1.104434850267358	1.8839854010188617e-08	2.6166463903039747e-06	ENSMUSG00000077254
ENSMUSG00000041886	105	-0.2334916513413182	-0.2608444804816914	2.8954665221014864e-08	3.8098243711861663e-06	ENSMUSG00000041886
ENSMUSG00000024672	126	-0.3471920743584623	-0.3876163009132199	6.394660123643092e-08	7.993325154553865e-06	ENSMUSG00000024672
ENSMUSG00000080538	100	1.074184063822029	1.0990908528316892	1.6271435765435882e-07	1.9370756863614143e-05	ENSMUSG00000080538
ENSMUSG00000052160	165	0.1442889288067803	0.1806387434627882	1.7071584845762547e-07	1.9399528233821076e-05	ENSMUSG00000052160
ENSMUSG00000047215	85	-0.9132359623908962	-1.1587104007289606	2.112035406565127e-07	2.24572480056473e-05	ENSMUSG00000047215
ENSMUSG00000093413	83	1.075186815857887	1.1223174705715817	2.155895808542141e-07	2.24572480056473e-05	ENSMUSG00000093413
ENSMUSG00000030268	131	-0.0760442797094572	-0.07632593316936	3.0677234463816205e-07	3.0677234463816205e-05	ENSMUSG00000030268
ENSMUSG00000065778	81	1.1909939289093014	1.21767029074182	3.7239056260851566e-07	3.580678486620342e-05	ENSMUSG00000065778
ENSMUSG00002076696	85	0.9708011150360089	1.0892473546137016	5.139088028460748e-07	4.707382246901418e-05	ENSMUSG00002076696
ENSMUSG00000039037	99	-0.5907278731465349	-0.6060398691605972	5.272268116529588e-07	4.707382246901418e-05	ENSMUSG00000039037
ENSMUSG00000064427	83	1.137054675072431	1.167123684115145	5.898434113360551e-07	5.084856994276337e-05	ENSMUSG00000064427
ENSMUSG00000120777	430	0.1999256562441592	0.2314028645749443	6.703055099865907e-07	5.479212102849611e-05	ENSMUSG00000120777
ENSMUSG00000066366	224	-0.0830983541323797	-0.1093518062311004	6.794223007533517e-07	5.479212102849611e-05	ENSMUSG00000066366
ENSMUSG00000029442	96	-0.4047567058354617	-0.4267393286763918	9.239319589404716e-07	7.218218429222434e-05	ENSMUSG00000029442
ENSMUSG00000064387	87	0.8969188928604115	1.0858373872350624	1.0934918789340389e-06	8.284029385863929e-05	ENSMUSG00000064387
ENSMUSG00000118734	234	0.1764001568779359	0.2046064014298527	1.279111097707286e-06	9.405228659612398e-05	ENSMUSG00000118734
ENSMUSG00000064655	81	1.0548664689064018	1.1527098462952965	1.3216132080939855e-06	9.440094343528468e-05	ENSMUSG00000064655
ENSMUSG00000092819	82	0.8790555089712134	1.0105332210145372	1.39070446325551e-06	9.657669883718818e-05	ENSMUSG00000092819
ENSMUSG00000043822	133	-0.3869944006204598	-0.4258994997836823	1.907118270305652e-06	0.0001233310791456	ENSMUSG00000043822
ENSMUSG00000019232	129	-0.0813969062641233	-0.1507108889589125	1.9172178025161912e-06	0.0001233310791456	ENSMUSG00000019232
ENSMUSG00000118936	264	0.4392993727698914	0.3609156555269235	1.923964834671388e-06	0.0001233310791456	ENSMUSG00000118936
ENSMUSG00000064604	128	0.5411376163363447	0.646736175132322	2.8022186256970727e-06	0.000175138664106	ENSMUSG00000064604
ENSMUSG00000064382	82	1.050502233207225	1.0517830608672047	4.406112457555622e-06	0.0002686653937533	ENSMUSG00000064382
ENSMUSG00000001986	95	0.1397237781435246	0.2507122306287968	5.29028421036859e-06	0.0003148978696647	ENSMUSG00000001986
ENSMUSG00000022146	91	-0.8259343743324271	-0.8403944275794335	7.929511496640451e-06	0.0004610181102697	ENSMUSG00000022146
ENSMUSG00000020407	152	-0.1422063741178117	-0.1971501004137513	9.22379741563617e-06	0.0005240793986156	ENSMUSG00000020407
ENSMUSG00000118751	90	0.799778826534749	0.9260598735390744	1.085036352654889e-05	0.0006027979736971	ENSMUSG00000118751
ENSMUSG00000064994	80	0.8805525535717594	0.9940798396760422	1.1526402429962168e-05	0.0006264349146718	ENSMUSG00000064994
ENSMUSG00000064945	132	0.7405705466866486	0.7895037102984763	1.2457676317301214e-05	0.0006626423573032	ENSMUSG00000064945
ENSMUSG00000021943	84	-0.5401152674108745	-0.6642472032892057	1.3070293359507268e-05	0.0006807444458076	ENSMUSG00000021943
ENSMUSG00000020644	138	-0.21675097963307	-0.3110615956044039	1.8352539305710455e-05	0.0009363540462097	ENSMUSG00000020644
ENSMUSG00000046318	80	-0.6564462585374701	-0.6985811969746367	2.9456156765972352e-05	0.0014728078382986	ENSMUSG00000046318
ENSMUSG00000118815	102	0.8322371020913129	0.9799107822350266	3.370024461724075e-05	0.0016519727753549	ENSMUSG00000118815
ENSMUSG00000001349	150	-0.5544326001778228	-0.6071482933382757	3.518189755191692e-05	0.0016914373823036	ENSMUSG00000001349
ENSMUSG00000088990	86	1.020308986306189	1.1091387585609	3.837668056616561e-05	0.0018102207814229	ENSMUSG00000088990
ENSMUSG00000069307	128	0.8408155620098108	0.9446614940196008	3.934873034594499e-05	0.0018217004789789	ENSMUSG00000069307
ENSMUSG00000076609	156	0.1907529501477235	0.209750729785603	4.175690003815902e-05	0.0018980409108254	ENSMUSG00000076609
ENSMUSG00000049751	82	-0.8238297104835494	-0.9965678024456612	4.313748872808443e-05	0.0019257807467894	ENSMUSG00000049751
ENSMUSG00000009281	133	-0.2861618632450703	-0.4355938831197271	5.767689618230154e-05	0.0025296884290483	ENSMUSG00000009281
ENSMUSG00000119227	88	0.981864687800406	1.0180713324871296	8.965307784492005e-05	0.0038643568036603	ENSMUSG00000119227
ENSMUSG00000070304	155	-0.2739652663469312	-0.3981664734112945	0.0001042947955357	0.0044192709972776	ENSMUSG00000070304
ENSMUSG00000040569	174	0.1017290072515597	0.1183188861262626	0.0001164713138961	0.004852971412339	ENSMUSG00000040569
ENSMUSG00000065686	84	0.9086508739739634	0.952066712191967	0.0001212063155121	0.0049674719472195	ENSMUSG00000065686
ENSMUSG00000119895	81	0.99361770302057	1.0935917506598016	0.0001420275775643	0.0057269184501741	ENSMUSG00000119895
ENSMUSG00000077714	89	0.7511736949905752	0.790374987291274	0.0001512388345109	0.0059134177789081	ENSMUSG00000077714
ENSMUSG00000065232	87	0.884174059331415	0.9807566671655744	0.0001515336180829	0.0059134177789081	ENSMUSG00000065232
ENSMUSG00000065353	86	0.9063058208441352	0.7706397253268522	0.0001537488622516	0.0059134177789081	ENSMUSG00000065353
ENSMUSG00002074955	87	0.8265168905258162	0.9852339874734404	0.0001821805050685	0.0069007767071429	ENSMUSG00002074955
ENSMUSG00000069516	137	0.1020782258361563	0.1547128288578858	0.0001959910576935	0.0073130991676687	ENSMUSG00000069516
ENSMUSG00000119011	97	0.5018017438240338	0.557685860483281	0.0002326536670267	0.0085534436406889	ENSMUSG00000119011
ENSMUSG00002076896	81	0.9878488272428512	1.0524842717207143	0.0002484330893963	0.0090011988911728	ENSMUSG00002076896
ENSMUSG00000119662	109	0.6834011875092957	0.8791289724990724	0.0002659356756261	0.0094977027009343	ENSMUSG00000119662
ENSMUSG00000118859	84	0.9089516520500164	0.9911252332746964	0.0002757642920484	0.0097100102833962	ENSMUSG00000118859
ENSMUSG00000030579	100	-0.0720891777426009	-0.1187323056908536	0.0002965955670415	0.0102984571889422	ENSMUSG00000030579
ENSMUSG00000022679	82	0.0673136062920107	0.0789122752142584	0.0003123772103754	0.0106978496703927	ENSMUSG00000022679
ENSMUSG00000064451	93	0.5802114866673942	0.6184386202221458	0.0003482594002343	0.011765520278186	ENSMUSG00000064451
ENSMUSG00000065226	93	0.7819587528705569	0.9004758521933842	0.0003618828506402	0.0120627616880068	ENSMUSG00000065226
ENSMUSG00000080465	84	0.9492788389325134	1.0623151894373906	0.0004061625830299	0.0132339223638771	ENSMUSG00000080465
ENSMUSG00000004098	138	0.0836351700127119	0.1070601320019322	0.0004076048088074	0.0132339223638771	ENSMUSG00000004098
ENSMUSG00000067377	93	0.4634422004222867	0.5663068783025473	0.0004608388877057	0.0147704771700564	ENSMUSG00000067377
ENSMUSG00000065118	81	1.006175732612608	1.0791817587532189	0.0004813684209279	0.0152331778774664	ENSMUSG00000065118
ENSMUSG00000035042	172	0.0141258727759139	0.0208954221910146	0.0004940032688429	0.0154376021513427	ENSMUSG00000035042
ENSMUSG00000030786	156	-0.0082693468313669	-0.0056121088358011	0.0005107141437263	0.0155911770014356	ENSMUSG00000030786
ENSMUSG00000033633	140	-0.1579670355655263	-0.2039722978876607	0.000511390605647	0.0155911770014356	ENSMUSG00000033633
ENSMUSG00000006777	89	0.4724373668432248	0.6777501005296375	0.0005879381398631	0.0177089801163593	ENSMUSG00000006777
ENSMUSG00000065637	94	0.844744774699212	0.9399278932605736	0.0006336337943407	0.0188581486410947	ENSMUSG00000065637
ENSMUSG00000074521	293	-0.071479581296444	-0.092394570172576	0.0006602339076495	0.0193127121886091	ENSMUSG00000074521
ENSMUSG00000115423	176	0.0345586409792292	0.0365273798046191	0.0006643572992881	0.0193127121886091	ENSMUSG00000115423
ENSMUSG00000070167	96	0.8314705254510042	0.9132264971474586	0.0007638101163506	0.0219485665617996	ENSMUSG00000070167
ENSMUSG00000041828	82	-0.7646262474358081	-0.8616061711932881	0.000776910497798	0.0220713209601717	ENSMUSG00000041828
ENSMUSG00000026712	129	0.0745847344398521	0.0982870224427043	0.0008291564623074	0.0232909118625677	ENSMUSG00000026712
ENSMUSG00000100153	199	0.3247000522911531	0.3841628803793355	0.0010711315043709	0.0297536528991942	ENSMUSG00000100153
ENSMUSG00000060586	107	0.3665269527584312	0.4374055470819415	0.0011037754654167	0.030323501797163	ENSMUSG00000060586
ENSMUSG00000041734	105	-0.5185916870832424	-0.53467520008656	0.0011382702593801	0.0309312570483744	ENSMUSG00000041734
ENSMUSG00000030218	112	-0.228156761080026	-0.2540649432770873	0.0013653675174393	0.0367034278881537	ENSMUSG00000030218
ENSMUSG00000015533	88	0.3356231585144997	0.3868188947736757	0.0013852172768235	0.0368408850219016	ENSMUSG00000015533
ENSMUSG00000065176	89	0.7253600865602468	0.8294202860167107	0.0014422358906867	0.0379535760707027	ENSMUSG00000065176
ENSMUSG00000050621	105	-0.4835015133023261	-0.5609827533444998	0.001526489432822	0.0397523289797415	ENSMUSG00000050621
ENSMUSG00002074875	130	0.4849383103661228	0.4981046453509281	0.001628388734544	0.0419687818181462	ENSMUSG00002074875
ENSMUSG00000118790	83	0.978372871875762	0.9824198578126664	0.0017128129252448	0.0436942072766539	ENSMUSG00000118790
ENSMUSG00000065701	103	0.6666180107742551	0.671127494065643	0.0017746956271955	0.0448155461413021	ENSMUSG00000065701
ENSMUSG00000086859	82	0.8376246916130172	0.8186658808976077	0.0018393290516653	0.0459832262916348	ENSMUSG00000086859
ENSMUSG00000064901	83	0.8225339651107758	0.9247913699091412	0.001863154693366	0.046117690429853	ENSMUSG00000064901
ENSMUSG00000076617	283	-0.2431992352008809	-0.2827702412884845	0.0019716858804087	0.0483256343237437	ENSMUSG00000076617
ENSMUSG00000094932	358	-0.0568348627071814	-0.0834895090565496	0.0023255154298441	0.0564445492680621	ENSMUSG00000094932
ENSMUSG00000039639	200	0.2108324157074091	0.2510279196741486	0.0025311533118524	0.0608450315349157	ENSMUSG00000039639
ENSMUSG00000002944	83	-0.5564759969711288	-0.6243683263014501	0.0035186821146935	0.0837781455879411	ENSMUSG00000002944
ENSMUSG00000044749	132	-0.3420829616719879	-0.3574569468395946	0.0040335502683583	0.0951309025556223	ENSMUSG00000044749
ENSMUSG00000073421	105	0.0530190519988554	0.0554160692326578	0.00421660461204	0.0985187993467312	ENSMUSG00000073421
ENSMUSG00000052516	88	-0.581746845692398	-0.6827296704734898	0.004395411212227	0.1015996151510826	ENSMUSG00000052516
ENSMUSG00000084106	101	0.0660320654045797	0.0598179908980441	0.0044297432205872	0.1015996151510826	ENSMUSG00000084106
ENSMUSG00000078974	97	-0.548904609680177	-0.6926458683623791	0.0045437501977628	0.1032670499491562	ENSMUSG00000078974
ENSMUSG00000077611	86	0.7994337752461416	0.8452052328169841	0.004591058135255	0.1032675117400124	ENSMUSG00000077611
ENSMUSG00000087819	85	0.9724517896771396	0.99473548169791	0.0046717137823781	0.1032675117400124	ENSMUSG00000087819
ENSMUSG00000024610	97	0.4344779506325713	0.4524321143215097	0.0046844248194262	0.1032675117400124	ENSMUSG00000024610
ENSMUSG00000056025	82	-0.0230086062103509	-0.0253711811801583	0.0047089985353445	0.1032675117400124	ENSMUSG00000056025
ENSMUSG00000021270	82	-0.2430824223905821	-0.2441318394564586	0.0048770232581748	0.1060222447429315	ENSMUSG00000021270
ENSMUSG00000089960	156	-0.1314655655995009	-0.1398372790340828	0.0057107812358866	0.1229257222417898	ENSMUSG00000089960
ENSMUSG00000028713	99	0.1691597517579781	0.2110572200172783	0.0057651053568188	0.1229257222417898	ENSMUSG00000028713
ENSMUSG00000020609	92	-0.3289848634041834	-0.4312857575892747	0.0058191094980573	0.1229257222417898	ENSMUSG00000020609
ENSMUSG00000031343	83	-0.6455687016248697	-0.7254907906311047	0.0058512643787091	0.1229257222417898	ENSMUSG00000031343
ENSMUSG00000006641	101	-0.1347410353599114	-0.1559948404186895	0.0059571780581941	0.1241078762123787	ENSMUSG00000006641
ENSMUSG00000071637	178	-0.0105604454874984	-0.0110647292014283	0.0060176321841546	0.1243312434742692	ENSMUSG00000071637
ENSMUSG00000079480	110	-0.6752307567745421	-0.751141374879614	0.0066469113859063	0.1362072005308676	ENSMUSG00000079480
ENSMUSG00000039457	83	0.7089812532067307	0.7524648258412173	0.0070570208622013	0.143435383378077	ENSMUSG00000039457
ENSMUSG00000055632	117	0.1410056479275217	0.1576027007286192	0.0072398322535993	0.1459643599516001	ENSMUSG00000055632
ENSMUSG00000089255	81	0.9172660827636708	0.7931558307207532	0.0074683093243187	0.1493661864863749	ENSMUSG00000089255
ENSMUSG00000018417	83	-0.50092158168554	-0.5199979924196796	0.0075668332528341	0.1501355804133757	ENSMUSG00000018417
ENSMUSG00000039710	88	-0.4794322023168189	-0.5600046986666605	0.0077794628870673	0.1522848661875608	ENSMUSG00000039710
ENSMUSG00000064380	80	0.984947756305334	0.9269421111769506	0.0077969851488031	0.1522848661875608	ENSMUSG00000064380
ENSMUSG00000046352	106	-0.1186173856258393	-0.1328386476897797	0.0081139955930851	0.1572479766101767	ENSMUSG00000046352
ENSMUSG00000037625	86	0.171073988080026	0.2556621232351014	0.0088326550595058	0.1698587511443425	ENSMUSG00000037625
ENSMUSG00000043017	89	-0.2838141128420796	-0.3700683546378186	0.009466270187778	0.1801224050817872	ENSMUSG00000043017
ENSMUSG00000069874	112	-0.224919841368682	-0.3010103375060863	0.0095104629883183	0.1801224050817872	ENSMUSG00000069874
ENSMUSG00000021388	116	-0.274160140752793	-0.3172245480406417	0.0098152808749185	0.1844977608067399	ENSMUSG00000021388
ENSMUSG00000063556	244	0.3292056936770675	0.4041780102960747	0.0099374867839459	0.1854008728348116	ENSMUSG00000063556
ENSMUSG00000094306	388	-0.1370687793940325	-0.1792192474176202	0.01018481326194	0.1886076529988906	ENSMUSG00000094306
ENSMUSG00000038146	94	0.2098295792937276	0.1967633745251632	0.0102769373163179	0.1889142889029036	ENSMUSG00000038146
ENSMUSG00000033855	111	-0.5767691090702984	-0.6023810204261087	0.010423075648832	0.1902021103801468	ENSMUSG00000033855
ENSMUSG00000032231	80	0.3371982812881491	0.4231770734179088	0.0107435374845814	0.1946293022569104	ENSMUSG00000032231
ENSMUSG00000085826	149	0.343157685920598	0.4119397908408644	0.010887137090156	0.1947178663439182	ENSMUSG00000085826
ENSMUSG00000119838	175	0.3564475344493967	0.5999062718367569	0.0109042005152594	0.1947178663439182	ENSMUSG00000119838
ENSMUSG00000009633	130	-0.0083565570414067	-0.0106304212293741	0.0111505033206518	0.1977039595860251	ENSMUSG00000009633
ENSMUSG00000027513	112	-0.0809602918103337	-0.1003006013212637	0.0113787039291581	0.200017502673947	ENSMUSG00000027513
ENSMUSG00000100992	81	0.8591047167778012	0.981473875254558	0.0114410011529497	0.200017502673947	ENSMUSG00000100992
ENSMUSG00000001119	93	-0.1983939163386839	-0.1999016804407475	0.0122178828927351	0.212116022443319	ENSMUSG00000001119
ENSMUSG00000077505	83	0.6449712425470336	0.8220082528143859	0.0124107841587511	0.213979037219848	ENSMUSG00000077505
ENSMUSG00000042961	81	-0.2907345294952414	-0.2788611204441043	0.0131348869352174	0.2249124475208471	ENSMUSG00000042961
ENSMUSG00000021702	151	0.1176793411374091	0.2135373933187605	0.0148827118330564	0.2531073440995995	ENSMUSG00000021702
ENSMUSG00000029373	140	-0.0716673056493164	-0.0841435104106174	0.0156934958378773	0.2650928350992801	ENSMUSG00000029373
ENSMUSG00000035385	126	0.165881720371544	0.1581854870930764	0.0165414175148885	0.2775405623303453	ENSMUSG00000035385
ENSMUSG00000065087	81	0.7234243869781503	0.9070032391576176	0.017536585777386	0.2922764296231006	ENSMUSG00000065087
ENSMUSG00000119577	104	0.6837353011593211	0.8843548108987891	0.0186016694374325	0.307974659560142	ENSMUSG00000119577
ENSMUSG00000020473	94	-0.4008745720610017	-0.4058742295986816	0.0194958444314584	0.3206553360437247	ENSMUSG00000020473
ENSMUSG00000078894	313	-0.1544957756996152	-0.1663617514113488	0.020202082624851	0.3300993892949512	ENSMUSG00000078894
ENSMUSG00000119476	100	0.5857228308916095	0.7053819529259275	0.0204809762294522	0.3324833803482503	ENSMUSG00000119476
ENSMUSG00000120425	139	-0.4225367622449983	-0.4872074804460363	0.0209975238111594	0.3370551018516246	ENSMUSG00000120425
ENSMUSG00000038524	102	0.0176851123571401	0.01734532361946	0.0210513464201529	0.3370551018516246	ENSMUSG00000038524
ENSMUSG00000095388	109	-0.5047354832291597	-0.6004444793473256	0.021167060396282	0.3370551018516246	ENSMUSG00000095388
ENSMUSG00000119520	80	0.7330895081162432	0.8237943951419323	0.0216833623111123	0.3430320555942642	ENSMUSG00000119520
ENSMUSG00000028681	93	-0.3050898909568783	-0.4217173641746901	0.0218168387357952	0.3430320555942642	ENSMUSG00000028681
ENSMUSG00000028712	103	0.0657951973378654	0.0602196190577539	0.022084670826706	0.3450729816672823	ENSMUSG00000028712
ENSMUSG00000020178	92	0.124875247292221	0.1850043105223502	0.0226932351582758	0.3503141720907028	ENSMUSG00000020178
ENSMUSG00000000120	143	0.1950055919587627	0.1971241792770367	0.0227003583514775	0.3503141720907028	ENSMUSG00000000120
ENSMUSG00000037254	123	-0.198947503790259	-0.1992743485710613	0.02316530518625	0.3552960918136509	ENSMUSG00000037254
ENSMUSG00000045680	121	-0.1569823920726775	-0.184553249040786	0.0240541084870468	0.3666784830342501	ENSMUSG00000045680
ENSMUSG00000045871	102	-0.2735874962061633	-0.3187553959205418	0.0252410551576738	0.3803282939403179	ENSMUSG00000045871
ENSMUSG00000034457	112	0.2520963096991191	0.4105067670977432	0.0252537987176371	0.3803282939403179	ENSMUSG00000034457
ENSMUSG00000068037	131	-0.2067387953400635	-0.2633225093339287	0.0254221095161116	0.3805705017381988	ENSMUSG00000068037
ENSMUSG00000019899	80	-0.6891752004623439	-0.5888975624292725	0.0260162874851527	0.3871471351957251	ENSMUSG00000019899
ENSMUSG00000019929	138	-0.3010835567489247	-0.4020089602327067	0.0264390481605067	0.3911101798891538	ENSMUSG00000019929
ENSMUSG00000119668	126	0.4412355061620461	0.6386839285072143	0.0272269111220645	0.4003957517950668	ENSMUSG00000119668
ENSMUSG00000079105	102	0.1142163167707603	0.1277988335090347	0.0288834746406918	0.4222730210627464	ENSMUSG00000079105
ENSMUSG00000030737	93	-0.6731621831655472	-0.690257638975893	0.0293261951138947	0.426252835957773	ENSMUSG00000030737
ENSMUSG00000002289	145	0.3661994293332118	0.4000618906459738	0.0296827755938486	0.428941843841744	ENSMUSG00000002289
ENSMUSG00000119162	80	0.7419375523924812	0.856168426242035	0.0302320854097866	0.4343690432440605	ENSMUSG00000119162
ENSMUSG00000032128	125	-0.2316332697868369	-0.3895753690053503	0.0305711208817315	0.4367302983104504	ENSMUSG00000032128
ENSMUSG00000091345	141	0.0338880132883781	0.0643515983088324	0.03124851096723	0.4420483207298071	ENSMUSG00000091345
ENSMUSG00000025934	82	-0.1503085093572744	-0.2130082479067245	0.0314236229251193	0.4420483207298071	ENSMUSG00000025934
ENSMUSG00000027698	87	-0.6775622159242609	-0.669680073149742	0.0316150740462258	0.4420483207298071	ENSMUSG00000027698
ENSMUSG00000009772	249	-0.2671874858438978	-0.3165754632806301	0.0316506597642541	0.4420483207298071	ENSMUSG00000009772
ENSMUSG00000041797	90	-0.431308094412089	-0.4963494504560797	0.0321617295627656	0.446690688371745	ENSMUSG00000041797
ENSMUSG00000024313	81	-0.8315642662346316	-1.018066398291061	0.0323975955658802	0.447480601738678	ENSMUSG00000024313
ENSMUSG00000056755	98	-0.4371408876031645	-0.4821782014385904	0.0344238315084386	0.4728548284126186	ENSMUSG00000056755
ENSMUSG00000121137	152	-0.1506989337503902	-0.2311610759269502	0.0356312150617093	0.4867652330834603	ENSMUSG00000121137
ENSMUSG00000112441	93	0.2935512565076332	0.3242298297780377	0.0360275154382424	0.4895042858456855	ENSMUSG00000112441
ENSMUSG00002074853	82	0.7584935247898091	0.8013001330451597	0.0364978093429131	0.4932136397690964	ENSMUSG00002074853
ENSMUSG00000088008	83	0.7477845579385747	0.8527621546356323	0.0368160640964786	0.494839571189229	ENSMUSG00000088008
ENSMUSG00000020598	145	-0.1023414909839633	-0.1228221383569112	0.0373536167947605	0.4993799036732696	ENSMUSG00000020598
ENSMUSG00000051397	101	0.0915104210376745	0.1074906395369618	0.0379604383661225	0.5047930633792886	ENSMUSG00000051397
ENSMUSG00000091694	228	0.0624643400311486	0.1165830249232389	0.038597015402748	0.5098188386966775	ENSMUSG00000091694
ENSMUSG00000034810	129	-0.256064807437364	-0.2278566574218865	0.0387462317409474	0.5098188386966775	ENSMUSG00000034810
ENSMUSG00000056487	113	-0.0131468385457988	-0.0208492454705378	0.0408921823340722	0.5348433673316889	ENSMUSG00000056487
ENSMUSG00000046546	105	0.1247308894991879	0.1709926798073404	0.0410759706110737	0.5348433673316889	ENSMUSG00000046546
ENSMUSG00000030283	89	-0.4186739481985547	-0.5305848240204692	0.0419906984352798	0.5439209641875623	ENSMUSG00000030283
ENSMUSG00000055022	85	0.2715212821960434	0.3273076925736389	0.0436443029581594	0.5598807235467683	ENSMUSG00000055022
ENSMUSG00000107722	109	0.4219178497791316	0.489045997533605	0.0437411076531113	0.5598807235467683	ENSMUSG00000107722
ENSMUSG00000085241	115	-0.5375517671927794	-0.6159270116956861	0.0438946487260666	0.5598807235467683	ENSMUSG00000085241
ENSMUSG00000040940	85	0.0609956352971489	0.0766951574950697	0.0452238368539965	0.57390655906087	ENSMUSG00000040940
ENSMUSG00000022613	87	-0.0686534315347656	-0.1077618676920502	0.0460715846520315	0.5817119274246406	ENSMUSG00000022613
ENSMUSG00000027188	103	0.1354091989807772	0.1813702333743194	0.0474010791642185	0.5954909442741022	ENSMUSG00000027188
ENSMUSG00000049241	115	-0.1208514368161575	-0.1370017056575728	0.0482622298637158	0.6032778732964483	ENSMUSG00000049241
ENSMUSG00000064354	120	0.2771063439548015	0.280432955165416	0.048910838902261	0.6083437674410572	ENSMUSG00000064354
ENSMUSG00000005640	138	-0.3564598957076658	-0.4844534678736338	0.0498489250078457	0.6152491152551651	ENSMUSG00000005640
ENSMUSG00000065649	81	0.7468153417110437	0.7785535260578237	0.0500617212062404	0.6152491152551651	ENSMUSG00000065649
ENSMUSG00000078853	89	-0.0928391814231868	-0.11395674504945	0.0502206531210469	0.6152491152551651	ENSMUSG00000078853
ENSMUSG00000038968	125	-0.0184882197529068	-0.0344589503999284	0.0504504274509235	0.6152491152551651	ENSMUSG00000038968
ENSMUSG00000036602	86	0.175438775960356	0.2403750646207437	0.0508262481737793	0.616823400167225	ENSMUSG00000036602
ENSMUSG00000026574	115	-0.2298941314220434	-0.2468026519228286	0.0523780873218172	0.6325855956741215	ENSMUSG00000026574
ENSMUSG00000034591	82	-0.3009206427261234	-0.469394122742128	0.0538667389299075	0.647436765984466	ENSMUSG00000034591
ENSMUSG00000078921	108	-0.2034537563711635	-0.2647350689489962	0.0552515853363445	0.6588980599467292	ENSMUSG00000078921
ENSMUSG00000031375	88	-0.4655583871062844	-0.5063254593750388	0.0553474370355252	0.6588980599467292	ENSMUSG00000031375
ENSMUSG00000005125	96	0.0127057759091249	0.0142107719153551	0.0558306607432972	0.6615007197073132	ENSMUSG00000005125
ENSMUSG00000038843	83	-0.0251657426357278	-0.0453865206640214	0.0563417439985129	0.6644073584730306	ENSMUSG00000038843
ENSMUSG00000022805	102	0.0080806592479376	0.0141485483810556	0.0573428213927058	0.6730378097735429	ENSMUSG00000022805
ENSMUSG00000073940	107	0.1083317413926129	0.2025633538058304	0.0585897408736219	0.6844595896451156	ENSMUSG00000073940
ENSMUSG00000049511	94	0.3139368884265424	0.5148885898371197	0.0591339607902157	0.6872260492903687	ENSMUSG00000049511
ENSMUSG00000026825	133	-0.0242406249046344	-0.0291174840211996	0.0593763306586878	0.6872260492903687	ENSMUSG00000026825
ENSMUSG00000057337	97	0.1546223670244238	0.179944407956288	0.0607085733226152	0.6972358065888257	ENSMUSG00000057337
ENSMUSG00000028270	105	-0.16616442296654	-0.1867023093908567	0.0608600118820419	0.6972358065888257	ENSMUSG00000028270
ENSMUSG00000034762	86	-0.2311728656291959	-0.338887761424212	0.0610778566571811	0.6972358065888257	ENSMUSG00000034762
ENSMUSG00000048424	90	0.0816082838922742	0.1128194399457206	0.0616017679656036	0.7000200905182237	ENSMUSG00000048424
ENSMUSG00000004609	96	0.3943380758166286	0.5326166205002543	0.0627026579332266	0.7093060852174955	ENSMUSG00000004609
