gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000078896	387.95853301137686	58.247160816192626	1121.814370727539
ENSMUSG00000035186	256.52269894629717	69.79539890289307	631.6510833740234
ENSMUSG00000076617	250.05161938257515	101.00973587036133	601.1334747314453
ENSMUSG00000071532	211.00548709742725	81.41475486755371	501.8844047546385
ENSMUSG00000078875	206.50244059413671	81.24396095275878	507.7352256774902
ENSMUSG00000120777	204.10607810877264	129.19979515075684	403.00437164306624
ENSMUSG00000096768	200.34420261532068	192.36679306030274	383.7288314819336
ENSMUSG00000119286	196.36517609469593	114.1459997177124	411.01287536621055
ENSMUSG00000057836	188.52036956325173	101.51769714355468	442.3424987792969
ENSMUSG00000073640	186.6138617452234	77.28038291931152	450.4881851196289
ENSMUSG00000099927	186.39373970218003	139.12429504394532	510.79754943847644
ENSMUSG00000095616	182.4080939712003	110.06853656768799	439.69556045532227
ENSMUSG00000094306	176.68598448298872	133.8891315460205	386.4163101196288
ENSMUSG00000009772	173.83463037014008	107.68719329833985	395.1443290710449
ENSMUSG00000069307	171.7100787125528	87.14542217254639	476.765380859375
ENSMUSG00000037548	171.1701339185238	63.01697034835816	494.05267028808595
ENSMUSG00000060550	168.77441289275885	66.1134687423706	448.28993682861324
ENSMUSG00000027487	163.55256500840187	111.54177532196044	378.1830154418943
ENSMUSG00000069008	163.47022119536996	130.76946563720702	368.3620231628415
ENSMUSG00000074521	162.75014443136752	123.72591152191163	316.9310035705566
ENSMUSG00000110386	161.51726973056793	83.62265758514404	401.49681472778315
ENSMUSG00000095079	159.52008386701345	102.33468132019043	294.24598464965817
ENSMUSG00000116358	159.1611326057464	63.94209356307984	347.1589080810546
ENSMUSG00000040569	157.37258587032557	104.32939472198487	279.7442611694335
ENSMUSG00000094932	155.50092996284366	105.06492938995362	353.18072586059543
ENSMUSG00000078898	152.45777809619904	69.54692440032959	377.82366333007803
ENSMUSG00000074151	151.56694495677948	54.07520923614502	338.64043960571286
ENSMUSG00000035783	150.21340690925717	72.71448040008545	304.0799751281738
ENSMUSG00000066632	149.29757312498987	102.74351539611817	386.0684982299805
ENSMUSG00000048330	149.03881631046534	88.3382080078125	295.49927902221674
ENSMUSG00000099241	146.09357042983174	94.59803256988525	322.08239822387696
ENSMUSG00000078193	145.7403570972383	86.6942720413208	302.515867614746
ENSMUSG00000096852	145.5588185172528	87.56608924865722	335.7277709960936
ENSMUSG00000098306	142.2754747234285	103.31565189361572	310.8595649719238
ENSMUSG00000076609	141.6806095764041	81.45416259765625	300.1079635620116
ENSMUSG00000081604	141.43305967748165	60.918854522705075	328.7208778381347
ENSMUSG00000006574	140.99604084901512	114.00665454864502	291.1219367980957
ENSMUSG00000121785	140.35453747585416	66.47781505584717	345.9210205078125
ENSMUSG00000023885	140.16487017273903	66.42514781951904	299.29957656860347
ENSMUSG00000069874	139.32863810658455	33.91365261077881	376.4406112670898
ENSMUSG00000056116	138.54634713195264	99.98088722229004	291.0371429443359
ENSMUSG00000074634	137.4739237204194	103.17995262145996	304.8936996459959
ENSMUSG00000006154	137.2473447844386	79.98661193847656	294.7177734375
ENSMUSG00000079363	136.5260076969862	27.13903155326843	385.16248168945305
ENSMUSG00000101678	135.9096245020628	63.18283939361572	303.0977500915526
ENSMUSG00000118734	135.2442770600319	105.98171958923339	290.605484008789
ENSMUSG00000067149	134.89814483374357	78.808597946167	278.00628662109375
ENSMUSG00000079357	133.88268839381635	62.334310150146486	289.6310447692869
ENSMUSG00000037563	132.9987593907863	53.2333420753479	289.0157470703125
ENSMUSG00000078894	132.9973693015054	100.60877857208251	282.0687911987305
ENSMUSG00000018830	130.90781404823065	76.58472194671631	262.0405082702637
ENSMUSG00000090145	128.67485348600894	56.79529666900635	296.0612045288084
ENSMUSG00000092746	128.56944981962442	61.471951770782475	296.96323394775374
ENSMUSG00000031380	127.95381312444806	86.70690479278565	282.9964157104492
ENSMUSG00000096727	126.22660021483898	41.16472787857056	319.6177474975586
ENSMUSG00000070427	125.65423110872507	69.95378856658935	292.0709159851074
ENSMUSG00000040564	124.92162739112973	64.52747058868408	238.44405288696285
ENSMUSG00000078920	123.10660604014993	32.94551973342895	357.6243583679199
ENSMUSG00000071005	122.49454045295715	89.00657653808594	251.95354232788083
ENSMUSG00000001349	121.91169588267803	78.53166217803955	222.34142150878898
ENSMUSG00000079362	121.34408355504274	40.46217021942139	323.6352455139159
ENSMUSG00000083012	121.02547694090754	68.17601490020752	309.54581909179683
ENSMUSG00000098950	119.17394792474806	62.726790523529054	248.55612373351997
ENSMUSG00000067736	119.00789382122457	51.92981605529785	293.888628387451
ENSMUSG00000074527	117.25170749612153	77.50589752197266	263.658373260498
ENSMUSG00000025197	116.6381518393755	58.14726209640503	250.6307216644287
ENSMUSG00000037321	115.56265366077423	30.56003499031067	307.9300880432129
ENSMUSG00000107068	115.54859441146255	82.56284732818604	257.5132133483886
ENSMUSG00000078921	115.0704555362463	31.814123106002807	328.48046875
ENSMUSG00000041481	113.82839647494256	78.67120208740235	278.3546150207519
ENSMUSG00000078880	113.44151633232832	98.07030487060547	262.966641998291
ENSMUSG00000058927	112.8691182397306	65.0122106552124	232.99772224426258
ENSMUSG00000024338	112.0550571680069	41.41475095748901	305.6563179016113
ENSMUSG00000025479	111.8804807360284	81.48381195068359	206.51884613037106
ENSMUSG00000049336	111.17961596697569	75.35325927734375	239.6101245880127
ENSMUSG00000039639	111.0354992300272	45.858637142181394	292.66966323852535
