gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000021250	297.2362494170666	106.49016933441162	856.6802215576171
ENSMUSG00000002250	285.0637629032135	103.25267219543457	971.4486160278318
ENSMUSG00000078875	282.19378460291773	191.15052947998046	522.6469100952145
ENSMUSG00000040564	254.10305489972234	169.92568969726562	571.7521194458008
ENSMUSG00000030680	252.62365670502186	182.11502075195312	568.1147064208982
ENSMUSG00000119286	252.0034282207489	106.16429958343505	541.6473022460938
ENSMUSG00000027487	247.47816367819905	165.8922145843506	535.5975387573237
ENSMUSG00000084803	242.93633498065174	136.00596542358397	513.2873077392574
ENSMUSG00000037411	237.62196548096836	111.58758544921875	612.6148162841797
ENSMUSG00000095648	237.4599508047104	153.12749214172362	384.4792709350583
ENSMUSG00000032578	235.48457861319184	107.59845790863037	691.175582885742
ENSMUSG00000023034	227.45056243240833	115.34265842437745	466.87316970825196
ENSMUSG00000049336	222.79364010319114	133.2218811035156	457.6878509521483
ENSMUSG00000044645	222.76513105258346	85.87472648620606	550.647166442871
ENSMUSG00000041481	217.72350899502635	135.75049858093263	479.91171646118164
ENSMUSG00000029368	210.4843046553433	66.7160472869873	589.4954772949219
ENSMUSG00000069008	204.8369203377515	166.6657413482666	399.4087104797361
ENSMUSG00000117748	202.32096384465694	67.80908031463623	494.33195571899415
ENSMUSG00000110386	200.06663085147738	118.74195575714111	437.70841903686517
ENSMUSG00000090698	199.0774270631373	82.3479887008667	480.0499725341797
ENSMUSG00000029752	197.56084161996841	74.23003406524658	592.6482604980467
ENSMUSG00000083012	190.97593470662832	104.62228851318359	534.869822692871
ENSMUSG00000074527	186.35460026934743	147.08536109924316	369.63739624023435
ENSMUSG00000043144	186.18356116116047	96.564532661438	495.85583572387696
ENSMUSG00000118936	184.59560238197446	99.20026397705078	386.45253753662104
ENSMUSG00000066632	181.92384463083	145.83605270385743	394.5687042236328
ENSMUSG00000076617	181.46540504321456	101.1664810180664	398.85639419555656
ENSMUSG00000099241	179.55539022758603	43.98607797622681	525.0893188476563
ENSMUSG00000036853	179.20176353678107	120.08267154693604	372.31079788208
ENSMUSG00000055745	178.2896139100194	71.8247459411621	620.9730148315429
ENSMUSG00000096768	177.97524759173393	91.57369689941406	450.0692909240722
ENSMUSG00000026077	177.3386501222849	77.3772123336792	520.936994934082
ENSMUSG00000095079	177.1231810748577	145.5218978881836	362.7867279052734
ENSMUSG00000038415	176.76422300934792	106.01398830413818	430.70193405151366
ENSMUSG00000078880	174.84790519438684	131.6128692626953	414.94014892578093
ENSMUSG00000116358	173.2997141778469	108.28974151611328	443.56201019287096
ENSMUSG00000039633	171.79296833649278	86.83667888641358	508.29895858764627
ENSMUSG00000091021	169.39371101744473	54.42711925506592	426.53495025634754
ENSMUSG00000054052	169.16554655134678	119.56177253723145	330.7170051574707
ENSMUSG00000039110	168.10980436950922	67.39142799377441	430.076235961914
ENSMUSG00000090165	167.7679402641952	127.82596378326416	341.360676574707
ENSMUSG00000094932	166.5978141920641	100.31655406951904	411.6157661437988
ENSMUSG00000038155	165.3595346584916	87.00795631408691	387.67030715942377
ENSMUSG00000057836	165.34016624465585	110.72730751037598	379.3660789489746
ENSMUSG00000010051	164.6715980619192	67.50959777832031	384.9376625061035
ENSMUSG00000074634	164.38245328515768	134.802742767334	355.7577507019043
ENSMUSG00000021213	160.51325584203005	135.7916259765625	439.028621673584
ENSMUSG00000099927	160.07850588485599	86.45436897277833	490.1833259582519
ENSMUSG00000027360	158.7019600085914	69.9009780883789	439.07206726074213
ENSMUSG00000102644	157.54145485162735	90.26688690185547	362.2728927612304
ENSMUSG00000027796	154.52600848674774	69.12365646362305	382.42255325317376
ENSMUSG00000086266	153.14362692460418	92.80973510742187	330.46961212158186
ENSMUSG00000022304	151.70609067380428	109.75846271514892	283.2302001953124
ENSMUSG00000105954	151.4638521298766	88.2368028640747	287.1640289306637
ENSMUSG00000033849	151.35218952875584	106.26094837188721	362.8212539672851
ENSMUSG00000090145	151.2929712049663	113.19681339263916	283.32733001708976
ENSMUSG00000020423	150.6636089682579	61.32214412689209	403.4922760009765
ENSMUSG00000115190	150.43892377614975	53.86178207397461	417.01826705932615
ENSMUSG00000030935	148.68946711346507	133.76383781433105	306.6710830688476
ENSMUSG00000031380	147.65054167807102	126.07457332611084	293.81254730224606
ENSMUSG00000050860	146.78737671673298	59.59537115097046	463.8072952270507
ENSMUSG00000073125	146.40851771086454	142.2300247192383	324.3782203674316
ENSMUSG00000111803	145.0182555578649	91.89863662719726	304.2623306274414
ENSMUSG00000021913	143.63398185186088	101.25695533752442	438.0183143615722
ENSMUSG00000107068	143.12445040419698	110.21991443634033	335.8336547851562
ENSMUSG00000006154	143.03742321580648	97.30305271148681	270.9086555480956
ENSMUSG00000092178	142.84878726676106	141.58229064941406	318.9721458435058
ENSMUSG00000109814	141.9940733462572	114.01230640411377	308.0965171813964
ENSMUSG00000092595	141.26721810549498	63.24848575592041	289.9369697570801
ENSMUSG00000071532	140.57790650613606	98.44757995605468	288.74316635131834
ENSMUSG00000067736	140.33763309009373	46.910490322113034	340.86203994750974
ENSMUSG00000064337	140.29109109193087	70.08268375396729	379.9051864624023
ENSMUSG00000040715	139.9068701332435	49.75218706130981	291.75297393798826
ENSMUSG00000058927	139.01847870647907	71.87231330871582	280.18589553833
ENSMUSG00000056501	138.4447698406875	60.61719913482666	351.4411987304687
ENSMUSG00000074653	137.9686648286879	100.02498435974121	252.80577964782708
ENSMUSG00000049134	137.24599185585976	81.81941108703613	388.38630981445306
ENSMUSG00000095616	136.37728367000818	87.16998691558838	283.00896759033196
ENSMUSG00000055148	136.36677193269134	66.22830238342286	420.49517822265625
ENSMUSG00000063415	136.3576252385974	116.77333240509033	218.32516212463378
ENSMUSG00000026064	135.2363940263167	122.87364025115967	264.1648200988769
ENSMUSG00000075420	134.9023902080953	75.60666332244872	338.8481697082519
ENSMUSG00000098306	134.78216032870114	103.0314785003662	254.53869743347158
ENSMUSG00000030994	134.52725686877966	81.30759696960449	302.48842391967764
ENSMUSG00000028337	134.526669152081	115.53094081878662	342.49279479980424
ENSMUSG00000022949	134.49856290221214	72.7209415435791	397.0847274780273
ENSMUSG00000027347	134.36896991729736	88.17118072509766	279.78265457153316
ENSMUSG00000002797	133.96515727043152	72.78263092041016	380.9608459472656
ENSMUSG00000014813	132.36628222092986	116.23652458190918	419.83924942016563
ENSMUSG00000037035	132.34644527360797	74.41770362854004	301.86323547363276
ENSMUSG00000023247	132.3071189969778	68.44490814208984	289.05700302124023
ENSMUSG00000035202	131.59186875633895	104.95559406280518	271.25587158203115
ENSMUSG00000029372	131.30176613852382	101.16924285888672	318.76463088989254
ENSMUSG00000058297	130.99221191555262	60.25342216491699	291.38734664916984
ENSMUSG00000018830	130.34774143248796	64.32696514129638	395.9581665039062
ENSMUSG00000059201	130.21987899392843	76.40153064727784	275.4022621154784
ENSMUSG00000071178	129.62735126167536	46.9159215927124	430.05859375
ENSMUSG00000006574	129.40052979439497	106.57337551116943	257.05360183715817
ENSMUSG00000039126	129.2974556684494	91.26904277801513	282.9317497253418
ENSMUSG00000073530	128.94033761322498	81.42084903717041	268.0695816040039
ENSMUSG00000029188	128.78408651798964	45.965918922424315	375.3969337463379
ENSMUSG00000034785	128.21304557099938	84.71249160766601	291.95926666259743
ENSMUSG00000044786	128.21167366951704	63.33301258087158	264.29766464233376
ENSMUSG00000015243	127.43931157886982	81.64685859680176	288.0802536010741
ENSMUSG00000067149	127.29064404778183	90.93709373474121	275.95105438232423
ENSMUSG00000074521	127.26170128583908	60.88517398834229	364.4932952880859
ENSMUSG00000078898	126.4037663564086	75.62288436889648	290.92815170288077
ENSMUSG00000005413	125.73578801751137	63.33141441345215	246.65444946289062
ENSMUSG00000071793	125.41472875326872	92.36758670806884	303.9575912475583
ENSMUSG00000092746	125.31186480075121	83.79075469970704	263.3160659790039
ENSMUSG00000078193	125.01183622796088	91.3228530883789	371.5651550292968
ENSMUSG00000040569	124.37056562677026	82.75944519042969	284.9155258178709
ENSMUSG00000120777	124.17162584513426	88.55093326568604	286.83110809326166
ENSMUSG00000100850	123.4492005109787	69.87739772796631	246.4336772918701
ENSMUSG00000083405	123.20601592212915	93.09288158416749	313.16566772460936
ENSMUSG00002075983	122.91417065262794	94.87471771240234	253.29076766967768
ENSMUSG00000030650	122.72571521252394	52.27609367370606	317.70020751953115
ENSMUSG00000040584	122.53111633658409	85.77737083435059	250.6199855804443
ENSMUSG00000078122	122.1875522583723	25.660293340682983	270.66567840576164
ENSMUSG00000029108	122.157212568447	50.93145751953125	288.35140686035146
ENSMUSG00000098950	121.42075844109058	93.40346546173096	295.2697280883789
ENSMUSG00000070469	121.27470229007304	97.00463123321533	217.11750640869133
ENSMUSG00000051379	120.21252926439047	74.2504653930664	240.86812400817834
ENSMUSG00000053977	120.1558540314436	92.67360076904296	254.04527816772443
ENSMUSG00000074264	120.02799325808883	52.65280132293701	268.2733757019042
ENSMUSG00000020866	119.8689258992672	69.2709171295166	335.30396957397454
ENSMUSG00000023216	119.45415688306093	40.80923948287964	317.7560447692871
ENSMUSG00000074768	119.44914608448744	89.82400970458984	296.260935974121
ENSMUSG00000076609	119.42817341536283	87.5987777709961	233.02890014648438
ENSMUSG00000036278	119.25833607465029	75.28976516723633	219.40319328308107
ENSMUSG00000025481	119.24955382943153	68.60120944976806	278.04686889648434
ENSMUSG00000050621	119.1133431121707	73.26591358184814	228.55711364746094
ENSMUSG00000074183	118.67108776792884	73.89965267181397	297.6492401123047
ENSMUSG00000038224	118.61447386443615	78.26339092254639	378.7874275207519
ENSMUSG00000041237	118.59135325998068	58.91989994049072	267.5249885559082
ENSMUSG00000071005	118.26929977536201	86.35577201843262	256.1772766113281
ENSMUSG00002076451	117.80917778238654	93.29744415283203	254.82582283020005
ENSMUSG00000029260	117.55088508874178	73.0068260192871	311.49415740966793
ENSMUSG00000038567	117.10943551361561	96.9132583618164	271.47460861206054
ENSMUSG00000101678	116.99606146663427	79.70301952362061	251.03894386291503
ENSMUSG00000103373	116.09556511044502	47.30695724487305	228.11694793701167
ENSMUSG00000117879	115.62954673171043	75.9608289718628	247.53078193664538
ENSMUSG00000044367	115.41657474637032	25.96663103103638	303.0376182556151
ENSMUSG00000084796	115.28905830532312	57.57897787094116	259.9492919921873
ENSMUSG00000033831	115.08749637752771	46.40288867950439	350.8756416320801
ENSMUSG00000118653	115.0273011662066	55.2160418510437	270.6796684265137
ENSMUSG00000025316	114.62199774384499	82.86955986022949	358.5736373901365
ENSMUSG00000013415	114.51259130239487	80.1520315170288	244.70129013061523
ENSMUSG00000070661	114.4299759119749	56.914498233795165	247.83057746887198
ENSMUSG00000017002	113.98586262017488	70.95254440307617	263.83103713989243
ENSMUSG00000061100	113.9189377464354	67.41888618469238	261.666509246826
ENSMUSG00000096852	112.83679407974705	104.07277355194091	209.29186439514152
ENSMUSG00000109291	112.14845705032349	56.31426315307617	296.9336242675781
ENSMUSG00000005220	112.14687168598175	86.21828441619873	235.42404403686513
