gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000039519	282.58738812431693	94.08058071136475	990.6652526855468
ENSMUSG00000069008	241.93153309449553	164.69649772644044	499.48389358520507
ENSMUSG00000117748	229.72999037988484	120.73085021972656	628.393243408203
ENSMUSG00000096596	228.28189288824797	93.444380569458	586.0277526855465
ENSMUSG00000053977	226.835156949237	100.21951389312744	473.98456726074215
ENSMUSG00000032452	226.77790454775095	163.34002304077148	376.47354736328117
ENSMUSG00000095675	226.750574760139	92.45597972869874	581.893814086914
ENSMUSG00000098306	221.9112638439983	146.8170337677002	438.12060546875
ENSMUSG00000084803	211.29134536534548	184.9397766113281	462.83526077270506
ENSMUSG00000027487	210.97710246779025	139.53569450378419	415.3655937194823
ENSMUSG00000066632	210.69737922772765	125.42772636413574	433.458615875244
ENSMUSG00000120777	206.24671461060643	140.73657875061036	425.35729980468744
ENSMUSG00000029368	202.0878028050065	161.2670597076416	396.9653007507324
ENSMUSG00000074634	200.1074095647782	128.2674186706543	399.6064056396484
ENSMUSG00000009772	197.6727458834648	152.08984375	348.1647979736328
ENSMUSG00000078894	194.70686408877373	80.75030632019043	587.3338882446288
ENSMUSG00000028337	191.62826120108366	141.8714641571045	332.33021087646466
ENSMUSG00000107068	191.5510005056858	121.41254634857178	419.24524230957024
ENSMUSG00000006154	190.66109118238091	102.14785537719726	446.0306632995603
ENSMUSG00000078875	188.92795638926327	156.38585510253907	435.82186126708984
ENSMUSG00000081604	186.90928320214152	68.50911388397216	525.9104385375977
ENSMUSG00000038415	186.07292944192886	140.93630104064943	308.26086349487304
ENSMUSG00000002250	183.96153873205185	95.21816024780273	494.83599472045887
ENSMUSG00000095648	183.6690643876791	131.9386833190918	411.2086318969726
ENSMUSG00000021913	181.35819113999605	124.90449676513671	411.7152870178222
ENSMUSG00000078898	177.57495039701462	133.8453556060791	565.3161041259765
ENSMUSG00000031380	176.39996219426394	73.48410587310791	370.39523620605416
ENSMUSG00000110386	175.39415818080306	104.2488899230957	371.4891082763671
ENSMUSG00000090165	174.80607768893242	106.01174812316894	352.45693740844723
ENSMUSG00000021999	169.70206251367927	71.67720890045166	411.7183532714844
ENSMUSG00000071178	169.49817110598087	135.85959243774414	314.74157409667964
ENSMUSG00000071532	166.55490582808852	93.56195812225342	524.6916412353515
ENSMUSG00000095616	165.96790948789567	113.45754547119141	311.65787734985344
ENSMUSG00000013415	165.48714659549296	91.42679405212402	350.59423217773434
ENSMUSG00000044645	165.2707857787609	106.31054859161377	281.706330871582
ENSMUSG00000074527	164.48571942094713	125.98295917510987	405.9508346557616
ENSMUSG00000032401	162.6158803626895	84.30368061065674	401.2539482116696
ENSMUSG00000030935	162.02771275490522	93.2915641784668	335.683177947998
ENSMUSG00000049336	162.0160572770983	115.93158512115478	289.09623718261713
ENSMUSG00000038224	161.42895213514566	62.266224479675294	424.3947212219238
ENSMUSG00002075453	161.30006267502904	65.63216285705566	530.0193023681638
ENSMUSG00000102644	157.2751474864781	136.9531436920166	322.9937873840331
ENSMUSG00000032554	156.8789712563157	74.45616855621338	359.52691421508786
ENSMUSG00000071793	156.1599961668253	107.54001789093017	414.7080558776855
ENSMUSG00000026064	155.7837772127241	133.4375	343.17832489013654
ENSMUSG00000026042	152.91611769795418	56.31528511047363	417.5960609436035
ENSMUSG00000029260	152.89807160943747	73.6070770263672	376.3201522827147
ENSMUSG00000094932	149.837613273412	76.8456693649292	341.24017562866203
ENSMUSG00000026205	149.74456779286265	103.38702449798583	281.2141418457031
ENSMUSG00000006200	148.8579669818282	77.76217651367188	362.3538215637206
ENSMUSG00000035202	148.68215615674853	111.46485500335693	296.54436798095696
ENSMUSG00000058492	145.78474905714393	82.72230186462403	305.26619873046866
ENSMUSG00000090145	145.736288680695	103.68514804840088	293.1856758117675
ENSMUSG00000118669	145.44740773364902	80.49437389373779	293.97511215209954
ENSMUSG00000021213	144.4528477564454	115.45548019409179	287.15081558227524
ENSMUSG00002076650	143.99134539067745	50.31725521087647	456.74904098510734
ENSMUSG00000078193	143.91375919803977	131.0110290527344	357.7523597717284
ENSMUSG00000030680	143.76502585411072	76.54584503173828	312.9441070556638
ENSMUSG00000056427	143.61762592568994	85.356201171875	390.1111145019531
ENSMUSG00000020123	142.2902654260397	84.62002658843994	261.8233963012695
ENSMUSG00000053852	142.1130849197507	88.57384185791015	298.86240463256826
ENSMUSG00000031594	141.69506356865168	79.3287956237793	329.0883201599121
ENSMUSG00000028553	141.47777499258518	98.21059608459473	245.11042213439936
ENSMUSG00000026077	140.14511808753014	71.52156925201416	327.4883850097656
ENSMUSG00000089960	139.74371387436986	97.25577526092529	312.1960983276367
ENSMUSG00000056116	139.3062719590962	91.29692211151124	303.2380561828612
ENSMUSG00000038567	139.06509827822447	91.90931091308593	318.2571495056152
ENSMUSG00000050103	138.9216009825468	78.90228271484375	316.7147727966309
ENSMUSG00000040564	138.41067069396377	94.29825534820557	338.5601852416987
ENSMUSG00000029445	138.37740939110518	46.20268678665161	322.8877075195312
ENSMUSG00000048782	138.16787404567003	87.51732864379883	313.4748176574707
ENSMUSG00000072115	138.1482408605516	83.5289810180664	230.62901229858397
ENSMUSG00000092746	136.73887472227216	86.31297073364257	315.5360351562497
ENSMUSG00000068964	136.21957215853035	94.68083839416504	316.83331451416007
ENSMUSG00000052562	136.15718215703964	56.95612754821777	332.9547866821289
ENSMUSG00000014813	135.51080837845802	81.9113037109375	225.16313285827636
ENSMUSG00000027796	135.2772138044238	62.17685089111328	293.1029449462891
ENSMUSG00000027347	134.94656289648265	71.21706905364991	251.19139099121094
ENSMUSG00000057036	134.80707934871316	37.17951717376709	431.2056053161621
ENSMUSG00000019768	134.41965540498495	90.62659454345703	210.09946517944329
ENSMUSG00000061100	133.51209331303835	107.97435073852539	306.67752914428706
ENSMUSG00000074183	133.24919349700212	70.85022373199463	286.82735137939454
ENSMUSG00000059201	132.86682277917862	89.28302764892578	264.34172515869136
ENSMUSG00000039395	132.1381560564041	77.26862831115723	252.11560058593741
ENSMUSG00000096768	131.922641903162	99.92119026184082	255.25550842285156
ENSMUSG00000096852	131.83539145998657	109.3531530380249	230.5985633850097
ENSMUSG00000109814	131.44916386902332	87.33137931823731	262.1717376708984
ENSMUSG00000039633	131.13074681162834	75.1098861694336	299.58306045532225
ENSMUSG00000023328	128.7209365479648	82.02028522491455	231.06528282165525
ENSMUSG00000087141	128.55785646289587	93.88974418640137	289.47465820312493
ENSMUSG00000074521	128.30284748785198	100.46853942871094	286.2176193237304
ENSMUSG00000057836	127.79861244931817	109.6264476776123	276.928328704834
ENSMUSG00000016918	126.93920832127333	81.9137035369873	243.59467735290525
ENSMUSG00000118012	126.76177075132728	77.74334964752197	298.77576675415037
ENSMUSG00000022304	126.45869047939777	68.66126766204835	251.86300354003905
ENSMUSG00000042684	125.76630230247974	105.64619598388671	204.23532447814938
ENSMUSG00000019894	124.7538978010416	100.78000946044922	217.82684211730935
ENSMUSG00000078880	124.54471826832741	107.07431011199951	276.61898803710915
ENSMUSG00000078597	124.53634297847748	89.87930946350097	223.32180747985836
ENSMUSG00000037465	124.02107517980039	94.73032131195069	293.11319885253897
ENSMUSG00000031790	123.97380972653627	63.870583820343015	258.3828796386718
ENSMUSG00000002797	123.64932679571211	82.29707107543945	255.85262260437008
ENSMUSG00000039542	123.63041231781244	96.0847557067871	200.5478561401367
ENSMUSG00000119873	123.62002043426037	54.16608762741089	317.33642578125
ENSMUSG00000038007	123.58419372141361	60.4728609085083	246.6816024780271
ENSMUSG00000021250	123.37243149802089	105.48400058746338	226.29409065246577
ENSMUSG00000039126	123.14282336086035	93.17387657165527	280.81192932128897
ENSMUSG00000055745	123.05152127146721	81.25707244873047	288.18888168334956
ENSMUSG00000006574	122.96752838417888	65.28746242523194	230.9371795654297
ENSMUSG00000079494	122.50937296450138	74.3294521331787	263.68399581909176
ENSMUSG00000040569	121.79176851734519	89.46851272583008	217.04115409851073
ENSMUSG00000070427	121.29373932629824	47.4383466720581	370.1028190612792
ENSMUSG00002075983	121.01794913038611	92.18293190002441	249.01139335632325
ENSMUSG00000071984	120.31308053433895	95.72286891937256	302.92146453857407
ENSMUSG00000039193	119.72388336062431	56.04708118438721	309.37493209838857
ENSMUSG00000022602	119.60935147106647	53.39961891174316	347.03143310546864
ENSMUSG00000025479	118.88682261481881	73.3277431488037	313.33211364746086
ENSMUSG00000063590	118.09663327038288	45.98035488128662	287.3639923095703
ENSMUSG00000019577	118.06089941598475	85.94665546417237	232.27951889038084
ENSMUSG00000121785	117.77806936204433	93.35828762054443	287.8112289428711
ENSMUSG00000037035	117.28325913101435	58.76145391464233	276.9555358886719
ENSMUSG00000021135	116.94338257610798	83.97791957855225	203.86636810302727
ENSMUSG00000058624	116.50154308974743	70.82865619659424	254.2914474487303
ENSMUSG00000050860	116.24501809850335	94.5074649810791	258.98365249633787
ENSMUSG00000005547	116.1961305718869	66.95766162872314	267.8407791137691
ENSMUSG00000073125	116.00374691188335	66.61709957122802	307.9954238891601
ENSMUSG00000100850	115.96979215368629	64.44053077697754	265.30727539062497
ENSMUSG00000107928	115.7321402952075	89.4038221359253	317.97528762817376
ENSMUSG00000029752	115.58925477415323	62.805965423583984	250.1958106994626
ENSMUSG00000040715	115.47022937983274	77.34838600158692	276.7857307434081
ENSMUSG00000121375	115.06884473375976	73.95476169586182	245.29075813293454
ENSMUSG00000038641	114.826585046947	75.80629806518554	230.77070770263666
ENSMUSG00000119286	114.81975519657135	85.72388038635253	294.0902954101563
ENSMUSG00000031877	114.7030608728528	42.67495250701904	295.50670776367184
ENSMUSG00000023216	114.68073015287519	74.22669792175293	203.30599555969235
ENSMUSG00000015243	114.56309783831239	65.80229911804199	204.03180427551268
ENSMUSG00000098747	114.45146352425218	47.98363494873047	248.9427589416504
ENSMUSG00000030111	114.29781414568424	26.854493188858033	369.2577239990234
ENSMUSG00000110755	114.16479705274105	59.27853012084961	253.23559074401854
ENSMUSG00000063415	114.14120050892234	97.1058916091919	195.14260139465313
ENSMUSG00000043346	113.87815856933594	86.43596591949463	231.71447105407708
ENSMUSG00000031549	113.59528206661344	55.6068395614624	253.59093208312987
ENSMUSG00000117879	113.40035489946604	62.88215007781982	286.8791900634765
ENSMUSG00000092595	113.21295964345336	92.15740394592285	211.33651351928708
ENSMUSG00000019874	112.95899686589837	72.13910465240478	224.35739860534662
ENSMUSG00000058488	112.23776530474424	99.35235595703125	189.43057136535643
ENSMUSG00000031445	111.88377395272255	57.32213430404663	257.1113647460937
ENSMUSG00000047986	111.82586788572371	78.31984577178955	231.73615188598623
ENSMUSG00000098950	111.7951757768169	100.89852828979492	242.11306610107417
ENSMUSG00000025981	111.26383452117443	84.59928760528564	227.16721000671384
ENSMUSG00000003477	111.16549834609032	76.48080444335938	202.37023620605467
