gene	rewiring_mean	rewiring_std	rank_std	high_rewiring	logFC	FDR	low_DE	q_BH	supported
ENSMUSG00000031775	0.4999676280102227	0.048324327910559	6.785278181474951	True			True		
ENSMUSG00000032554	0.4767846814621288	0.0262336934440289	9.191844211038392	True			True		
ENSMUSG00000032175	0.4571975059356303	0.0370753080603605	28.463309716194285	True			True		
ENSMUSG00000015405	0.454962357650079	0.0446663092157709	39.010895913834126	True			True		
ENSMUSG00000121504	0.4425038428476069	0.0448115736196775	49.63113941871575	True			True		
ENSMUSG00000021750	0.4383503856871657	0.0539076753609245	127.62225511249989	True			True		
ENSMUSG00000022419	0.4295831255352685	0.0543350970157484	95.03578273471524	True			True		
ENSMUSG00000056755	0.4290078535854423	0.0337665802648024	23.53316808251707	True			True		
ENSMUSG00000007097	0.4279747511506477	0.0184395933469248	14.898322053170954	True			True		
ENSMUSG00000032080	0.4252723246236827	0.0525771397121341	102.90694825909472	True			True		
ENSMUSG00000061028	0.4241033283378977	0.055596836536051	154.08361366478917	True			True		
ENSMUSG00000032332	0.421857815929117	0.0399238875980174	56.15478608275522	True			True		
ENSMUSG00000023243	0.4217232408540582	0.0526727140776743	96.35060975416812	True			True		
ENSMUSG00000019689	0.4202931354496567	0.0293120102212277	39.46593467789658	True			True		
ENSMUSG00000024610	0.4173907099621098	0.0328595951520704	50.042082290808	True			True		
ENSMUSG00000004891	0.4164622824459048	0.0514237533077143	104.45841277752596	True			True		
ENSMUSG00000041992	0.414048154881146	0.0292139223115472	71.9116819438956	True			True		
ENSMUSG00000028427	0.4121659249446147	0.0283824095926052	48.6945582175257	True			True		
ENSMUSG00000120442	0.4118599601853234	0.0399546672085589	54.1538548951042	True			True		
ENSMUSG00000027204	0.410209199208546	0.0251003730384662	42.08907221595648	True			True		
ENSMUSG00000053964	0.4091569506526081	0.034347004190203	53.138404191319104	True			True		
ENSMUSG00000027676	0.4089885365495237	0.0294400930587274	55.49558541001257	True			True		
ENSMUSG00000062661	0.4077045305090895	0.0363702009643465	83.33450665840651	True			True		
ENSMUSG00000025317	0.4065340455733952	0.0227756120034584	34.443577050010354	True			True		
ENSMUSG00000068263	0.4063457861492841	0.040755496355996	73.62533531332812	True			True		
ENSMUSG00000050737	0.4044462807591619	0.0447504276915066	106.12111005827256	True			True		
ENSMUSG00000037035	0.4039651577531217	0.0581735648998223	101.60728320351843	True			True		
ENSMUSG00000006057	0.4033184579287492	0.0441207809130152	106.3035747282282	True			True		
ENSMUSG00000040998	0.4028458248622419	0.028062613677107	60.85030813397744	True			True		
ENSMUSG00000018900	0.4027857394361426	0.0203677606448776	52.61568207293335	True			True		
ENSMUSG00000020695	0.4018563508596216	0.0357718197215941	77.52186788255298	True			True		
ENSMUSG00000039623	0.4014813607184609	0.0426219612694581	57.17420747155136	True			True		
ENSMUSG00000025362	0.4011767905622548	0.0398559463836023	88.9899432520327	True			True		
ENSMUSG00000035561	0.4003699268441288	0.0348457012129458	71.19754209240654	True			True		
ENSMUSG00000060924	0.4003118735211642	0.0280500611681008	85.66965623836715	True			True		
ENSMUSG00000027559	0.3985373659461157	0.0545791053739446	191.27260650704795	True			True		
ENSMUSG00000001473	0.397605716933702	0.0511037857247259	144.13608153408362	True			True		
ENSMUSG00000053617	0.3969457563570985	0.0343564824708669	125.5731261058671	True			True		
ENSMUSG00000059824	0.3954192133657712	0.0532479599416679	92.0630762032206	True			True		
ENSMUSG00000035031	0.3953800684044678	0.0347599945008234	89.73962335557242	True			True		
ENSMUSG00000038894	0.3946840538050453	0.0580262442669701	110.29524015115068	True			True		
ENSMUSG00000039236	0.3938900275552582	0.048436289340524	157.45161161448937	True			True		
ENSMUSG00000022661	0.3937892605245551	0.0238855243695453	48.943743216063886	True			True		
ENSMUSG00000118671	0.3934917085708053	0.047629542976508	186.32082545974296	True			True		
ENSMUSG00000066366	0.3933249897048125	0.0388255020045247	135.38245824330417	True			True		
ENSMUSG00000103697	0.3931537226005445	0.0595602809336288	188.72522353940928	True			True		
ENSMUSG00000024087	0.3926967031239017	0.0448495052522307	176.87026318745612	True			True		
ENSMUSG00000024650	0.3924393989485019	0.0232257348527245	55.33028104031282	True			True		
ENSMUSG00000026622	0.3921231960134922	0.0418060222589373	147.3920282783299	True			True		
