gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000068263	ENSMUSG00000068263	0.459226793608374	0.0227733959152172	10.090094152187085
ENSMUSG00000080465	ENSMUSG00000080465	0.4590382429716541	0.0523038534523997	33.71364708838247
ENSMUSG00000027347	ENSMUSG00000027347	0.4578397695566861	0.0486627930442764	23.06425806307239
ENSMUSG00000117102	ENSMUSG00000117102	0.4576065806958724	0.0320645095253497	17.349639765712716
ENSMUSG00000026622	ENSMUSG00000026622	0.4479018272229472	0.0526521271708757	54.801824787136425
ENSMUSG00000050953	ENSMUSG00000050953	0.4467655032723262	0.0560786065878714	26.36759374687042
ENSMUSG00000040824	ENSMUSG00000040824	0.4398512486403031	0.0540082006923886	65.37400094838925
ENSMUSG00000024299	ENSMUSG00000024299	0.4371916236972017	0.0298826752944176	26.46677162027889
ENSMUSG00000119996	ENSMUSG00000119996	0.4304160922887729	0.0536850809182443	169.3843263114979
ENSMUSG00000057722	ENSMUSG00000057722	0.426443048957795	0.0468465894667137	67.12495810054558
ENSMUSG00000002602	ENSMUSG00000002602	0.4259888136547042	0.0378448799568299	30.088037490005892
ENSMUSG00000027435	ENSMUSG00000027435	0.4235127467518917	0.0585382405825904	89.9567118118487
ENSMUSG00000079357	ENSMUSG00000079357	0.4221782326764053	0.0365050888786679	28.26322699197669
ENSMUSG00000043681	ENSMUSG00000043681	0.4188587476731215	0.0520085001653314	49.76755971513975
ENSMUSG00000002346	ENSMUSG00000002346	0.4172989407606378	0.046246891768193	136.98919665433476
ENSMUSG00000042745	ENSMUSG00000042745	0.4163889918184457	0.0382694653112182	56.8942879382456
ENSMUSG00000038587	ENSMUSG00000038587	0.4139981213828875	0.0407987687907384	96.91073211982253
ENSMUSG00000029189	ENSMUSG00000029189	0.4128669615718657	0.0397640721902609	48.56140442779636
ENSMUSG00000035342	ENSMUSG00000035342	0.4099237054539845	0.0481039209673176	79.06611157759056
ENSMUSG00000092220	ENSMUSG00000092220	0.4094872743764465	0.025279000259269	25.2604433848656
ENSMUSG00000033327	ENSMUSG00000033327	0.4090546953873488	0.0500558006958556	77.13390953400456
ENSMUSG00000104114	ENSMUSG00000104114	0.40862056343052	0.0464887343813806	68.09441974200236
ENSMUSG00000085541	ENSMUSG00000085541	0.4082788106776133	0.0321542210023006	53.91511847339298
ENSMUSG00000032226	ENSMUSG00000032226	0.4076828926026897	0.0467536516134811	76.66785506325321
ENSMUSG00000069310	ENSMUSG00000069310	0.4057976610589737	0.0389669932000711	66.5093226547978
ENSMUSG00000044367	ENSMUSG00000044367	0.4029723349436686	0.041664376267356	72.87530445905526
ENSMUSG00000048078	ENSMUSG00000048078	0.401833590735207	0.0134843468377625	28.10355849354312
ENSMUSG00002075983	ENSMUSG00002075983	0.401232989983932	0.0386247492981885	86.86224726542596
ENSMUSG00000045094	ENSMUSG00000045094	0.4012281488720964	0.0406175245325687	88.96094648777068
ENSMUSG00000029177	ENSMUSG00000029177	0.399345515473212	0.0487103946966172	134.92179216123688
ENSMUSG00000030278	ENSMUSG00000030278	0.3989160373533775	0.035567326360018	53.16060571513459
ENSMUSG00002075625	ENSMUSG00002075625	0.3987714310180202	0.0444916043533577	88.52846999694505
ENSMUSG00000102411	ENSMUSG00000102411	0.3984715575831405	0.0382919033096953	71.70495101455687
ENSMUSG00000023031	ENSMUSG00000023031	0.3975293371041289	0.0413824982188546	125.05662717345292
ENSMUSG00000114456	ENSMUSG00000114456	0.3966981717871077	0.036805187178958	81.78973040669592
ENSMUSG00000108414	ENSMUSG00000108414	0.3965949311484151	0.030561786372635	63.47566462826521
ENSMUSG00000108954	ENSMUSG00000108954	0.3958029909133157	0.0420117272627696	111.99107107265291
ENSMUSG00000010051	ENSMUSG00000010051	0.3938217148774867	0.0393618354797207	101.61791180692506
ENSMUSG00000045827	ENSMUSG00000045827	0.3933745908224739	0.0466765220614808	197.9784079135904
ENSMUSG00000017146	ENSMUSG00000017146	0.3928441160010943	0.0460877028321873	104.0699764581505
ENSMUSG00000024869	ENSMUSG00000024869	0.3895363108640101	0.0288051584417693	81.12243832627321
ENSMUSG00000063730	ENSMUSG00000063730	0.3887466607923953	0.0323255056278835	99.83666661102023
ENSMUSG00000072949	ENSMUSG00000072949	0.3880874879327571	0.0554473734213358	166.61020376915695
ENSMUSG00000011008	ENSMUSG00000011008	0.3880516077254422	0.0453745182998237	98.1001529050796
ENSMUSG00000033863	ENSMUSG00000033863	0.3877581155103587	0.0450707862729881	137.60090842723386
ENSMUSG00000024990	ENSMUSG00000024990	0.3875853276782797	0.0360760500129463	84.80919761440973
ENSMUSG00000028357	ENSMUSG00000028357	0.3875592522214967	0.0455884780474988	136.81301107716328
ENSMUSG00000000326	ENSMUSG00000000326	0.3869849002835551	0.024581679892419	60.09001580961683
ENSMUSG00000051149	ENSMUSG00000051149	0.3859417898684801	0.0486300582356899	132.36751867433338
ENSMUSG00000023262	ENSMUSG00000023262	0.3857103543674767	0.0573176076857941	223.47787362510857
