gene	symbol	rewiring_mean	rewiring_std	logFC	FDR	q_BH
ENSMUSG00000032060	ENSMUSG00000032060	0.4515553813427308	0.0514559123297735			
ENSMUSG00000109314	ENSMUSG00000109314	0.4349300947542168	0.0209694870228505			
ENSMUSG00000040952	ENSMUSG00000040952	0.4328486212601048	0.0498338542449824			
ENSMUSG00000038146	ENSMUSG00000038146	0.4316959221956485	0.0347431208021528			
ENSMUSG00000047822	ENSMUSG00000047822	0.4300596505283131	0.0540560041753494			
ENSMUSG00000079042	ENSMUSG00000079042	0.4300377868652522	0.0584750012004115			
ENSMUSG00000091898	ENSMUSG00000091898	0.4253370024414413	0.0423964659045943			
ENSMUSG00000032515	ENSMUSG00000032515	0.4236621422581381	0.0408725157025859			
ENSMUSG00000036834	ENSMUSG00000036834	0.4231350472376493	0.0482035508034303			
ENSMUSG00000099519	ENSMUSG00000099519	0.4219645524291673	0.0439140256308666			
ENSMUSG00000084786	ENSMUSG00000084786	0.4200246141906683	0.0491073051534144			
ENSMUSG00000069274	ENSMUSG00000069274	0.4189515649166736	0.0579522801648025			
ENSMUSG00000033618	ENSMUSG00000033618	0.4184089249548578	0.0429350217497636			
ENSMUSG00000007038	ENSMUSG00000007038	0.4182671001265605	0.0245359448574653			
ENSMUSG00000044349	ENSMUSG00000044349	0.4181329883449917	0.0357912105608381			
ENSMUSG00000062825	ENSMUSG00000062825	0.4174612769989344	0.0354910907073347			
ENSMUSG00000022894	ENSMUSG00000022894	0.415218722403805	0.0430051550235275			
ENSMUSG00000026725	ENSMUSG00000026725	0.4122681988438432	0.0367222774969468			
ENSMUSG00000111264	ENSMUSG00000111264	0.4121160723882179	0.0401572827994343			
ENSMUSG00000054385	ENSMUSG00000054385	0.4119882327580271	0.0429222542844112			
ENSMUSG00000038305	ENSMUSG00000038305	0.4104049959623025	0.0447888635838277			
ENSMUSG00000015405	ENSMUSG00000015405	0.4080331241332006	0.0406274359096698			
ENSMUSG00000036892	ENSMUSG00000036892	0.4056012154036145	0.0447098890531478			
ENSMUSG00000016942	ENSMUSG00000016942	0.4033278113237291	0.0396776447085077			
ENSMUSG00000037254	ENSMUSG00000037254	0.4026683264775021	0.0301000291352736			
ENSMUSG00000033715	ENSMUSG00000033715	0.4014823964184087	0.0515034315867839			
ENSMUSG00000006542	ENSMUSG00000006542	0.4007945746843623	0.0348912097243972			
ENSMUSG00000064451	ENSMUSG00000064451	0.4002840349750105	0.0330763147501752			
ENSMUSG00000059824	ENSMUSG00000059824	0.3981534346150875	0.0337623278734564			
ENSMUSG00000054428	ENSMUSG00000054428	0.3961395728568533	0.0299005843933272			
ENSMUSG00000104094	ENSMUSG00000104094	0.3951883870873157	0.0348412459926207			
ENSMUSG00000030064	ENSMUSG00000030064	0.3950125273376371	0.0365784744826202			
ENSMUSG00000090021	ENSMUSG00000090021	0.3946328372191837	0.0412214875862743			
ENSMUSG00000048997	ENSMUSG00000048997	0.394242974946522	0.0418651065154564			
ENSMUSG00000057836	ENSMUSG00000057836	0.3938537130761728	0.0414443112566355			
ENSMUSG00000033327	ENSMUSG00000033327	0.3930238035367713	0.0254506546955812			
ENSMUSG00000039058	ENSMUSG00000039058	0.3920066861574328	0.0550927445889878			
ENSMUSG00000026064	ENSMUSG00000026064	0.3917157763400374	0.0517930809878428			
ENSMUSG00000023034	ENSMUSG00000023034	0.3894909659093227	0.0302767791037802			
ENSMUSG00000029482	ENSMUSG00000029482	0.3891336217294107	0.037819343921004			
ENSMUSG00000062908	ENSMUSG00000062908	0.386670546816289	0.040946904343395			
ENSMUSG00000022366	ENSMUSG00000022366	0.386341928574635	0.0476329373358066			
