gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000030786	159	-0.07096602842211752	-0.16275727130606713	0.0	0.0
ENSMUSG00000027487	437	0.2563549399375906	0.4569971195749088	0.0	0.0
ENSMUSG00000099927	351	-0.1479035653173924	-0.22348047891411316	0.0	0.0
ENSMUSG00000114247	89	-0.5689119353890396	-1.3026374057838446	0.0	0.0
ENSMUSG00000015962	127	0.4412784814834599	0.8294067161351334	0.0	0.0
ENSMUSG00000094306	387	-0.19033677875995547	-0.34868041754108836	0.0	0.0
ENSMUSG00000111497	198	-0.1084071166813372	-0.1728340679940597	0.0	0.0
ENSMUSG00000094932	385	0.02854806464165424	0.04008492239934171	0.0	0.0
ENSMUSG00000070645	218	0.22536756470799474	0.4480754433080717	0.0	0.0
ENSMUSG00000073125	425	-0.04428852410055713	-0.09732632110456017	2.220446049250313e-16	5.551115123125783e-14
ENSMUSG00000057836	316	-0.33708998225629283	-0.5288752639402912	4.2299497238218464e-14	9.613522099595105e-12
ENSMUSG00000095616	346	-0.26614950112998426	-0.5084435392459058	8.43769498715119e-14	1.7578531223231646e-11
ENSMUSG00000105950	85	-0.5600201874040058	-0.9495678694751193	7.83484388477973e-13	1.5067007470730248e-10
ENSMUSG00000040562	81	-0.40621191263198897	-0.6550795985973861	3.2220892620671293e-12	5.753730825119874e-10
ENSMUSG00000079165	85	-0.463322699069976	-0.9371974829717561	4.619082893952964e-12	7.698471489921607e-10
ENSMUSG00000032060	80	-0.5237838756758728	-0.920746815122457	5.822453630344171e-12	9.097583797412767e-10
ENSMUSG00000038738	103	-0.3468736622482544	-0.5872843071096692	3.2345015554824386e-11	4.756619934532998e-09
ENSMUSG00000091345	238	0.05281745602842418	0.08156935655359104	5.125466717714744e-11	7.118703774603811e-09
ENSMUSG00000071984	187	-0.06438068822026242	-0.09660553104774734	9.525480404448672e-11	1.2533526847958778e-08
ENSMUSG00000109279	95	-0.6499432153999792	-0.916493133012781	1.9243029392157496e-10	2.348631870995903e-08
ENSMUSG00000103976	94	-0.5164792351424679	-0.6500725322993839	1.9728507716365584e-10	2.348631870995903e-08
ENSMUSG00000049775	92	0.4956607252359376	0.827010834384277	2.2817925326990007e-10	2.592946059885228e-08
ENSMUSG00000040943	86	-0.5989029080839816	-0.929815653429882	3.814462079532177e-10	4.1461544342741054e-08
ENSMUSG00000023046	215	-0.04524448812007957	-0.07019999412969631	1.07470798926812e-09	1.1194874888209583e-07
ENSMUSG00000105263	125	-0.14482690766453749	-0.3240846278161511	1.2314500530408168e-09	1.2314500530408168e-07
ENSMUSG00000031538	96	0.28947045952081657	0.5117287680495275	2.7120007350944775e-09	2.6076930145139204e-07
ENSMUSG00000108884	83	0.052906504645943576	0.09288528870057344	5.92355831052771e-09	5.484776213451584e-07
ENSMUSG00000027322	188	0.13349745497107535	0.30100936108269294	6.38262687147062e-09	5.698773992384483e-07
ENSMUSG00000033715	95	0.6621489956974992	1.0294916757625734	6.786039841166769e-09	5.716060125227074e-07
ENSMUSG00000021702	177	-0.028592872619629145	-0.06297216820824361	6.8592721502724885e-09	5.716060125227074e-07
ENSMUSG00000097183	158	0.23781833350658288	0.41764389986726647	9.792657795770765e-09	7.897304674008681e-07
ENSMUSG00000064945	119	-0.4383591741323452	-0.6925369687572719	1.1054290927070554e-08	8.63616478677387e-07
ENSMUSG00000048373	218	0.16770717352628614	0.2934537768986062	1.454375886389414e-08	1.1017999139313743e-06
ENSMUSG00000103756	92	-0.3427577098831536	-0.5644635223503769	1.9366840686707576e-08	1.4240324034343807e-06
ENSMUSG00000054690	86	-0.0320093363523482	-0.055447597534058715	2.7825936999015255e-08	1.9875669285010896e-06
ENSMUSG00000056162	126	0.08321295939385863	0.15770078872928386	3.9328394763060714e-08	2.6731270275382214e-06
ENSMUSG00000036899	98	0.01598632317036377	0.03114020936630575	3.9562280007565676e-08	2.6731270275382214e-06
ENSMUSG00000025650	89	-0.6078370034694679	-0.966633642199825	4.781394491448765e-08	3.145654270689977e-06
ENSMUSG00000026602	175	0.06708552986383406	0.11708211831035308	6.134598007356828e-08	3.932434620100531e-06
ENSMUSG00000030218	149	0.14335445910692235	0.2811505968005042	6.768743332496996e-08	4.2304645828106224e-06
ENSMUSG00000095041	93	-0.3821727603673918	-0.5822748343740282	7.350785791171432e-08	4.383825137524767e-06
ENSMUSG00000044816	106	0.09733685776591339	0.21851057574595023	7.4107089131914e-08	4.383825137524767e-06
ENSMUSG00000020798	143	-0.15140432491898387	-0.28188705077995097	7.540179236542599e-08	4.383825137524767e-06
ENSMUSG00000102602	83	-0.7403996169567111	-1.1850738560164578	8.45453781428418e-08	4.80371466720692e-06
ENSMUSG00000119838	174	-0.2358117550611496	-0.5584951516465547	9.259945288331295e-08	5.144414049072941e-06
ENSMUSG00000023009	84	-0.48271132707595893	-0.7175424874411653	1.0631281022188688e-07	5.777870120754722e-06
ENSMUSG00000040441	234	-0.028258676407859715	-0.05443125481148313	1.1314413006502377e-07	6.018304790692754e-06
ENSMUSG00000038146	90	-0.5747194722294806	-0.987724520364857	1.227509051071607e-07	6.393276307664619e-06
ENSMUSG00000026417	94	0.1928095243871213	0.32740874937233655	1.5536469200050362e-07	7.926770000025695e-06
ENSMUSG00000023328	190	-0.14375942768529038	-0.2967766871150684	1.8862469042257857e-07	9.431234521128928e-06
ENSMUSG00000006362	155	-0.27772060118149905	-0.4838449801291885	2.0807091583030513e-07	1.0199554697563977e-05
ENSMUSG00000026154	82	0.5543743871152391	0.9766302785803387	2.1714061115840622e-07	1.043945245953876e-05
ENSMUSG00000087935	126	-0.4633569411933417	-0.8536593329599518	2.718474089169476e-07	1.2822990986648471e-05
ENSMUSG00000064604	134	-0.2861100070178504	-0.49402940423893094	3.286693229798132e-07	1.5216172360176538e-05
ENSMUSG00000050621	119	0.44678893685340865	0.6900934875120448	4.011143241999804e-07	1.823246928181729e-05
ENSMUSG00000046814	84	0.22456004805862767	0.43150293805532136	4.198438366964652e-07	1.8743028423949338e-05
ENSMUSG00000102555	86	-0.5906717486679556	-0.9787647801730353	4.396327650812992e-07	1.8973022444322936e-05
ENSMUSG00000050069	115	-0.016416198015213275	-0.03822186285901078	4.401741207082921e-07	1.8973022444322936e-05
ENSMUSG00000103146	94	-0.5130328233819447	-0.931396026418915	5.642190240573441e-07	2.39075857651417e-05
ENSMUSG00000021614	109	0.0035267740488054045	0.00767721584915911	5.894243383375297e-07	2.4559347430730405e-05
ENSMUSG00000028248	80	-0.6241969909518951	-1.0312940286218408	7.670401417358974e-07	3.094157981802452e-05
ENSMUSG00000109378	94	-0.30815880298614423	-0.6036665652945128	7.67351179487008e-07	3.094157981802452e-05
ENSMUSG00000035674	81	0.6162450551986703	1.0330624286708348	8.714051611402596e-07	3.4579569886518234e-05
ENSMUSG00000115161	101	-0.36895972266793287	-0.7563883588845298	9.066712999272752e-07	3.541684765340919e-05
ENSMUSG00000030337	84	-0.4589999709394752	-0.7861474164683739	1.1169799447596773e-06	4.2960767106141434e-05
ENSMUSG00000087881	93	-0.561666238307953	-1.0449284674098693	1.1960618665485256e-06	4.53053737328987e-05
ENSMUSG00000113196	120	-0.40308277793228575	-0.6754887675957965	1.2606209922605416e-06	4.6340728175065927e-05
ENSMUSG00000030123	99	-0.5662394195795051	-0.9677130419585352	1.274339158308102e-06	4.6340728175065927e-05
ENSMUSG00000020953	157	0.15928689092397724	0.23692695333846178	1.2790040976318195e-06	4.6340728175065927e-05
ENSMUSG00000072082	85	-0.3653100639581682	-0.7805937374452787	1.3905095407329426e-06	4.9661055026176525e-05
ENSMUSG00000020053	96	-0.22387894894927585	-0.32977612069953743	1.5847526760870423e-06	5.580115056644515e-05
ENSMUSG00000005125	91	0.1421316921710965	0.21330834895838424	2.340118109400713e-06	8.125410102085808e-05
ENSMUSG00000068587	84	0.3403499469161021	0.6960155285709326	2.5827146532542145e-06	8.844913196076077e-05
ENSMUSG00000035385	108	-0.09400702072307433	-0.20345722742630207	3.944613987116874e-06	0.00013180154492993998
ENSMUSG00000058927	223	0.23021469712257323	0.3190727037281361	3.954046347898199e-06	0.00013180154492993998
ENSMUSG00000091694	184	-0.06624828444328135	-0.15629271197370595	4.560321877566942e-06	0.00015001058807785994
ENSMUSG00000044645	303	0.17312872186303002	0.2615133632433238	5.679361146704309e-06	0.0001843948424254646
ENSMUSG00000026207	85	-0.2905172631144526	-0.47688542401473	5.7540357208951676e-06	0.00018442422182356305
ENSMUSG00000045996	85	0.4857476234436017	1.0501705294517951	5.924267758139479e-06	0.000187476827789224
ENSMUSG00000065016	91	-0.3961104989051822	-0.7144509802147277	6.215515108709546e-06	0.00019423484714717332
ENSMUSG00000058443	88	0.45349507331848005	0.9613966498676058	6.834352793694265e-06	0.00021093681462019335
ENSMUSG00000103869	86	-0.4488591268658637	-0.8159743979617188	7.106539217760499e-06	0.00021666278102928352
ENSMUSG00000066366	217	-0.021742835640906594	-0.04195002139011679	7.850869032544061e-06	0.0002364719588115681
ENSMUSG00000074521	250	0.13588960394263233	0.2677863785434788	9.336550869987192e-06	0.0002778735377972379
ENSMUSG00000087231	109	-0.2903058367228356	-0.5856031332606615	9.818571061304127e-06	0.00028878150180306253
ENSMUSG00000032198	81	-0.5134787470102318	-0.807002482063888	1.0688735642472302e-05	0.00031071905937419484
ENSMUSG00000034771	84	-0.2701342748478046	-0.5406761044208547	1.1498990753366911e-05	0.00033043076877491124
ENSMUSG00000108037	113	-0.14056678861379576	-0.23814694424639	1.1763402798736777e-05	0.00033418757950956756
