gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000078896	323.64920000731945	66.3373498916626	920.8644424438477
ENSMUSG00000120777	223.15320794656873	100.12925968170165	463.73392715454094
ENSMUSG00000078875	215.49641975015402	69.3855541229248	550.7016967773437
ENSMUSG00000006574	211.00829749554396	119.4442367553711	455.7450157165523
ENSMUSG00000076617	210.15187943726778	74.45406341552734	559.4552474975586
ENSMUSG00000069307	204.53054962679744	89.36721324920654	548.0080703735351
ENSMUSG00000035186	203.31042500585318	83.48635540008544	544.9694213867186
ENSMUSG00000099927	192.9178639370948	83.74457321166993	520.4256912231443
ENSMUSG00000027487	191.3776706531644	120.30637321472167	438.3911453247068
ENSMUSG00000057836	188.9217300824821	110.46734161376953	442.18463973999025
ENSMUSG00000073640	185.81764371320605	55.84220542907715	454.1838432312011
ENSMUSG00000094306	178.0360702360049	150.878914642334	415.7129203796386
ENSMUSG00000098306	174.17850137501955	115.23965301513672	365.88906555175737
ENSMUSG00000118734	170.39513145387173	122.86097145080566	414.2752685546875
ENSMUSG00000095616	167.56309789977968	82.16797122955322	463.9914245605469
ENSMUSG00000112324	163.92715905420482	83.36275596618653	395.63489151000977
ENSMUSG00000074634	163.0703701786697	94.60036926269531	356.4972747802733
ENSMUSG00000037548	146.330356284976	46.122982597351076	453.0559173583984
ENSMUSG00000098950	143.08545016869903	85.5968189239502	301.45492172241205
ENSMUSG00000101678	142.64016779884696	67.29153003692628	297.19666748046876
ENSMUSG00000107068	139.92390063405037	85.66919918060303	313.8215988159179
ENSMUSG00000078898	139.8579871505499	84.82428455352783	314.2695098876952
ENSMUSG00000095079	138.88410803303123	80.86002044677734	257.1007904052734
ENSMUSG00000099241	138.48050904273987	84.24854068756103	355.78637542724596
ENSMUSG00000102644	137.90785745717585	48.365233993530275	326.2841415405273
ENSMUSG00000071532	137.75742234662175	68.70032501220703	359.80836181640626
ENSMUSG00000110386	137.67653470579535	92.54234657287597	294.715380859375
ENSMUSG00000044645	137.37448036205024	92.93279857635498	310.6043296813965
ENSMUSG00000096768	135.77135574445128	120.61864681243897	255.66131591796875
ENSMUSG00000119286	134.07760173268616	110.08798465728759	292.9595550537107
ENSMUSG00000079363	133.13818878680468	22.727005004882812	394.0406982421875
ENSMUSG00000022504	131.8624440729618	50.11445379257202	367.30499267578125
ENSMUSG00000037563	131.12159018963575	57.137626552581786	259.8948043823242
ENSMUSG00000096852	129.7263751141727	76.66899108886719	311.23705444335934
ENSMUSG00000040564	126.59048649668694	84.04870643615723	227.79577102661133
ENSMUSG00000035202	125.12905694171786	87.25830936431885	236.73846702575682
ENSMUSG00000030680	121.76271199807525	87.46011524200439	293.2019523620605
ENSMUSG00000031380	121.51591325178742	87.03450832366943	246.47522087097158
ENSMUSG00000079362	118.95193201303482	52.46623420715332	346.587215423584
ENSMUSG00000039639	117.91454018699005	39.07699546813965	342.6941589355467
ENSMUSG00000078894	116.85194970294833	91.78564434051513	298.18705596923826
ENSMUSG00000040270	115.88467834889889	63.773128509521484	260.9712516784668
ENSMUSG00000070645	114.98336853086948	58.83309059143067	239.85464210510253
ENSMUSG00000117748	114.3936124611646	79.85478763580322	236.82983589172355
ENSMUSG00000001349	114.30308505520225	88.53530559539794	232.26602859497066
ENSMUSG00000079357	112.10074369050562	50.68181610107422	265.6839469909668
ENSMUSG00000067149	111.83425858616829	55.03196144104004	236.12969093322752
ENSMUSG00000076609	111.69407549872994	58.965688133239745	246.1925781249999
ENSMUSG00000084803	111.53499730536714	71.93516464233399	251.64608802795405
ENSMUSG00000067736	111.24674708582461	60.5058515548706	319.356689453125
ENSMUSG00000094932	109.35627808049321	77.19823150634765	235.80133628845206
ENSMUSG00000043144	108.78640793450177	77.55553302764892	257.757038116455
ENSMUSG00000074151	107.8933143094182	35.04612340927124	324.2266952514648
ENSMUSG00002075625	107.62162831239402	82.18089771270752	201.4728046417236
ENSMUSG00000119206	107.0181333757937	61.39605312347412	305.55031356811514
ENSMUSG00000116358	106.54895878583193	68.38691902160645	218.834373474121
ENSMUSG00000105096	106.50658322870731	37.101886653900145	304.71216506958007
ENSMUSG00000026064	106.15257327631116	50.38844966888428	284.9197898864746
ENSMUSG00000092746	105.9873518049717	52.395585441589354	218.73932380676266
ENSMUSG00000009772	105.12649503722787	67.86591453552246	233.8690444946289
ENSMUSG00000119670	103.59316781163216	55.14331588745117	280.02250823974606
ENSMUSG00000032554	103.5518568046391	53.828891849517824	233.92001800537105
ENSMUSG00000074521	103.05288330465555	72.9454267501831	198.23042373657216
ENSMUSG00000058927	103.03177923709154	48.5530891418457	215.5802639007568
ENSMUSG00000074527	102.32305131852627	84.12194061279297	229.60156478881828
ENSMUSG00000118864	101.19029711931944	50.99996643066406	290.3425048828125
ENSMUSG00000081604	100.21317653357983	41.34100818634033	238.80347595214843
ENSMUSG00000034205	99.47918577119708	53.46898527145386	194.4429473876953
ENSMUSG00000078921	99.10108455270529	24.597954082489014	301.85756759643556
ENSMUSG00000078193	98.70554059837013	75.63391437530518	197.01672439575194
ENSMUSG00000040033	98.50949791073799	51.82182579040527	276.43366088867185
ENSMUSG00000025479	98.41684081405401	70.95933971405029	195.34811630249015
ENSMUSG00000037053	98.37435641745105	78.3902759552002	185.0041324615478
ENSMUSG00000066632	98.36802816390991	71.71081829071045	227.61871986389158
ENSMUSG00000095648	97.86542739300057	67.45307064056396	249.481394958496
ENSMUSG00000031253	97.18808012083173	57.320794105529785	230.5387229919433
ENSMUSG00000053317	97.13559046387672	36.039752864837645	183.68319511413574
ENSMUSG00000071005	96.93059992790222	82.64232482910157	180.84831886291505
ENSMUSG00000029372	96.78703009337187	81.52301788330078	227.93994941711415
ENSMUSG00000056116	96.72166265174747	55.24682741165161	206.71223678588862
ENSMUSG00000118653	96.48718922957778	64.31783294677734	207.2173099517821
ENSMUSG00000024338	96.30570512264967	53.25746536254883	289.9677108764648
ENSMUSG00000048373	96.08978044986725	63.96119918823242	161.19031219482412
ENSMUSG00000044313	94.59182791784406	44.69867515563965	235.187886428833
ENSMUSG00000070427	94.33553536608815	40.03296937942505	249.58010864257812
ENSMUSG00000064220	93.80767127871513	45.017497539520264	181.1841278076172
ENSMUSG00000098934	93.39381385594606	40.61138658523559	252.71884193420405
ENSMUSG00000058385	93.21757720503956	53.24060583114624	180.35697479248046
ENSMUSG00000021765	93.21300879865885	75.4473524093628	199.1758438110351
ENSMUSG00000038567	92.80912053771317	59.486412811279294	273.64472198486317
ENSMUSG00000069874	92.44796528667212	26.288818264007567	276.2377098083496
ENSMUSG00000053977	92.43235725164413	57.270818424224856	255.4985275268554
ENSMUSG00000042793	92.34063928574324	55.29988746643066	212.7619464874267
ENSMUSG00000073421	92.23816126585007	33.480757331848146	217.4351043701172
ENSMUSG00000109814	92.18388244137168	53.062471103668216	204.53907585144043
ENSMUSG00000021943	91.64005351252854	67.7467306137085	199.01891365051264
ENSMUSG00002075983	90.8533463217318	66.15423164367675	177.37337532043455
ENSMUSG00000006362	90.31431135907769	67.77281093597412	182.9872646331787
ENSMUSG00000037321	90.12844413518906	22.084987354278564	285.6194023132324
ENSMUSG00000019122	90.06560610700399	45.91717529296875	205.47053756713856
ENSMUSG00000087141	89.70702486112714	72.31421089172363	173.27073669433594
ENSMUSG00000028270	88.05788895487785	31.60248656272888	246.41745872497555
ENSMUSG00000019577	87.94142946787179	45.9798810005188	197.0127849578857
ENSMUSG00000045680	87.77147668227553	44.80113983154297	227.06629409790028
ENSMUSG00000025780	87.52855155616999	54.88928623199463	165.35358390808105
ENSMUSG00000012017	86.26100853085518	55.749643325805664	153.7918701171875
ENSMUSG00000078853	85.97309563308954	25.456283617019654	258.4208366394043
ENSMUSG00000021250	85.85897120833397	47.39395256042481	186.63226127624498
ENSMUSG00000081058	85.80365214683115	64.43986644744874	191.24929199218744
ENSMUSG00000029561	85.78844534233212	34.13614091873169	265.4044723510742
ENSMUSG00000089960	85.37063145637512	52.9791277885437	190.78246612548824
ENSMUSG00000067235	85.32014229521155	43.6691276550293	160.2715503692626
ENSMUSG00002076451	84.89854250848293	60.34442720413208	168.12533531188956
ENSMUSG00000100210	84.47739042341709	39.9980637550354	138.78156471252439
ENSMUSG00000002250	84.45798449218273	38.84655475616455	170.4499393463134
ENSMUSG00000038007	84.27485320903361	46.99984245300293	213.95193748474117
ENSMUSG00000043496	84.05936298891902	65.71436023712158	132.86099700927733
ENSMUSG00000095545	83.89384034834802	74.03443145751953	199.2451358795166
ENSMUSG00000040441	83.68218706920743	73.06381111145019	178.81074104309062
ENSMUSG00000104273	83.30256845802069	55.25022583007812	184.45877609252926
ENSMUSG00000006724	82.58370779082179	56.17585458755493	187.79448127746574
ENSMUSG00000066842	82.45757667720318	48.25020666122437	197.77695579528807
ENSMUSG00000073125	82.23395108710974	64.3712350845337	171.79820213317865
ENSMUSG00000090168	82.06909184902906	43.581661224365234	168.96258354187
ENSMUSG00000032744	82.04055847600102	51.549614143371585	172.023677444458
ENSMUSG00000039579	82.03535330295563	54.27778463363647	192.3127799987793
ENSMUSG00000078922	81.91086375713348	28.378962373733522	257.0408203125
ENSMUSG00000033880	81.77898889034986	33.844489860534665	228.56053161621094
ENSMUSG00000010607	81.5777617096901	31.194959831237792	140.7892120361327
ENSMUSG00000048424	81.26306404359639	36.7555027961731	236.06426162719725
ENSMUSG00000117879	81.14049169421196	35.935606956481934	175.52814064025878
ENSMUSG00000061100	81.1398272626102	71.29801177978516	142.51455726623536
ENSMUSG00000029368	81.1261985655874	46.823701000213624	189.59268569946283
ENSMUSG00000104713	81.01267610117793	27.124686574935915	253.73680114746094
ENSMUSG00000064080	80.99760220572352	58.42170686721802	172.88457450866696
ENSMUSG00000057863	80.67409113049507	34.77049961090088	135.4874771118164
ENSMUSG00000028553	80.60333079472184	50.352510929107666	161.5084087371826
ENSMUSG00000046879	80.25191510468721	26.71990203857422	251.44493980407714
ENSMUSG00000069008	80.05838790908456	66.72394752502441	172.10300865173338
ENSMUSG00000073418	79.72366149351001	32.397816848754886	210.72833251953125
ENSMUSG00000032528	79.64833954162896	44.1892110824585	164.40529136657696
ENSMUSG00000006154	79.50348691642284	67.74959583282471	178.40982589721665
ENSMUSG00000029752	79.44478919683024	50.446865463256835	179.03760261535643
ENSMUSG00000044156	79.31525498256087	59.02828683853149	165.1113040924072
ENSMUSG00000049511	79.23777338117361	44.135608196258545	208.01128273010252
ENSMUSG00000100975	78.73884604033083	51.711528587341306	181.9762325286865
ENSMUSG00000030513	78.71034498885274	48.602026557922365	154.85307006835936
ENSMUSG00000069792	78.55395849049091	43.8593186378479	170.8167297363281
ENSMUSG00000044749	78.52141267061234	47.83300647735596	153.879190826416
ENSMUSG00000039037	78.23038263618946	53.514383697509764	148.84006118774403
ENSMUSG00000027676	77.85041681304574	63.03946943283081	160.5896743774414
ENSMUSG00000078606	77.5571108944714	22.45768666267395	227.18139305114744
ENSMUSG00000039058	77.46510127931833	57.034753227233885	152.7171504974365
ENSMUSG00000071177	76.9742792006582	44.249149322509766	171.64178886413572
ENSMUSG00000067455	76.91658301651478	42.146719741821286	148.60106048583984
ENSMUSG00000025498	76.84986123628914	43.52626867294312	227.61848258972162
ENSMUSG00000102918	76.76466781646013	38.83105421066284	137.41314888000483
ENSMUSG00000001943	76.72142788022757	42.26036729812622	156.0927753448486
ENSMUSG00000121784	76.25653247535229	33.592396926879886	142.46102905273438
ENSMUSG00000049892	76.23153598234057	42.54882316589356	196.2491500854492
ENSMUSG00000028337	76.0398515611887	37.77376356124878	197.63266220092768
ENSMUSG00000033307	75.88443613052368	37.469692611694335	127.78828411102293
ENSMUSG00000078920	75.76899456977844	30.71811819076538	213.17321815490723
ENSMUSG00000076437	75.7563004270196	30.627658700942995	135.3135986328125
ENSMUSG00000028088	75.71832931041718	45.93483209609985	168.2582695007324
ENSMUSG00000024164	75.71390646323562	50.96664628982544	162.98881454467772
ENSMUSG00000063556	75.66257632523775	52.42293090820313	156.69274673461913
ENSMUSG00000054072	75.51553436554968	23.80805435180664	232.417943572998
ENSMUSG00000026602	75.4844947680831	65.51593017578125	140.61484374999998
ENSMUSG00002076809	75.37268575653434	41.764852619171144	139.4288024902343
ENSMUSG00000053141	75.28138916194439	51.65417795181274	217.97342796325674
ENSMUSG00000069273	75.02830833941698	37.08356599807739	122.80393943786613
ENSMUSG00000054052	74.99853610619903	43.27742004394531	163.49669036865234
ENSMUSG00000040950	74.95243618451059	53.5559287071228	152.74823112487792
ENSMUSG00000043621	74.93741055577993	30.836306476593016	184.02299652099606
ENSMUSG00000018830	74.92215894535184	46.483328342437744	129.05234107971188
ENSMUSG00000026043	74.88423938304186	39.012020874023435	150.27646408081054
ENSMUSG00000121782	74.47415032982826	33.34528579711914	132.16358337402337
ENSMUSG00000065701	74.384192481637	50.62406854629516	147.72840881347656
ENSMUSG00000035699	74.36339278705418	48.68416337966919	167.42027168273924
ENSMUSG00000025743	74.30513874441385	37.928321552276614	146.8213745117187
ENSMUSG00000086266	74.16881549358368	52.09687929153442	163.5476898193359
