gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000078875	297.4391485899687	175.92116470336913	539.5940841674804
ENSMUSG00000002250	293.64451265335083	81.03339710235596	859.2046508789062
ENSMUSG00000030680	257.64772364869714	150.3543685913086	573.0009735107418
ENSMUSG00000021250	240.47230070829391	113.11270523071289	678.3107086181641
ENSMUSG00000084803	224.2686279565096	169.55104064941406	465.85520935058565
ENSMUSG00000040564	223.58582369610667	156.02875366210938	451.8195518493652
ENSMUSG00000029368	221.55788134783506	75.55697269439698	521.0441589355469
ENSMUSG00000095648	220.2177110351622	138.71418800354004	375.82726898193357
ENSMUSG00000112324	208.4416648298502	141.53575439453124	454.5880256652826
ENSMUSG00000029752	205.97998737171292	99.22145195007325	553.886799621582
ENSMUSG00000078880	201.19940702989697	109.54112758636475	470.47955322265625
ENSMUSG00000119286	199.5747757218778	110.11118640899659	357.4986915588378
ENSMUSG00000074527	196.305833555758	118.7999168395996	455.8649902343748
ENSMUSG00000038155	194.00499778613448	134.54437179565429	385.27523269653295
ENSMUSG00000074634	193.18612340837717	171.4304229736328	423.6503372192383
ENSMUSG00000083012	189.49780293554068	89.88947734832763	518.3727569580076
ENSMUSG00000044645	182.39054429531097	101.85354099273681	419.6697769165038
ENSMUSG00000034785	182.32081409543753	124.10512275695801	397.1790245056152
ENSMUSG00000043144	180.61559622362256	104.94839324951172	443.57256698608387
ENSMUSG00000095079	180.41194539517164	135.60512084960936	341.59157638549794
ENSMUSG00000027487	179.1241918988526	99.95645427703857	430.2059257507324
ENSMUSG00000102644	178.9357968568802	100.60712356567383	465.2873840332031
ENSMUSG00000070469	177.59753467142582	138.668505859375	310.0978538513183
ENSMUSG00000053141	177.58051673322916	82.1675889968872	410.4673019409177
ENSMUSG00000037411	176.7302237302065	112.2347002029419	497.1043006896972
ENSMUSG00000069008	175.4388373605907	141.9192729949951	301.3481376647949
ENSMUSG00000099927	174.09078717138618	75.555859375	535.5747192382812
ENSMUSG00000100975	171.081803644076	130.6921844482422	372.43224029541
ENSMUSG00000074768	168.8739958293736	114.95599594116212	341.61641616821277
ENSMUSG00000078122	168.46412759274244	49.085046005249026	462.50613632202146
ENSMUSG00000116358	167.96182247251272	120.0883903503418	390.44061279296875
ENSMUSG00000067736	167.8969142222777	82.85082817077637	347.4022239685054
ENSMUSG00000056501	167.41126479953527	72.99759178161621	430.2089370727537
ENSMUSG00000030256	166.35431630164385	58.51771926879883	437.60975646972656
ENSMUSG00000066632	163.69849661178887	137.71229858398436	284.7518119812011
ENSMUSG00000073125	163.45227423124015	163.44854812622071	340.2965446472167
ENSMUSG00000091021	163.1261817291379	93.16778144836425	358.2072601318354
ENSMUSG00000090165	162.31493609398603	142.89449043273925	359.73186035156243
ENSMUSG00000038393	162.1083866339177	101.97382678985596	421.198526763916
ENSMUSG00000032578	160.94001857936382	66.43753280639649	487.622565460205
ENSMUSG00000073530	160.14169412851334	130.38119506835938	279.58019561767566
ENSMUSG00000040584	159.7079325169325	128.87278747558594	288.65588455200196
ENSMUSG00000118653	159.2740408461541	61.016197681427	397.78313140869136
ENSMUSG00000058297	158.43485947698355	69.0034912109375	352.52087249755857
ENSMUSG00000109814	157.03742583096027	126.01087188720703	319.4616333007813
ENSMUSG00000040715	156.79444132512435	83.88750438690185	365.4594871520993
ENSMUSG00000023034	155.49098508059978	111.79387226104737	267.74620361328124
ENSMUSG00000022949	154.55254919454455	49.960457229614256	418.1659454345703
ENSMUSG00000027360	152.6455624885857	57.62873077392578	420.7553100585937
