gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000094932	382.5746945347637	123.2709363937378	954.8678955078124
ENSMUSG00000027487	310.5610916111618	226.99545555114747	468.7465576171874
ENSMUSG00000094306	293.3275495544076	155.92217903137208	746.9474487304688
ENSMUSG00000099927	250.05885653197765	173.6262493133545	468.7094139099121
ENSMUSG00000073125	233.0237847752869	155.98789024353027	521.1894119262695
ENSMUSG00000120777	231.59844738990068	209.5529327392578	556.1568740844725
ENSMUSG00000095616	225.9846173375845	81.12378387451172	647.0830566406249
ENSMUSG00000074634	217.48122808337212	112.5608139038086	497.2160804748534
ENSMUSG00000057836	216.42912082374096	120.7375259399414	438.2113166809081
ENSMUSG00000110386	204.6811208128929	138.62286148071288	544.0705718994141
ENSMUSG00000044645	187.41498039569706	84.41938591003418	483.3348648071289
ENSMUSG00000098306	181.37083382159472	141.655037689209	517.8389450073239
ENSMUSG00000074527	180.0332306548953	142.3589958190918	522.1061614990234
ENSMUSG00000091345	176.0442714029923	77.39389286041259	469.1687644958495
ENSMUSG00000070645	172.00410719960928	115.47670803070069	307.4272766113281
ENSMUSG00000111497	171.40888817608356	97.33154315948487	336.8236373901366
ENSMUSG00000095545	170.15014681220055	77.56015224456787	371.2028938293457
ENSMUSG00000071532	169.9464666247368	98.2841667175293	371.2651809692382
ENSMUSG00000117748	163.8054814459756	86.38497161865234	311.33931808471675
ENSMUSG00000102644	159.59567953832448	95.16464977264404	337.83548507690426
ENSMUSG00000058927	158.99479501880705	102.68306140899658	311.7707580566406
ENSMUSG00000078898	157.47277857549489	90.43575267791748	404.60851593017526
ENSMUSG00000073640	148.5636818446219	73.05349025726318	333.73725280761715
ENSMUSG00000066632	146.34158731624484	77.55800113677978	281.9523323059081
ENSMUSG00000023046	146.2388030923903	100.11185474395752	314.1062217712402
ENSMUSG00000107068	146.1789683252573	110.1076904296875	295.1050659179687
ENSMUSG00000099241	145.42549888789654	101.30535507202148	284.3229850769042
ENSMUSG00000078875	143.7385558821261	107.26745128631592	378.13023376464844
ENSMUSG00000112324	141.3499109596014	87.65068359375	375.6736351013182
ENSMUSG00000078880	140.62624619342387	78.622513961792	278.6213073730469
ENSMUSG00000071984	140.06185791362077	98.75688171386719	286.57846145629884
ENSMUSG00000019577	135.34750297665596	85.94343452453613	296.6821395874023
ENSMUSG00000083012	133.96175875887275	89.15164947509766	271.7088989257812
ENSMUSG00000026064	133.4997075169813	81.61257247924804	298.34069061279297
ENSMUSG00000074521	133.34922948479652	83.81516151428222	236.83884391784665
ENSMUSG00000069307	127.10072133224458	62.68382816314697	306.10071029663084
ENSMUSG00000118841	126.07809501700103	97.04081497192382	307.37526702880854
ENSMUSG00000025479	125.50663444213569	71.21066570281982	266.64099197387674
ENSMUSG00000030680	124.9544011503458	70.53476028442383	272.3172348022461
ENSMUSG00000040441	124.51993186026812	74.61483802795411	260.4169563293455
ENSMUSG00000076617	123.5178036428988	90.75217552185059	254.6080680847167
ENSMUSG00000048373	123.1541525349021	68.8708345413208	241.31966896057125
ENSMUSG00000092746	120.71447690576315	76.67374153137207	267.8115211486816
ENSMUSG00000039519	120.28139504417777	70.5275161743164	233.30969886779764
ENSMUSG00000078894	120.2483472386375	101.00193138122559	328.48127975463865
ENSMUSG00000096852	116.72888994216919	78.71626262664795	257.9386291503906
ENSMUSG00000027840	116.43095774948597	44.719844818115234	255.49990768432605
ENSMUSG00000098950	115.8470470495522	73.08331661224365	208.95451011657713
ENSMUSG00000118653	114.67003898927942	103.89667377471923	233.08957023620601
ENSMUSG00000038567	114.14153004437685	63.214752960205075	240.2852802276611
ENSMUSG00000033852	113.32977713132277	92.19281635284423	240.62718124389642
ENSMUSG00000100975	112.26476497203112	84.44990634918213	319.3391860961914
ENSMUSG00000105954	110.38594171777368	81.43883514404297	222.53167457580565
ENSMUSG00000020953	109.88077788800001	80.19225463867187	214.15595512390135
ENSMUSG00000043144	109.87107878550887	76.47282066345215	251.37317314147947
ENSMUSG00000058297	106.65793286636472	80.214280128479	291.163621520996
ENSMUSG00000023328	106.49915244430304	78.073895072937	201.4182891845703
ENSMUSG00000021702	106.39720755070448	66.07994842529297	277.2884544372558
ENSMUSG00000119286	106.1792820058763	81.46347675323486	211.49374656677244
ENSMUSG00000079363	105.73852006345987	44.7296781539917	220.4525604248047
ENSMUSG00000096768	105.66229116171598	61.089505481719975	247.6219058990477
ENSMUSG00000119873	105.50357192009687	77.42183456420898	247.00321159362792
ENSMUSG00000024164	105.50156150013208	71.11524658203125	236.43753128051756
ENSMUSG00000078193	105.1386083830148	83.61852779388428	272.1689514160156
ENSMUSG00000067736	105.06786161847413	57.250079822540286	224.70579032897948
ENSMUSG00000107383	104.55237309634686	43.366452026367185	221.03278388977043
ENSMUSG00000025481	104.05675106681883	57.79542665481567	226.98646545410156
ENSMUSG00000038155	104.02058313786983	76.16836128234863	314.4267250061033
ENSMUSG00000044313	103.8948978856206	75.72749996185303	205.8955604553222
ENSMUSG00000006362	103.2841576822102	43.11982345581055	259.4444885253906
ENSMUSG00000026602	102.97444592416286	76.82799530029297	186.69507217407215
ENSMUSG00000071637	102.77355682849884	64.2588041305542	253.94981880187964
ENSMUSG00002075625	100.8633902091533	71.42013797760009	183.89009170532225
ENSMUSG00000073418	100.78011061996222	75.00675182342529	199.73949356079098
ENSMUSG00000120233	100.76857256516814	90.07184505462646	248.011640548706
ENSMUSG00000095648	100.74270552583039	75.94536190032959	314.8587081909173
ENSMUSG00000092595	100.51114191114902	86.7596378326416	246.59353790283194
ENSMUSG00000070469	100.3109873868525	64.39575204849243	237.7310348510742
ENSMUSG00000040033	99.48545548319817	50.30200242996216	238.78113708496085
ENSMUSG00000006154	99.25182220619172	59.747844505310056	229.0634307861328
ENSMUSG00000001930	99.19806979224086	71.79326610565185	270.8767906188964
ENSMUSG00000066366	99.18129218369722	45.84397249221802	197.77453689575194
ENSMUSG00000101678	99.18109826371074	87.96566772460938	210.66364822387686
ENSMUSG00000059325	99.09693025052547	39.1744270324707	275.9947509765625
ENSMUSG00000084803	99.01510277017951	51.4872932434082	253.43270988464354
ENSMUSG00000070427	98.66270358860493	41.55090065002442	234.25742759704582
ENSMUSG00000040584	98.59572044759989	51.417713737487794	194.81798896789545
ENSMUSG00000040270	98.13956465572119	83.22297878265381	227.11557807922358
ENSMUSG00000063415	97.9934478700161	75.45242309570312	202.90176544189453
ENSMUSG00000067780	97.71432736515999	90.9798355102539	274.3768829345702
ENSMUSG00000006574	97.6873446945101	61.59541912078858	193.59216384887674
ENSMUSG00000015962	97.68144100904465	68.23852767944337	162.59873542785644
ENSMUSG00000118936	97.03876736015081	45.26981182098389	237.9779857635498
ENSMUSG00000013415	96.66941772773862	67.13199214935302	215.8406558990478
ENSMUSG00000119262	96.07683463953435	66.29373931884766	207.4217849731444
ENSMUSG00000098934	95.90160078927875	59.08927955627441	209.67173767089832
ENSMUSG00000030218	95.2491903603077	45.432387351989746	216.48923530578602
ENSMUSG00000037563	95.1064863614738	49.622757244110105	237.39122505187962
ENSMUSG00000097183	95.0639390386641	55.43440752029419	213.68217811584458
ENSMUSG00000053977	95.00118743255734	65.00419540405274	256.61376037597654
ENSMUSG00000030786	94.99478404968977	71.95407218933106	190.54730758666986
ENSMUSG00000116358	94.71801711339504	67.2546594619751	246.17343101501456
ENSMUSG00000022893	94.62224784120917	64.86616401672363	181.11903495788573
ENSMUSG00000035699	94.49314940162003	65.39851379394531	201.60664825439449
ENSMUSG00000066842	93.72165091335773	91.7240701675415	210.44816627502442
ENSMUSG00000040715	93.21331479400396	63.69565200805664	210.5237369537351
ENSMUSG00000037411	93.17267880216241	55.27075929641724	245.22880096435546
ENSMUSG00000089774	93.12784368544817	59.94073438644409	177.6360034942626
ENSMUSG00000019894	92.48577667586505	40.64541053771973	184.27087631225564
ENSMUSG00000110234	92.24815296381712	40.17364501953125	205.14447059631345
ENSMUSG00000047379	91.8651965893805	61.469512939453125	209.7505802154541
ENSMUSG00000005413	91.55068788304925	61.66734313964844	185.83266105651842
ENSMUSG00000061100	91.53410494700074	67.76870536804199	189.2987579345703
ENSMUSG00000035202	91.24054404627532	77.13537864685058	251.28736610412597
ENSMUSG00000064604	91.17773044109344	58.90285120010376	158.6290740966797
ENSMUSG00000010651	90.6854324825108	54.80578031539917	184.3477210998535
ENSMUSG00000106867	90.29024758189917	74.8031997680664	183.7743133544922
ENSMUSG00000063556	89.72312648966908	42.2992919921875	174.24529380798324
ENSMUSG00000053141	89.66802887246013	58.352613830566405	246.26587448120114
ENSMUSG00000118734	89.64517094939947	70.64537162780762	237.14814872741695
ENSMUSG00000074151	89.44256345555186	35.789966106414795	192.51684608459462
ENSMUSG00000020798	89.08274549245834	55.729613304138184	172.9797740936279
ENSMUSG00000064945	88.91961522400379	41.53608961105347	184.95512504577633
ENSMUSG00000028989	88.60452178865671	58.826271057128906	219.49805450439436
ENSMUSG00000065701	88.08207032829523	43.08165140151978	201.06293067932117
ENSMUSG00000119648	87.98282186407596	67.1339246749878	169.8625465393066
ENSMUSG00000119640	87.86724349111319	63.48358793258667	185.60914115905751
ENSMUSG00000054555	87.62313650874421	44.79800958633423	170.15666313171386
ENSMUSG00000029188	87.40333553403616	46.71218986511231	165.4966728210449
ENSMUSG00000119761	87.19897803291678	71.76585388183594	193.83917579650878
ENSMUSG00000029417	87.04661203827709	39.27213830947876	174.98704071044918
ENSMUSG00000022304	86.77643191069365	56.28612365722656	201.9139404296875
ENSMUSG00000024011	86.49746453762054	60.81599473953247	156.9347053527831
ENSMUSG00000086266	86.45853607915342	63.184803295135495	178.90891914367674
ENSMUSG00000028337	86.45520222373307	57.93430347442627	182.45805664062493
