gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000084803	349.36254531890154	202.49508781433104	703.4057495117186
ENSMUSG00000039519	308.80145370052196	148.66342582702637	914.2901733398436
ENSMUSG00000027487	298.6325188204646	213.79060897827148	587.4801025390625
ENSMUSG00000078898	296.11874996870756	153.47837448120117	822.9651779174804
ENSMUSG00000110386	282.3398536890745	149.3876953125	555.2813812255857
ENSMUSG00000117748	254.69526528567076	122.6476432800293	605.8452224731445
ENSMUSG00000053977	249.3864458054304	95.72792625427246	645.6149200439453
ENSMUSG00000078894	246.2308665663004	106.3280258178711	699.9582763671874
ENSMUSG00000078875	240.19568892382085	197.74051170349122	533.9768997192381
ENSMUSG00000120777	236.64680279046297	182.95629348754883	449.4993759155272
ENSMUSG00000069008	235.0701882597059	150.54998474121095	526.9460922241209
ENSMUSG00000009772	230.1322663873434	166.77244148254394	425.4993255615234
ENSMUSG00000002250	228.68890385329723	103.59577941894531	503.71446075439445
ENSMUSG00000066632	220.4103435575962	169.16503410339357	494.8816223144531
ENSMUSG00000087141	218.0789859816432	154.01300392150878	375.2627845764159
ENSMUSG00000029368	215.75958044081926	168.82923851013183	411.1122985839843
ENSMUSG00000053852	209.97056820243597	125.96707305908203	396.06432189941404
ENSMUSG00000074634	209.22188638150692	164.0827377319336	377.7468208312988
ENSMUSG00000102644	208.00612456072122	158.140380859375	440.2764389038082
ENSMUSG00000057036	206.49457179009914	38.05469512939453	609.1059036254883
ENSMUSG00000095545	199.01019892841578	166.423583984375	375.13008651733395
ENSMUSG00000095648	195.29755439050496	152.59039306640625	459.4893699645996
ENSMUSG00000071532	195.2907780520618	128.6214973449707	499.59841079711913
ENSMUSG00000094932	194.815644165501	74.80556869506836	504.9207054138183
ENSMUSG00000095675	193.32473741099238	113.11025104522705	444.05093765258783
ENSMUSG00000100975	192.18029088526964	93.90197849273682	468.9530967712398
ENSMUSG00000096596	191.11357585713267	113.0535436630249	438.9068466186523
ENSMUSG00000074527	187.42192016355693	161.2289951324463	438.2398452758786
ENSMUSG00000118653	185.66034500673413	89.92796154022217	419.3697799682617
ENSMUSG00000063415	183.53222703188658	135.67299995422363	331.07356796264645
ENSMUSG00000038224	183.1311200466007	97.18470039367676	404.13652420043945
ENSMUSG00000070348	181.26602543890476	112.8240400314331	368.77142944335924
ENSMUSG00000039542	180.90716910362244	144.03483963012695	304.2791671752929
ENSMUSG00000028337	180.08546228706837	139.3907096862793	293.29593353271486
ENSMUSG00000071178	176.8716764403507	148.50383071899415	329.60004348754876
ENSMUSG00000070469	174.8814477659762	91.17672920227051	361.4150749206542
ENSMUSG00002075625	174.85759238153696	134.8088134765625	349.5842628479002
ENSMUSG00000035202	172.67237522639334	119.47582893371582	386.7695007324219
ENSMUSG00000107068	172.57824259763584	153.029296875	389.01192932128885
ENSMUSG00000044645	172.3627139851451	132.76241569519044	321.5575416564941
ENSMUSG00000095079	172.0474876947701	112.55913009643555	357.33673248291007
ENSMUSG00000006724	171.07351826876402	104.04569931030274	376.15604019165033
ENSMUSG00000040584	170.88584637641907	111.73310432434081	310.9329360961914
ENSMUSG00000025481	170.51202203333378	127.98095302581787	361.49935073852527
ENSMUSG00000098306	170.40224935486913	133.243896484375	325.63248977661124
ENSMUSG00000039579	169.16934650950134	123.40322837829589	288.65325088500975
ENSMUSG00000098950	167.35186075046659	129.66481018066406	367.6494689941404
ENSMUSG00000043496	167.18719670176506	134.50274620056152	284.7128639221191
ENSMUSG00000033831	166.35557186417282	123.06347484588623	315.6600105285644
ENSMUSG00000112324	165.36023120954633	101.07034263610839	377.56353073120096
ENSMUSG00000030680	163.65900478884578	130.08755798339843	402.29432754516597
ENSMUSG00000067736	163.13500002026558	134.87701416015625	347.1692733764648
ENSMUSG00000073418	162.4865309819579	127.29086189270019	330.800118255615
ENSMUSG00000034205	160.95233814418316	103.7776418685913	281.78952484130855
ENSMUSG00000022949	160.56754910573363	73.15296249389648	329.37261886596673
ENSMUSG00000119873	160.5488656423986	48.7414963722229	434.47918624877923
ENSMUSG00000021135	160.40831783413887	112.85078735351563	273.47738265991205
ENSMUSG00000056328	160.30203388631344	112.97061042785644	264.74574432373043
ENSMUSG00000090165	160.0982014425099	119.94689044952392	351.45443878173825
ENSMUSG00000026064	159.38587615266442	138.60224227905275	324.42700653076156
ENSMUSG00002075983	158.84098256751895	137.74473876953124	293.09416961669916
ENSMUSG00000111497	158.70976666361094	105.25716228485108	306.5798110961914
ENSMUSG00000078880	157.28383411094546	132.1757785797119	358.23136138915993
ENSMUSG00000021250	156.6601418145001	108.80681018829345	302.44429626464836
ENSMUSG00000099241	155.81098998337984	110.8587604522705	269.7575103759765
ENSMUSG00000032554	155.6033274848014	77.41365203857421	303.9644050598142
ENSMUSG00000109814	154.80245979130268	109.88521385192871	336.4767158508301
ENSMUSG00000073640	153.40951960813254	93.24350967407227	397.78534774780275
ENSMUSG00000028553	153.13539166003466	111.08858394622803	253.136498260498
ENSMUSG00000005413	152.72727280296385	118.80887451171876	288.2693977355957
ENSMUSG00000058914	151.65884314104915	88.20362930297851	343.35507278442367
ENSMUSG00000058297	151.41517248377204	122.91591129302978	365.4892807006836
ENSMUSG00000026042	151.1875012665987	63.066328620910646	409.34881591796875
ENSMUSG00000095616	150.62196170911193	104.34902572631836	330.390362548828
ENSMUSG00000040270	150.34564114455134	92.6400182723999	302.1171913146971
ENSMUSG00000054520	149.77841402590275	85.62447700500488	340.9836936950683
ENSMUSG00000101678	148.5948714017868	101.10470714569092	347.8429260253905
ENSMUSG00000048373	148.53343677520752	120.41630554199219	265.6059944152832
ENSMUSG00000027360	147.54804519936442	93.89261493682861	312.6452064514159
ENSMUSG00000058927	146.61407170072198	128.07584400177	314.7320068359373
ENSMUSG00000073125	145.73328278400004	110.62638854980469	302.8673805236815
ENSMUSG00000081604	145.10489014536142	62.215528869628905	388.5594001770019
ENSMUSG00000029752	145.08508109953254	84.13318195343018	289.2137313842773
ENSMUSG00000037465	144.83234709501266	101.21962871551514	314.0050674438475
ENSMUSG00000053141	144.67302329093218	117.58397979736328	295.81997604370116
ENSMUSG00000027840	144.33209443464875	117.43757858276368	266.199185180664
ENSMUSG00000057836	144.29484794661403	128.33961029052733	290.0105354309082
ENSMUSG00002076451	143.5031773261726	128.55614624023437	268.3148078918457
ENSMUSG00000048782	143.41491523385048	84.89078350067139	282.0247062683103
ENSMUSG00000028195	141.99499464780092	110.6619873046875	336.65264587402334
ENSMUSG00000015243	141.51153064519167	81.94264221191406	292.527838897705
ENSMUSG00000026043	141.32791666314006	103.0087043762207	246.88344421386702
ENSMUSG00000013415	141.1859606206417	124.24602508544922	322.50029296874993
ENSMUSG00000040715	140.5685102455318	99.80847759246826	267.2213958740234
ENSMUSG00000037035	140.56337176263332	100.52248878479004	328.857666015625
ENSMUSG00002075453	140.28101386129856	52.016349983215335	398.9981750488281
ENSMUSG00000037411	139.67061401344836	64.36146297454835	296.28253250122066
ENSMUSG00000029108	139.3464082106948	100.1080551147461	280.0875656127928
ENSMUSG00000091345	138.7748468145728	94.8561782836914	315.24452133178704
ENSMUSG00000119286	138.19498811848462	85.02332344055176	337.30712738037107
ENSMUSG00000006200	136.82743671908975	84.39571056365966	286.23827667236304
ENSMUSG00000031380	136.21372567117214	69.09651641845703	289.55928726196265
ENSMUSG00000068037	136.0660451799631	82.82222232818603	271.03310928344723
ENSMUSG00000028989	135.99971702881157	98.53044910430908	266.0326759338379
ENSMUSG00000033852	135.73588598147035	83.04574851989746	365.839324188232
ENSMUSG00000020654	134.77599122654647	95.99409942626953	239.4192584991454
ENSMUSG00000071005	134.43034421093762	78.27657470703126	248.38013763427733
ENSMUSG00000022797	133.93213161826134	104.62142772674561	250.7349628448486
ENSMUSG00000030096	133.68549820780754	81.02701606750489	252.15883293151845
ENSMUSG00000044313	133.60853054001927	58.79916715621948	349.8766868591308
ENSMUSG00000022366	133.36732839420438	85.17925682067872	243.28847160339345
ENSMUSG00000037053	133.2411807924509	96.8039379119873	256.83710403442376
ENSMUSG00000019577	133.11500618467107	118.96057014465332	318.5816566467285
ENSMUSG00000049892	132.96436871774495	109.0846450805664	297.90639038085914
ENSMUSG00000059325	132.49356146901846	50.73191614151001	374.7782554626465
ENSMUSG00000056116	132.40429573878646	97.20696449279785	276.1564651489258
ENSMUSG00000032083	132.28385780751705	98.64966678619385	255.49479713439916
ENSMUSG00000027239	131.88966546952724	63.64305477142334	297.1154479980469
ENSMUSG00000116358	131.1874779034406	81.73390331268311	316.3127227783203
ENSMUSG00000077323	131.1097159869969	108.1899896621704	255.31895103454588
ENSMUSG00000006574	131.02081868052483	85.36811065673828	288.4494674682617
ENSMUSG00000020423	130.9358635339886	95.81355056762695	242.39104080200192
ENSMUSG00000078193	130.82235131785274	133.86071128845214	304.3684669494628
ENSMUSG00000047986	130.62891607359052	87.92862129211426	307.2596412658691
ENSMUSG00000054999	130.51609548181295	121.07525310516357	215.18038101196282
ENSMUSG00000038418	130.4354898184538	83.43250274658203	277.1146141052246
ENSMUSG00000068877	130.1391760725528	77.23797607421875	286.7716819763183
ENSMUSG00000106069	130.07003986090422	61.05795335769653	260.31005096435536
ENSMUSG00000063681	130.0321902707219	88.33435935974121	244.56872787475587
ENSMUSG00000028003	128.67945332825184	98.30191287994384	229.19668426513672
ENSMUSG00000116048	128.5589092001319	93.62377910614013	256.9211692810058
ENSMUSG00000022546	128.54072020947933	100.41140441894531	241.95401039123533
ENSMUSG00000054555	128.27160285413265	86.7716932296753	229.95166931152337
ENSMUSG00000040564	128.17233086377382	136.93861923217773	284.9315551757811
ENSMUSG00002076650	127.80511973798275	44.97875347137451	357.4051322937012
ENSMUSG00000061906	127.0499297529459	71.10357666015625	249.3945770263672
ENSMUSG00000019894	126.55582095310092	100.39528369903564	216.31157989501952
ENSMUSG00000096768	126.22984144836664	86.2724609375	272.0837181091308
ENSMUSG00000046699	125.99920474737883	92.78993644714356	223.31502647399893
ENSMUSG00000026348	125.99245676398277	94.08416843414307	209.24649543762195
ENSMUSG00000092746	125.93807514756918	111.56284160614014	264.3623886108392
ENSMUSG00000021999	125.92407615110278	86.98888530731202	266.6318756103515
ENSMUSG00000052572	125.63518078625202	95.62900619506836	249.8721931457519
ENSMUSG00000100426	125.17619591206312	85.70276851654053	230.23771514892576
ENSMUSG00000005553	124.76627139002085	88.35891304016113	258.3186683654785
ENSMUSG00000087259	124.54793096333742	90.52097930908204	284.89857940673824
ENSMUSG00000029372	123.40374100580812	94.279931640625	280.36317138671876
ENSMUSG00000027204	123.28293344378471	105.30324211120606	237.33483276367187
ENSMUSG00000034785	122.92178943008184	103.611083984375	227.41931266784664
ENSMUSG00000031253	122.7313708178699	77.0239236831665	237.20020446777343
ENSMUSG00000052562	122.53929967433214	59.65125226974487	295.28176422119134
ENSMUSG00000058624	122.53452956303954	68.7012222290039	301.4113670349121
ENSMUSG00000032401	122.4829874932766	89.90213260650634	279.47131881713847
ENSMUSG00000021207	121.76270252466202	81.90837631225585	203.5749355316162
ENSMUSG00000015568	121.17099507153034	55.322469520568845	336.7559288024902
ENSMUSG00000022304	120.9679503813386	77.68705558776855	248.61064949035642
