gene	rewiring_mean	rewiring_std	rank_std	high_rewiring	logFC	FDR	low_DE	q_BH	supported
ENSMUSG00000021250	0.4853371569796807	0.0584120863028921	36.13253381649286	True			True	0.9999999999999964	False
ENSMUSG00000039196	0.472572955670553	0.0546587896747283	17.136218952849546	True			True	0.9999999999999964	False
ENSMUSG00000028553	0.4573526601871669	0.0417327698886806	26.245761562583773	True			True	1.838749594180619e-08	True
ENSMUSG00000022587	0.456367506293123	0.0629559333561715	59.10465294712422	True			True	0.0225424839627017	True
ENSMUSG00000021904	0.4443160590134913	0.0426108118739492	37.39251261950713	True			True	0.0136642987403388	True
ENSMUSG00000065208	0.4352195814171952	0.0387160624326803	51.94699221321673	True			True	0.9999999999999964	False
ENSMUSG00000089774	0.4346059946773858	0.0580661381032572	45.82182885918021	True			True	0.5018932289985389	False
ENSMUSG00000030432	0.4306024962168732	0.0313610029059406	28.221268575313903	True			True	0.012629422517808	True
ENSMUSG00000119476	0.4303407137220328	0.0501429761552603	85.41832356116572	True			True	0.9999999999999964	False
ENSMUSG00000110558	0.4244611014181824	0.035215664552469	55.2807380558545	True			True	0.2128006244339777	False
ENSMUSG00000109206	0.4233847182843143	0.0588594559774301	120.671620524463	True			True	1.938258803457771e-06	True
ENSMUSG00000097375	0.4215888454721687	0.0516741155284449	77.63143693118143	True			True	0.9999999999999964	False
ENSMUSG00000031849	0.4191478369491926	0.0384945196723373	91.41602704121416	True			True	1.975593601754178e-10	True
ENSMUSG00000032334	0.4183149316761819	0.0484221992222025	177.8584830701083	True			True	0.6187918826356674	False
ENSMUSG00000035561	0.4142671037068399	0.035157919640264	53.03583694069511	True			True	0.4869859305058323	False
ENSMUSG00000079015	0.4138781631152516	0.0407338782669076	89.63682279063666	True			True	0.061084009235209	True
ENSMUSG00000063177	0.4110878055038108	0.0436443270597176	99.62334063862744	True			True	0.376852568328305	False
ENSMUSG00000105434	0.4105385482091822	0.038870906863076	55.328925527250206	True			True	0.3097042645501957	False
ENSMUSG00000035385	0.4103981773569153	0.0477242946442582	168.25875905877828	True			True	1.977768450177554e-06	True
ENSMUSG00000056749	0.4090599558861997	0.0457701368508805	120.36278494617844	True			True	0.630207365220188	False
ENSMUSG00000104339	0.4086929844478887	0.0531298562902974	95.72147094565564	True			True	0.9999999999999964	False
ENSMUSG00000024899	0.4085162429642762	0.0459344555314543	95.60026150591848	True			True	0.09995510395312	True
ENSMUSG00000102964	0.4075353360462349	0.0340550529871727	85.58744066742503	True			True	0.9999999999999964	False
ENSMUSG00000050271	0.4068885950826528	0.0584143392182268	125.96824996799788	True			True	0.0444455717379122	True
ENSMUSG00002076650	0.40632918175749	0.0380063900699064	77.44159089274962	True			True	0.0001349411690679	True
ENSMUSG00000025511	0.405322568493931	0.0406161410688725	89.0160097959912	True			True	0.9209642885470036	False
ENSMUSG00000065686	0.4045426918100068	0.0328782737056157	53.363283257310925	True			True	0.0872036707653021	True
ENSMUSG00000038567	0.4020047948927134	0.0425816095295866	135.6985261526447	True			True	0.2607491843658783	False
ENSMUSG00000053303	0.4019240325418453	0.0368233290714196	84.9529869986924	True			True	0.0505366026955697	True
ENSMUSG00000057841	0.4017264019152491	0.0606114606099717	208.691734383516	True			True	0.7599381219846705	False
ENSMUSG00000022123	0.4015787686626586	0.0305741855667077	66.76683308350037	True			True	0.9999999999999964	False
ENSMUSG00000025723	0.4015445664109041	0.0460660255668976	89.36330343043502	True			True	1.1774322102550758e-06	True
ENSMUSG00000033855	0.4009718475760035	0.0404984027938016	138.75752231861162	True			True	0.9999999999999964	False
ENSMUSG00000034459	0.4006410237925751	0.0378638477224696	99.83010567959948	True			True	0.2822064131892681	False
ENSMUSG00000020953	0.4002696380280127	0.0275612023257043	66.61538861254208	True			True	0.2949635449986124	False
ENSMUSG00000006313	0.3999665907426145	0.0428351660148062	112.5760187606579	True			True	0.0998172048339193	True
ENSMUSG00000045092	0.3989019023428564	0.0389474441963302	159.38723286386522	True			True	0.9999999999999964	False
ENSMUSG00000031700	0.398671682951965	0.0322448989394498	69.65349955314521	True			True	0.4632044174267918	False
ENSMUSG00000037035	0.398472975528063	0.0505490303683014	141.5167834569455	True			True	0.2233399337904763	False
ENSMUSG00000033569	0.3979737258236446	0.0364947927728047	94.70422377064288	True			True	0.0	True
ENSMUSG00000103320	0.3974809975544439	0.0470619709212108	142.16627588848206	True			True	0.002235273560607	True
ENSMUSG00000006649	0.3962977116655952	0.0373453680478055	106.64450290568192	True			True	0.0064520455516471	True
ENSMUSG00000015944	0.3951571123971773	0.0302934890283341	81.70930179606236	True			True	0.0855827458553315	True
ENSMUSG00000061959	0.3950148874566875	0.0418358348232833	113.01575111461234	True			True	0.9999999999999964	False
ENSMUSG00000110040	0.3945070336618671	0.0270030062183668	94.70908087401122	True			True	0.0569748857336302	True
ENSMUSG00000037440	0.393426095022015	0.0440910543614694	114.25322752552768	True			True	0.0162338551809289	True
ENSMUSG00000063681	0.3931919341288469	0.0350091826893986	107.63661087195192	True			True	0.0	True
ENSMUSG00000030087	0.3927973372815792	0.0346907760956139	117.39233365088198	True			True	0.9999999999999964	False
ENSMUSG00000078606	0.3922010161172277	0.0711535850862592	244.63607665264743	True			True	0.9999999999999964	False
ENSMUSG00000036899	0.3907218081660499	0.0408891024260212	104.0155757567106	True			True	0.0942072220107572	True
ENSMUSG00000025321	0.3889886310478504	0.0506461096640472	226.1614688668253	True			True	0.4857099692269915	False
ENSMUSG00000001020	0.3887531542170377	0.0261744110305873	88.7923983232799	True			True	0.0091502366219497	True
ENSMUSG00000026077	0.3887026264258021	0.0305765391001754	126.27355225857868	True			True	0.1398252421822834	False
ENSMUSG00000036896	0.3886325173618571	0.0575264184862769	213.1220542318415	True			True	0.9999999999999964	False
ENSMUSG00000042625	0.3884582316668318	0.0411535828219647	122.46860822267884	True			True	0.2001270409143807	False
ENSMUSG00000039236	0.3877587493275263	0.0540671090416434	207.927775922314	True			True	0.0022793573833385	True
ENSMUSG00000032198	0.3875456338880577	0.0538527982603726	184.2488534564055	True			True	0.313435367595374	False
ENSMUSG00000047638	0.3874179729940356	0.0248928447900375	54.90364286638911	True			True	0.900147740637507	False
ENSMUSG00000038550	0.3858012896600977	0.0393364317311536	120.59452723900866	True			True	0.5872695411493072	False
ENSMUSG00000019232	0.3854779020506017	0.0441934038232826	180.4428995555104	True			True	0.0004238774424591	True
ENSMUSG00000101939	0.3851446664119384	0.0504757968609553	259.4944315394841	True			True	0.0175626309050845	True
ENSMUSG00000030278	0.3834579429132007	0.0448811464502241	145.3089467307502	True			True	0.8788168038384313	False
ENSMUSG00000029720	0.3832910743324911	0.0287442997468156	79.77524678745908	True			True	0.0492238950151346	True
