gene	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000032010	0.44179866933195566	0.04127707428751849	35.85024407169357
ENSMUSG00000044468	0.4413995507706415	0.04417368842893441	32.45011556219792
ENSMUSG00000071984	0.44047269804992	0.05274946786574143	59.62549790148506
ENSMUSG00000065701	0.4308842603312669	0.05494692747843632	85.7785520978292
ENSMUSG00000057137	0.4305441879023622	0.058447613565362	83.66863211502863
ENSMUSG00000000253	0.42567913018218617	0.03640155251399233	38.04786459185325
ENSMUSG00000007655	0.4233229747089876	0.038810763031237615	42.01963826593466
ENSMUSG00000100005	0.42322391047336644	0.047444649047040224	32.49553815526064
ENSMUSG00000033855	0.4211810089831589	0.04338667003319552	44.26070491982702
ENSMUSG00000114104	0.4197653806192193	0.051744023140723946	60.43682652158367
ENSMUSG00000029561	0.4186605601474563	0.054449096433386114	63.899921752690744
ENSMUSG00000065686	0.4145668522210249	0.04615501848772811	64.84913260792314
ENSMUSG00000017778	0.414114164671825	0.03546126337376064	33.172428310269964
ENSMUSG00000084786	0.41300401466901127	0.06290422812737712	77.40859125445961
ENSMUSG00000039062	0.41068385341742425	0.041378024005499524	79.81202916854075
ENSMUSG00000026822	0.4095337442315004	0.06583156935268508	108.75918352028945
ENSMUSG00000112858	0.40693241110060213	0.05375166644173804	104.77981675876323
ENSMUSG00000037152	0.40690050434292974	0.03521022818964172	63.12598514082771
ENSMUSG00000102401	0.4054284919619969	0.0477339726911797	77.26195700343087
ENSMUSG00000041895	0.40398606935492937	0.03867232327152257	60.292288064063385
ENSMUSG00000071532	0.3986623950274262	0.03334955327471201	58.6552640433917
ENSMUSG00000050359	0.39555906557520826	0.04370453099503684	122.56492157220188
ENSMUSG00000046546	0.3942026740521046	0.03459005963918484	84.46780451746098
ENSMUSG00000078247	0.3940699302198987	0.0373816278978587	68.11167300837647
ENSMUSG00000037071	0.3896375030225171	0.04961565599151118	171.8988365289306
ENSMUSG00000121505	0.3893300053558292	0.027163323057262448	52.434721320895754
ENSMUSG00000121042	0.38875651920128396	0.025876459273172385	46.458691328964484
ENSMUSG00000027676	0.38858498854615264	0.03792041089045307	107.60952560066418
ENSMUSG00000096010	0.3880861238321063	0.03992919164611253	111.62889410900745
ENSMUSG00000036398	0.3880487112616099	0.04170873142525182	70.67927560466363
ENSMUSG00000039639	0.3878422607756069	0.039456740578862566	106.65251989521859
ENSMUSG00000097730	0.38721027422372517	0.040422176928608285	132.7110018046733
ENSMUSG00000109814	0.3871112665218369	0.037035571647794883	63.33158769524099
ENSMUSG00000053862	0.3867312752012981	0.02359113173178186	42.33497372149887
ENSMUSG00000056328	0.3847653634505773	0.035511376611609954	85.84148181386432
ENSMUSG00000064994	0.3841935130349106	0.03766077718108847	89.17196868971774
ENSMUSG00000037679	0.3841921027621916	0.026801026460540132	67.68869920452009
ENSMUSG00000001436	0.3827842510475519	0.03237120820576892	76.26172041070147
ENSMUSG00000110136	0.380308087459105	0.0374448109792458	85.52455787667073
ENSMUSG00000067288	0.37832754126032775	0.027512785577201375	65.26262330001758
ENSMUSG00000086938	0.378206676628852	0.036184666704544954	109.58033582719119
ENSMUSG00000031445	0.3775992770530981	0.026432908544134884	69.2985569835332
ENSMUSG00000102813	0.3770825555694273	0.039149312603604706	190.59645851903966
ENSMUSG00000064966	0.3763506886246088	0.05724342797805811	215.30863893490204
ENSMUSG00000058258	0.3763357979216196	0.02678988248735812	58.89320843696666
ENSMUSG00000022805	0.37603403774668964	0.051093129930363086	124.53690216156815
ENSMUSG00000070661	0.3749956108103711	0.03900131811717599	85.99162749942577
ENSMUSG00000037725	0.37435302052870956	0.05523951876683617	175.91478050465233
ENSMUSG00000025144	0.37431130324588907	0.0408349160631271	78.09487819313121
ENSMUSG00000119892	0.37412990250766753	0.04700563455273517	161.7128318965443
ENSMUSG00000079480	0.3727088197039994	0.024514129561635106	83.33930645259775
ENSMUSG00000029641	0.3724818726942357	0.03852276430454675	119.4733861577548
ENSMUSG00000029700	0.37243616045644823	0.04068531863071813	161.04039865822486
ENSMUSG00000038241	0.37223034608733985	0.0660535770358085	158.23400393088713
ENSMUSG00000086390	0.3720091610708414	0.03338813044428343	84.36942574179345
ENSMUSG00000111692	0.3712562345416191	0.052814739460524715	179.82769530859255
ENSMUSG00000031016	0.3706084944772675	0.02087244281748345	59.55871053003079
ENSMUSG00000046743	0.3699776594607457	0.047907298412912656	108.50714262204124
ENSMUSG00000029321	0.36964044900941173	0.053828882465779625	192.61422585053268
ENSMUSG00000054520	0.3686149100702417	0.03169544590222306	99.1917335265394
ENSMUSG00000048040	0.3683610812604134	0.029985460600883883	96.38755106340237
ENSMUSG00000060860	0.3678811624568776	0.04171282395387142	228.8913279265949
ENSMUSG00000022504	0.36787730958043496	0.03352396984665493	114.12431817978147
ENSMUSG00000106918	0.3676635671428926	0.03398070820006622	117.21262730610555
ENSMUSG00000020812	0.3675156687690949	0.032203587058803815	138.12172168055247
ENSMUSG00000063171	0.3673589728924518	0.04348075950799991	157.06571872945415
ENSMUSG00000059824	0.36705450212928986	0.05052591082728257	251.4016905273312
ENSMUSG00000000531	0.36683082247979565	0.04046197828229346	259.27215430894233
ENSMUSG00000079419	0.36571927139858984	0.0369865765930043	156.2206452425543
ENSMUSG00000035699	0.36564169186888607	0.04565514312936591	167.33980399175803
ENSMUSG00000038271	0.36562649885619086	0.032409362739520275	126.88360808236816
ENSMUSG00000118669	0.36464511369889024	0.034773771027933414	94.7373210514209
ENSMUSG00000085860	0.3643301149958896	0.030399089649421087	113.48127598859647
ENSMUSG00000112023	0.3634574016453841	0.03656381512192652	153.01908377715506
ENSMUSG00000036565	0.3631635666904127	0.03340814556269824	127.11962869675163
ENSMUSG00000038267	0.3628971306720411	0.04042520166639728	149.0454964096534
ENSMUSG00000037010	0.36151241907625814	0.027150478138612086	90.5333640157042
ENSMUSG00000028527	0.3609256477126095	0.031305617372660695	106.54501396123614
ENSMUSG00000029417	0.360923499623553	0.03611204464419279	143.74713910196613
ENSMUSG00000029547	0.36085350411806943	0.05791301552617822	139.07282265058117
ENSMUSG00000058600	0.3607368744032945	0.03306401793998738	102.30938373384916
ENSMUSG00000102302	0.3601450526760166	0.040502256426188925	140.36099885651996
ENSMUSG00000075420	0.35951261201669	0.050809496992634026	259.83881542217665
ENSMUSG00000101939	0.3594390377059016	0.03869981843483175	176.47549404945718
ENSMUSG00000118837	0.3593913791180609	0.030102788510530224	107.601161703766
ENSMUSG00000091898	0.35897287083805807	0.030778536358716177	95.16827202382105
