gene	rewiring
ENSMUSG00000114247	0.5460893772841957
ENSMUSG00000023272	0.49979569391050127
ENSMUSG00000021917	0.49104149792034735
ENSMUSG00000000253	0.4846799907942104
ENSMUSG00000101249	0.4833738141953876
ENSMUSG00000028527	0.47879598976526716
ENSMUSG00000036565	0.4705532643990612
ENSMUSG00000034785	0.46498180789594556
ENSMUSG00000070392	0.464140127341252
ENSMUSG00000059534	0.45199194967095524
ENSMUSG00000015568	0.45155482089963683
ENSMUSG00000028982	0.4481092350703084
ENSMUSG00000071532	0.4422347229318382
ENSMUSG00000047502	0.4405674437024447
ENSMUSG00000024164	0.4401892207465927
ENSMUSG00000027676	0.43490457376954694
ENSMUSG00000020654	0.4348999854959128
ENSMUSG00000086841	0.43402324668865144
ENSMUSG00000070803	0.4329544248549697
ENSMUSG00000042487	0.4327609282955256
ENSMUSG00000026355	0.4296694136462821
ENSMUSG00000038271	0.42675322304752394
ENSMUSG00000089281	0.4244954941817314
ENSMUSG00000038274	0.4233930125806362
ENSMUSG00000026678	0.4230326891821292
ENSMUSG00000050359	0.42292816727271976
ENSMUSG00000067288	0.42226756012195754
ENSMUSG00000070661	0.42208314263702107
ENSMUSG00000032350	0.42202069791438146
ENSMUSG00000060678	0.42201007890867026
ENSMUSG00000104737	0.4212604980013612
ENSMUSG00000054146	0.4198406859132421
ENSMUSG00000034282	0.4188929130651874
ENSMUSG00000037152	0.41866317142368814
ENSMUSG00000114860	0.41637795996035254
ENSMUSG00000097583	0.41599289751417723
ENSMUSG00000110928	0.4149435539354417
ENSMUSG00000023089	0.4134732619498789
ENSMUSG00000019738	0.4128497700859347
ENSMUSG00000090553	0.4125085850455522
ENSMUSG00002075625	0.41141670133800134
ENSMUSG00000038393	0.4113365684086647
ENSMUSG00000106838	0.4099732244069403
ENSMUSG00000065952	0.4097179975102977
ENSMUSG00000118837	0.4084400613358635
ENSMUSG00000055022	0.40799635815554625
ENSMUSG00000057137	0.4078497851259345
ENSMUSG00000067629	0.40777911868667727
ENSMUSG00000031710	0.4066539811869939
ENSMUSG00000065686	0.40616101228012536
ENSMUSG00000112366	0.4052607549930798
ENSMUSG00000028834	0.404769460541457
ENSMUSG00000086503	0.40438252428298715
ENSMUSG00000028998	0.40427522127759197
ENSMUSG00000025934	0.40313209892670554
ENSMUSG00000087881	0.4027120216561283
ENSMUSG00000048424	0.40261203745761154
ENSMUSG00000026185	0.4016816454219596
ENSMUSG00000119838	0.4012392227977837
ENSMUSG00000030562	0.40026671469119246
ENSMUSG00000029321	0.4000440659168687
ENSMUSG00000119892	0.40000428736656657
ENSMUSG00000020571	0.39985064615621135
ENSMUSG00000119577	0.39985028173872594
ENSMUSG00000032010	0.39959810417909913
ENSMUSG00000038241	0.39877359211239793
ENSMUSG00000078247	0.398529615254107
ENSMUSG00000031748	0.39843856212955175
ENSMUSG00000077222	0.39744819754268634
ENSMUSG00000079435	0.3973096629065147
ENSMUSG00000102504	0.39725026906412253
ENSMUSG00000042116	0.3972198906440979
ENSMUSG00000112023	0.3968929167708982
ENSMUSG00000052562	0.3967753509713524
ENSMUSG00000039062	0.39652681074751106
ENSMUSG00000074653	0.39637012247104686
ENSMUSG00000019894	0.39552751079348514
ENSMUSG00000059213	0.3952998536391866
ENSMUSG00000102401	0.3950084154230111
ENSMUSG00000106918	0.39477583337852384
ENSMUSG00000033855	0.39341602464272196
ENSMUSG00000064994	0.39323017710157393
ENSMUSG00000030680	0.39321682201841623
ENSMUSG00000042766	0.3923131389583294
ENSMUSG00000096010	0.39214806444011907
ENSMUSG00000027035	0.3919042950897731
ENSMUSG00000053617	0.39167426835303365
ENSMUSG00000072949	0.3915357484771872
ENSMUSG00000063130	0.3898657313661822
ENSMUSG00000041841	0.38986091026996184
ENSMUSG00000052698	0.3897668769974444
ENSMUSG00000032758	0.38922089696815
ENSMUSG00000028463	0.38861904830151695
ENSMUSG00000101514	0.38845817806461946
ENSMUSG00000092746	0.38822181868962546
ENSMUSG00000021388	0.3878621855473249
ENSMUSG00000040740	0.3868421439813968
ENSMUSG00000043822	0.38679034820282543
ENSMUSG00000020904	0.38678865719589717
ENSMUSG00000026827	0.3861415118635544
ENSMUSG00000100426	0.3861394614791468
ENSMUSG00000059901	0.38603615965274507
ENSMUSG00000064254	0.38569458532204315
ENSMUSG00000074896	0.3854692982735918
ENSMUSG00000112188	0.38520874697828156
ENSMUSG00000079261	0.3839570280801804
ENSMUSG00000024866	0.3837974154056486
ENSMUSG00000094932	0.3837422515680523
ENSMUSG00000049336	0.38363831583502117
ENSMUSG00000029547	0.3836257986103352
ENSMUSG00000074577	0.38315540162496053
ENSMUSG00000064345	0.3831249922003239
ENSMUSG00000089960	0.3824002956311753
ENSMUSG00000044819	0.3819014059116871
ENSMUSG00000044313	0.38160244147285316
ENSMUSG00000031762	0.3812115371633116
ENSMUSG00000000682	0.38115052372646585
ENSMUSG00000038692	0.381007891996179
ENSMUSG00000114501	0.380836136159874
ENSMUSG00000020175	0.38049192715520375
ENSMUSG00000061780	0.37996357180387297
ENSMUSG00000097730	0.37934290618156097
ENSMUSG00000091705	0.3793330288758754
ENSMUSG00000102813	0.37886864202556503
ENSMUSG00000097421	0.378771725138523
ENSMUSG00000061474	0.3785149492460622
ENSMUSG00000070348	0.3780881799055078
ENSMUSG00000096852	0.37804092467274253
ENSMUSG00000032083	0.37795847758207535
ENSMUSG00000020846	0.37774391801977425
ENSMUSG00000021763	0.37770893163297836
ENSMUSG00000054520	0.3776049655881515
ENSMUSG00000089809	0.3774062626428666
ENSMUSG00000095123	0.3773938173746124
ENSMUSG00000031445	0.3772755952730502
ENSMUSG00000064220	0.3772139722784835
ENSMUSG00000117975	0.3771493080486201
ENSMUSG00000073616	0.3770741238178903
ENSMUSG00000023067	0.376900886012976
ENSMUSG00000085396	0.3767896442074875
ENSMUSG00000024620	0.3764842029270429
ENSMUSG00000004231	0.3751855488575274
ENSMUSG00000022583	0.37505012509427416
