gene	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000022504	0.46443342241073565	0.04304601781938394	6.606814663663572
ENSMUSG00000046743	0.4451954927787088	0.045675510474716075	41.21516711114975
ENSMUSG00000065701	0.4393511635463332	0.04316329047778508	14.163332941084171
ENSMUSG00000102401	0.42600442881217326	0.046822996219801495	39.19706621674638
ENSMUSG00000017778	0.425327286426751	0.05213046822093997	33.24169069105842
ENSMUSG00000070661	0.4158125471983154	0.041824195504688425	33.33526661060325
ENSMUSG00000032175	0.4102311885737045	0.031573794086576075	25.14676917617848
ENSMUSG00000102813	0.4003079865312884	0.041608154041798955	43.13513648987331
ENSMUSG00000028982	0.3993900946645424	0.04650577417478251	46.53826382666203
ENSMUSG00000054146	0.39762065609047376	0.04854593805030303	76.60391634897005
ENSMUSG00000064945	0.39751568910398594	0.0361464032986534	77.19384690504808
ENSMUSG00000114247	0.39685049333156525	0.04085622046122508	53.922629757829874
ENSMUSG00000026185	0.39397607680888935	0.031256830057973535	41.77080320032163
ENSMUSG00000074653	0.3915646869014405	0.04221999195469124	78.40051020242151
ENSMUSG00000112366	0.39086179281573014	0.038302053245141646	73.1279016518319
ENSMUSG00000047501	0.38984528362787785	0.04536477038230321	87.176602365543
ENSMUSG00000063171	0.3890863897922848	0.032263422971121135	69.65952913995328
ENSMUSG00000028527	0.38816227560142674	0.03880901829438354	87.8771870282612
ENSMUSG00000023885	0.3876741619024853	0.03207600155374799	69.07358395218827
ENSMUSG00000057137	0.38686676786535845	0.0371008741773129	70.78622747399385
ENSMUSG00000023073	0.38331039672677225	0.04943726958637832	167.6650231861136
ENSMUSG00000106918	0.3817059435659262	0.048390464214890634	117.92964004015275
ENSMUSG00000023067	0.3810301664875576	0.03870115007882513	80.65258830316606
ENSMUSG00000086859	0.381021600910176	0.06841328590954977	301.9062934090643
ENSMUSG00000104737	0.3792930384694209	0.03259856047747552	96.83367182958621
ENSMUSG00000067288	0.37866354508123123	0.04319296516818419	141.2522566191422
ENSMUSG00000041841	0.3785462442182389	0.03419884554403431	71.24780698379425
ENSMUSG00000061742	0.37675460612754214	0.028778354779385097	85.87642284119664
ENSMUSG00000022510	0.37524198147273813	0.04514483103946895	98.27512401416749
ENSMUSG00000019894	0.3748910517748198	0.03975084355403676	107.3314492588263
ENSMUSG00000032758	0.37322438437047173	0.027488413486990732	58.615697556200764
ENSMUSG00000027133	0.373098594918269	0.030504091228764983	48.381401385243066
ENSMUSG00000121655	0.37180531282277685	0.07465716952245127	267.3585607381967
ENSMUSG00000043496	0.37060591087367706	0.02962241878292328	75.66564610178123
ENSMUSG00000021270	0.36928817249135626	0.045977780500109415	121.79577168358514
ENSMUSG00000004151	0.3686562006325037	0.03387010467135135	117.54216264813235
ENSMUSG00000028970	0.3685785142007449	0.039975588199030763	73.80081300365192
ENSMUSG00000028150	0.36854493886518375	0.020411570395345476	53.050918936433135
ENSMUSG00000101514	0.3673035475913274	0.02427076790270735	86.10000000000001
ENSMUSG00000121129	0.36726231652085417	0.03625767935293093	118.52278262005157
ENSMUSG00000007655	0.366996967920802	0.04892519391247508	150.4518527636001
ENSMUSG00000068587	0.3669488719126176	0.0343655970955938	123.47975542573771
ENSMUSG00000050359	0.3668639295238826	0.05857492212807926	115.7480453398674
ENSMUSG00000031278	0.3668383984414414	0.050400143301024644	169.9120066387305
ENSMUSG00000026930	0.3668274917901915	0.061561948906078766	186.81223193356476
ENSMUSG00000043681	0.36521139915584977	0.038439026565146514	78.41613354406094
