gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000032997	ENSMUSG00000032997	0.4852537626343235	0.0452383802918985	13.753544997563356
ENSMUSG00000051319	ENSMUSG00000051319	0.4658759402354405	0.0344259481551923	19.575750304905306
ENSMUSG00000059325	ENSMUSG00000059325	0.446193370583468	0.054706772854242	77.56706775429892
ENSMUSG00000051149	ENSMUSG00000051149	0.4380384435463781	0.0305102746676956	32.036853778109986
ENSMUSG00000018697	ENSMUSG00000018697	0.4369657590858598	0.070479535558939	131.5355845389376
ENSMUSG00000049511	ENSMUSG00000049511	0.4343463133300875	0.0640410110678747	68.17506875684101
ENSMUSG00000034591	ENSMUSG00000034591	0.4335819527179054	0.0390702346348334	53.77025199866558
ENSMUSG00000004105	ENSMUSG00000004105	0.4330435523030417	0.0437672843336889	61.77216201494003
ENSMUSG00000024313	ENSMUSG00000024313	0.4297342442157582	0.0400258755533133	48.35504110224704
ENSMUSG00000064655	ENSMUSG00000064655	0.4290986693225981	0.0342478217838346	54.50697203110809
ENSMUSG00000061825	ENSMUSG00000061825	0.4277917119566609	0.0519660468081391	103.6517727778932
ENSMUSG00000005611	ENSMUSG00000005611	0.4260001222394274	0.0393232069220723	68.07525247841538
ENSMUSG00000021281	ENSMUSG00000021281	0.4255684344673472	0.0650843390336089	123.14142276261062
ENSMUSG00000073530	ENSMUSG00000073530	0.4255319238972032	0.0413622242949981	75.16149280050257
ENSMUSG00000013236	ENSMUSG00000013236	0.4236450656336739	0.0329572852582908	55.4764815034263
ENSMUSG00000079494	ENSMUSG00000079494	0.4235388080657604	0.0405082867489868	66.94296079499323
ENSMUSG00000028444	ENSMUSG00000028444	0.4226737372955805	0.0476367935572665	93.48588128696224
ENSMUSG00000075031	ENSMUSG00000075031	0.4218518002575102	0.0338699246343766	66.00909028308146
ENSMUSG00000027870	ENSMUSG00000027870	0.4216408290435498	0.0420203634635911	76.9079969834087
ENSMUSG00002076696	ENSMUSG00002076696	0.4157482706625181	0.0518094312677775	168.54910263777734
ENSMUSG00000027111	ENSMUSG00000027111	0.4155766163008586	0.0332380054257495	67.49518501345115
ENSMUSG00000027306	ENSMUSG00000027306	0.4145334672241	0.0381345129170831	80.73066331945996
ENSMUSG00000038393	ENSMUSG00000038393	0.4122017252495154	0.039181564151223	76.71173313124922
ENSMUSG00000121818	ENSMUSG00000121818	0.4106276042376549	0.0509657078088898	118.14668848512008
ENSMUSG00000049775	ENSMUSG00000049775	0.4101081562421943	0.04110845441713	110.1846178012158
ENSMUSG00000074754	ENSMUSG00000074754	0.4079842771683143	0.0498909911374903	143.99336790283087
ENSMUSG00000026988	ENSMUSG00000026988	0.4074289314146561	0.0255629994683624	56.8802250347166
ENSMUSG00000063796	ENSMUSG00000063796	0.407146244989882	0.0389658424632176	140.02913982453796
ENSMUSG00000039463	ENSMUSG00000039463	0.4061633903275891	0.0512132701405362	110.58485429750314
ENSMUSG00000029830	ENSMUSG00000029830	0.4038193355518125	0.0532518575053133	183.77257684431592
ENSMUSG00000064354	ENSMUSG00000064354	0.4033342244893957	0.0329814955107821	75.67430211108656
ENSMUSG00000015962	ENSMUSG00000015962	0.4027279056147034	0.042936320778335	157.45335817314282
ENSMUSG00000034785	ENSMUSG00000034785	0.4021117177145995	0.0252087802412831	60.17507789774766
ENSMUSG00000067455	ENSMUSG00000067455	0.40205602741763	0.0335485254035158	116.66794761201552
ENSMUSG00000028358	ENSMUSG00000028358	0.4019204005015813	0.0650733928730119	225.47549756015616
ENSMUSG00000043122	ENSMUSG00000043122	0.401704455322372	0.0298825342048518	71.57625304526634
ENSMUSG00000087590	ENSMUSG00000087590	0.4014867028769447	0.0500647216535041	186.3589010484876
ENSMUSG00000049119	ENSMUSG00000049119	0.4007950965244952	0.0564686040704143	208.90897539359096
ENSMUSG00000060548	ENSMUSG00000060548	0.3999700883858731	0.0493114488151352	105.4599924141852
ENSMUSG00000120875	ENSMUSG00000120875	0.3989024352607282	0.0345821549080929	75.49993377480538
ENSMUSG00000022206	ENSMUSG00000022206	0.3979982049339864	0.0471152111673618	107.29440805559256
ENSMUSG00000017723	ENSMUSG00000017723	0.3976829430084926	0.0749352072536835	275.6896987556844
ENSMUSG00000110894	ENSMUSG00000110894	0.3976549837184966	0.036015910957289	129.91554949273777
ENSMUSG00000081604	ENSMUSG00000081604	0.3961018562716916	0.0428272962207857	121.77438154226036
ENSMUSG00000003617	ENSMUSG00000003617	0.3955981452449583	0.0271078246827044	92.30433359274092
ENSMUSG00000034171	ENSMUSG00000034171	0.3954840168155752	0.0471044196104169	109.85121756266518
ENSMUSG00000033819	ENSMUSG00000033819	0.3946430556989398	0.0433220339267523	115.5079650933216
ENSMUSG00000031392	ENSMUSG00000031392	0.3945494947153262	0.0283623031107719	87.76929987188004
ENSMUSG00000052934	ENSMUSG00000052934	0.3940501882670174	0.0513459747484179	152.49799998688508
ENSMUSG00000107000	ENSMUSG00000107000	0.3939587972240979	0.0504518784542207	254.96227171877808
