gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000044477	ENSMUSG00000044477	0.5535556159174366	0.0588948441744222	13.0843417870369
ENSMUSG00000072664	ENSMUSG00000072664	0.5051144290362084	0.0531350119455051	46.48268494826864
ENSMUSG00000020609	ENSMUSG00000020609	0.4790971036893738	0.0482387586611201	111.15345248799068
ENSMUSG00000024747	ENSMUSG00000024747	0.4789556799583046	0.0234609024443315	13.658696863171098
ENSMUSG00000023031	ENSMUSG00000023031	0.4705731144252557	0.0328603168158597	25.30316185775999
ENSMUSG00000095675	ENSMUSG00000095675	0.4688762429493756	0.0275894316482383	22.78244938543703
ENSMUSG00000017723	ENSMUSG00000017723	0.4617789873384599	0.0263788008872436	15.441502517566091
ENSMUSG00000049241	ENSMUSG00000049241	0.4609829777832714	0.0539536179291782	118.4228018584259
ENSMUSG00000020048	ENSMUSG00000020048	0.4487618865701187	0.0422715828907311	62.84178546158599
ENSMUSG00000034930	ENSMUSG00000034930	0.4480487597991443	0.0532864424582963	107.77332694131697
ENSMUSG00000052934	ENSMUSG00000052934	0.4472144107719503	0.0514700100169567	45.68030210057722
ENSMUSG00000020181	ENSMUSG00000020181	0.4455515318965313	0.0269530824552878	35.27052593880618
ENSMUSG00000059901	ENSMUSG00000059901	0.4436652420525832	0.0440719203148617	51.51320219128296
ENSMUSG00000001349	ENSMUSG00000001349	0.4433215624592167	0.0528163770176537	140.33178542297537
ENSMUSG00000026389	ENSMUSG00000026389	0.4417351084622104	0.0395523960095553	72.5884977114143
ENSMUSG00000079494	ENSMUSG00000079494	0.4405502056549924	0.0398898153819747	89.95604482190177
ENSMUSG00000027870	ENSMUSG00000027870	0.4401138470427653	0.0406182037779161	86.63024875873323
ENSMUSG00000026435	ENSMUSG00000026435	0.4395495743549348	0.0447108048659978	103.66797962726967
ENSMUSG00000025577	ENSMUSG00000025577	0.4389882696111278	0.0484792943865126	94.18540226595628
ENSMUSG00000069305	ENSMUSG00000069305	0.4381610906671419	0.0314625828483884	46.73713726791576
ENSMUSG00000103711	ENSMUSG00000103711	0.437443091184323	0.0357379736757463	79.84866936900076
ENSMUSG00000096852	ENSMUSG00000096852	0.4372864515792042	0.0407302892577953	81.48674738876254
ENSMUSG00000121818	ENSMUSG00000121818	0.4371190202456387	0.0554059546326192	98.79397754924132
ENSMUSG00000017146	ENSMUSG00000017146	0.4348536329746751	0.0454282908184258	85.58411067482093
ENSMUSG00000078880	ENSMUSG00000078880	0.4337880660612915	0.0589049505385414	126.48952525802284
ENSMUSG00000034785	ENSMUSG00000034785	0.4336544096072194	0.0377594396943632	74.33363976020547
ENSMUSG00000092837	ENSMUSG00000092837	0.4317480990143226	0.0491039855972398	147.47884594069754
ENSMUSG00000120875	ENSMUSG00000120875	0.4307420290089382	0.0611501616848478	172.34024486462818
ENSMUSG00000024411	ENSMUSG00000024411	0.4299042085409118	0.0371631714918794	63.908137197073735
ENSMUSG00000018861	ENSMUSG00000018861	0.4292157836738969	0.0646407993474866	162.57810430682233
ENSMUSG00000042487	ENSMUSG00000042487	0.4289022250810393	0.0362740569429405	88.94807474026629
ENSMUSG00000034591	ENSMUSG00000034591	0.4278461493464954	0.0469039771983223	156.15828508279668
ENSMUSG00000046070	ENSMUSG00000046070	0.4269199207234057	0.0563324404111518	102.92137775991924
ENSMUSG00000028108	ENSMUSG00000028108	0.4261728577053098	0.0444717968977869	88.7
ENSMUSG00000027111	ENSMUSG00000027111	0.4260070305746667	0.0408530106041577	69.67639485507269
ENSMUSG00000103089	ENSMUSG00000103089	0.4252575277215588	0.0472122489571604	104.1337601357024
ENSMUSG00000118866	ENSMUSG00000118866	0.4250469707714447	0.0330877637019752	61.89184114243169
ENSMUSG00000120167	ENSMUSG00000120167	0.4245194999772052	0.0421587983782473	71.43255560317019
ENSMUSG00000033326	ENSMUSG00000033326	0.4237895458410641	0.0289391174495113	62.61022280746172
ENSMUSG00000102555	ENSMUSG00000102555	0.4213292066710967	0.0470807299794816	130.33115513951375
ENSMUSG00000024220	ENSMUSG00000024220	0.4179823921648412	0.0420712215718878	112.98145865583432
ENSMUSG00000121171	ENSMUSG00000121171	0.4169730192778613	0.0240475682383458	42.11840452818696
ENSMUSG00000023266	ENSMUSG00000023266	0.4159918991259468	0.0375665728015611	96.9018059687228
ENSMUSG00000106951	ENSMUSG00000106951	0.4159801515519313	0.0326021441384817	62.44485567282544
ENSMUSG00000013236	ENSMUSG00000013236	0.4139284937550466	0.0383918080126267	85.61985750980901
ENSMUSG00000028470	ENSMUSG00000028470	0.4121381544645094	0.0597909120003796	162.47584435847688
ENSMUSG00000072082	ENSMUSG00000072082	0.4116710204555033	0.0500175758936678	211.36861167164815
ENSMUSG00000039477	ENSMUSG00000039477	0.4087919508983181	0.0584762566606189	334.0691545174442
ENSMUSG00000032997	ENSMUSG00000032997	0.4087876342232909	0.0329803720228727	127.47234994303668
ENSMUSG00000034311	ENSMUSG00000034311	0.4084797108466235	0.0308730267408382	91.9573814329225
