gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000078875	295.4200571626425	177.95115432739257	479.4619995117188
ENSMUSG00000002250	294.793781876564	80.51685867309571	854.8491012573243
ENSMUSG00000030680	250.399050924927	136.51085815429687	531.7968063354492
ENSMUSG00000021250	240.75168406963348	116.4094575881958	672.1085144042969
ENSMUSG00000029368	225.20784414559603	82.45567722320557	509.0070777893067
ENSMUSG00000040564	223.81048081442714	174.88893432617186	435.7145454406739
ENSMUSG00000084803	223.00479213893414	168.42344398498534	418.83727416992195
ENSMUSG00000095648	222.583958376199	143.0349884033203	369.4199844360352
ENSMUSG00000112324	209.1558763757348	146.90139541625976	432.7582969665528
ENSMUSG00000029752	203.97297464683652	97.76216754913331	539.1177032470703
ENSMUSG00000078880	200.85863230004907	112.2570592880249	486.6240188598633
ENSMUSG00000074527	197.27026410400867	120.1687427520752	443.65049285888676
ENSMUSG00000119286	195.95456289872527	121.44654808044434	355.68191909790045
ENSMUSG00000038155	195.81139596924186	132.8718620300293	372.10483398437503
ENSMUSG00000074634	195.09331725537777	162.49395980834962	417.32606124877935
ENSMUSG00000034785	187.96222319453955	132.99197807312012	398.28173828125
ENSMUSG00000083012	186.8774458169937	87.05819034576416	517.0248092651368
ENSMUSG00000044645	184.6049699485302	100.2984354019165	427.33660888671875
ENSMUSG00000043144	183.704890627414	128.93652648925783	443.321054840088
ENSMUSG00000095079	183.39184779673815	147.50592460632325	338.573048400879
ENSMUSG00000027487	182.3056903220713	122.0550386428833	420.1939636230469
ENSMUSG00000102644	178.18005669116974	99.37230701446533	456.47158126831056
ENSMUSG00000069008	176.6801292411983	147.4694766998291	290.99070663452153
ENSMUSG00000053141	175.42478457838297	81.44010334014892	414.3529067993165
ENSMUSG00000070469	174.41766398400068	136.30541305541993	291.18467102050784
ENSMUSG00000099927	173.85801608022302	85.82959957122803	518.9934204101562
ENSMUSG00000037411	173.23991645872593	113.79827098846435	491.78024520874027
ENSMUSG00000074768	168.20710826292634	105.2402437210083	334.7802673339844
ENSMUSG00000116358	167.26518242806196	118.90365734100342	376.1109642028809
ENSMUSG00000056501	167.21003963798285	69.717942237854	440.40951919555664
ENSMUSG00000067736	167.1851789886132	94.93026695251464	377.19591827392577
ENSMUSG00000078122	166.87565282732248	54.659093379974365	465.02781066894534
ENSMUSG00000091021	166.44169584661722	100.03018493652344	360.48517379760744
ENSMUSG00000030256	165.80494184046984	61.640396213531496	427.9296081542969
ENSMUSG00000073125	163.48883928917348	157.83198165893555	351.2733673095703
ENSMUSG00000066632	162.39975086785853	137.0081859588623	280.8242523193359
ENSMUSG00000032578	161.8056096471846	65.1380823135376	491.96313095092773
ENSMUSG00000073530	160.6501433700323	125.74599628448486	272.4831420898438
ENSMUSG00000109814	160.280847620219	137.8407180786133	325.8778335571289
ENSMUSG00000090165	159.54729185253382	146.15358352661133	349.99485473632814
ENSMUSG00000118653	159.5195203218609	66.75636367797851	368.97190170288087
ENSMUSG00000058297	159.46791828423738	66.1515302658081	361.8421043395996
ENSMUSG00000022949	158.73261163011193	49.06868209838868	443.68743591308595
ENSMUSG00000038393	158.41108169965446	102.28571376800537	417.3851707458496
ENSMUSG00000023034	156.45341710746288	113.60563373565674	272.01630172729494
ENSMUSG00000040715	156.1846577799879	95.94561653137207	332.3191154479982
ENSMUSG00000086266	156.00445081852376	93.59721508026124	292.25680160522467
ENSMUSG00000117748	153.8790130522102	70.52246170043945	341.9577621459961
ENSMUSG00000027360	152.65134154632688	56.89600734710693	424.38321151733396
ENSMUSG00000040584	152.0930714160204	127.1228183746338	274.8457885742188
ENSMUSG00000022304	151.0397419296205	119.2102258682251	296.2381584167481
ENSMUSG00000025185	149.73911795765162	53.90536432266236	441.2173454284668
ENSMUSG00000078898	148.23575888201594	98.87586326599121	314.9999282836915
ENSMUSG00000038224	146.38995081186295	78.0917272567749	423.2279907226563
ENSMUSG00000057836	145.99320687167346	101.50280570983887	313.94085159301756
ENSMUSG00002075625	145.79241246916354	97.34034652709961	320.32477645874025
ENSMUSG00000094932	145.74439745396376	84.90283470153808	380.23288574218753
ENSMUSG00000042745	144.02659457176924	48.89877624511719	423.7257591247559
ENSMUSG00000035202	143.07043905742466	104.6077070236206	384.93929977417
ENSMUSG00000058927	142.3561645820737	93.85428943634034	247.65221099853517
ENSMUSG00000029188	141.97529720515013	58.23199434280396	398.1053352355957
ENSMUSG00000057425	140.69517344981432	65.01111354827881	340.7019195556641
ENSMUSG00000029372	140.33668829873204	98.91879539489746	359.209799194336
ENSMUSG00000022438	139.55926469620317	72.0698392868042	344.5374671936035
ENSMUSG00000023046	139.53015413880348	67.47674789428712	293.01830673217773
